FAC_NO,FAC_NAME,BEG_DATE,END_DATE,DAY_PER,DATA_IND,AUDIT_IND,COUNTY,HSA,HFPA,TYPE_CNTRL,TYPE_CARE,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,CEO_TITLE,WEB_SITE,OWNER,RPT_PREP,ORG_NAME,ER_DESIG,MCAR_PRO#,MCAL_PRO#,REG_MCAL#,BED_LIC,BED_AVL,BED_STF,DAY_ MCAR_TR,DAY_MCAR_MC,DAY_MCAL_TR,DAY_ MCAL_ MC,DAY_CNTY,DAY_THRD_TR,DAY_THRD_MC,DAY_OTH_ IND,DAY_OTH,DAY_TOT,DIS_MCAR_TR,DIS_MCAR_MC,DIS_MCAL_TR,DIS_MCAL_MC,DIS_CNTY,DIS_THRD_TR,DIS_THRD_MC,DIS_OTH_IND,DIS_OTH,DIS_TOT,BED_ACUTE,BED_PSYCH,BED_CHEM,BED_REHAB,BED_LTC,BED_RESDNT,DAY_ACUTE,DAY_PSYCH,DAY_CHEM,DAY_REHAB,DAY_LTC,DAY_RESDNT,DIS_ACUTE,DIS_PSYCH,DIS_CHEM,DIS_REHAB,DIS_LTC,DIS_RESDNT,OCC_LIC,OCC_AVL,ALOS_ALL,ALOS_EXLTC,BAS_NURSRY,DAY_NURSRY,DIS_NURSRY,VIS_MCAR_TR,VIS_MCAR_MC,VIS_MCAL_TR,VIS_MCAL_MC,VIS_CNTY,VIS_THRD_TR,VIS_THRD_MC,VIS_OTH_IND,VIS_OTH,VIS_TOT,VIS_ER,VIS_CLIN,VIS_HOME,VIS_REF_OP,DAYS_PIPS,OP_ROOM,OP_MIN_IP,OP_MIN_OP,SURG_IP,SURG_OP,NAT_BIRTHS,C_SECTIONS,GR_PT_REV,DED_FR_REV,TOT_CAP_REV,NET_PT_REV,OTH_OP_REV,TOT_OP_EXP,NET_FRM_OP,NONOP_REV,NONOP_EXP,INC_TAX,EXT_ITEM,NET_INCOME,GR_REV_DLY,GR_REV_AMB,GR_REV_ANC,GR_IP_MCAR_TR,GR_IP_MCAR_MC,GR_IP_MCAL_TR,GR_IP_MCAL_MC,GR_IP_CNTY,GR_IP_THRD_TR,GR_IP_THRD_MC,GR_IP_OTH_IND,GR_IP_OTH,GR_IP_TOT,GR_OP_MCAR_TR,GR_OP_MCAR_MC,GR_OP_MCAL_TR,GR_OP_MCAL_MC,GR_OP_CNTY,GR_OP_THRD_TR,GR_OP_THRD_MC,GR_ OP_ OTH_IND,GR_OP_OTH,GR_OP_TOT,C_ADJ_MCAR_TR,C_ADJ_MCAR_MC,C_ADJ_MCAL_TR,C_ADJ_MCAL_MC,DISP_855,C_ADJ_CNTY,C_ ADJ_THRD_TR,C_ADJ_THRD_MC,BAD_DEBT,CHAR_HB,CHAR_OTH,SUB_INDGNT,DED_OTH,CAP_REV_MCAR,CAP_REV_MCAL,CAP_REV_CNTY,CAP_REV_THRD,NETRV_MCAR_TR,NETRV_MCAR_MC,NETRV_MCAL_TR,NETRV_MCAL_MC,NETRV_CNTY,NETRV_THRD_TR,NETRV_THRD_MC,NETRV_OTH_IND,NETRV_OTH,DISP_TRNFR,INTER_TFR,CONTRIBTNS,INC_INVEST,DIST_REV,CNTY_APPRO,EXP_DLY,EXP_AMB,EXP_ANC,EXP_PIP,EXP_POP,EXP_RES,EXP_ED,EXP_GEN,EXP_FISC,EXP_ADM,EXP_UNASSG,EXP_SAL,EXP_BEN,EXP_PHYS,EXP_OTHPRO,EXP_SUPP,EXP_PURCH,EXP_DEPRE,EXP_LEASES,EXP_INSUR,EXP_INTRST,EXP_OTH,CUR_ASST,ASST_LIMTD,NET_PPE,CONST_PROG,INV_OTH,INTAN_ASST,TOT_ASST,CURR_LIAB,DEF_CRED,NET_LTDEBT,EQUITY,LIAB_EQ,CASH,ACCTS_REC,ALLOW_UNCOLL,BLDGS,EQUIPMENT,TOT_PPE,ACC_DEPRE,MORT_PAY,CAP_LEASE,BOND_PAY,TOT_LTDEBT,CUR_MAT,INTER_REC,INTER_PAY,HOSP_FTE,NURS_FTE,PROD_HRS,NON_PRD_HR,PAID_HRS,MED_STAFF,STDNT_FTE,PRD_HR_MGT,PRD_HR_TCH,PRD_HR_RN,PRD_HR_LVN,PRD_HR_AID,PRD_HR_CLR,PRD_HR_ENV,PRD_HR_OTH,CNT_HR_RN,CNT_HR_OTH,PRD_HR_DLY,PRD_HR_AMB,PRD_HR_ANC,PRD_HR_ED,PRD_HR_GEN,PRD_HR_FIS,PRD_HR_ADM,PRD_HR_NON,PD_HR_DLY,PD_HR_AMB,PD_HR_ANC,PD_HR_ED,PD_HR_GEN,PD_HR_FIS,PD_HR_ADM,PD_HR_NON
106340950,MERCY SAN JUAN HOSPITAL,7/1/2009,6/30/2010,365,Audited,Incl. Ind. Audit Adj.,Sacramento,2,309,Non-Profit,General,Comparable,,(916) 537-5000,6501 COYLE AVENUE,CARMICHAEL,95608,BRIAN IVIE,PRESIDENT,WWW.MERCYSANJUAN.ORG,CATHOLIC HEALTHCARE WEST,MATTHEW BEYMER,CATHOLIC HEALTHCARE WEST,2,05-0516,HSC00516F,ZZR00516F,370,315,315,"26,074","9,742","19,174","6,782","1,883","3,529","17,164",330,"1,922","86,600","5,575","2,085","3,748","2,172",535,385,"4,339",88,514,"19,441",370,0,0,0,0,0,"86,600",0,0,0,0,0,"19,441",0,0,0,0,0,64.10,75.30,4.50,4.50,0,0,0,"75,408","25,862","21,697","18,138","1,374","10,198","37,009","1,669","11,625","202,980","65,141","13,378","58,756","34,441","9,381",16,"719,925","628,320","4,268","6,311","1,892",778,"1,783,037,558","1,424,866,581","53,607,848","411,778,825","2,185,110","400,857,684","13,106,251","8,025,073","1,198,629",0,0,"19,932,695","414,866,865","211,828,881","1,156,341,812","387,057,536","148,122,820","246,012,232","86,511,876","30,854,911","18,429,539","290,857,251","5,640,269","32,805,321","1,246,291,755","114,554,572","48,158,447","49,783,688","54,600,894","6,484,765","42,095,639","173,146,692","6,010,485","41,910,621","536,745,803","391,440,394","175,901,673","257,877,085","120,468,552",0,"32,042,464","55,061,179","305,431,288","59,806,636",0,"12,681,019",0,"14,156,291","15,672,947",0,0,"37,934,901","109,710,552","35,945,175","35,965,807","20,555,488","5,051,638","4,474,265","192,199,683","112,082","7,764,135",0,"(7,506,370)","226,708","6,989,969",0,0,"97,152,848","49,753,110","114,688,223","10,334,727",0,"91,932",0,"55,661,857","4,441,004","55,395,238","13,338,745","175,584,368","58,897,488","16,477,253","9,139,415","55,548,658","51,121,062","15,710,580","3,960,597","924,228","5,789,305","7,704,730","200,825,013","11,318,088","179,124,479","6,795,359","3,801,912",0,"401,864,851","53,640,230",0,"128,939,610","219,285,011","401,864,851","5,560","296,464,636","(234,949,574)","215,503,198","87,903,155","306,195,049","127,070,570",0,"49,567","131,297,726","135,537,153","6,597,543","132,380,000",0,"1,795",685,"3,377,091","534,094","3,911,185",313,0,"243,924","781,070","1,230,590","2,196","130,052","466,505","238,669","106,841","62,909","114,335","1,062,982","508,496","792,146","1,720","569,081","109,755","332,911",0,"1,258,190","597,252","907,192","1,978","637,942","123,803","384,828",0
106013687,MERRITT PERALTA INSTITUTE CHEMICAL DEPENDENCY RECOVERY HOSPITAL,1/1/2010,12/31/2010,365,Audited,Incl. Ind. Audit Adj.,Alameda,5,417,Non-Profit,Specialty,Comparable,,(510) 655-4000,HAWTHORNE AVE & WEBSTER STREET,OAKLAND,94609,DAVID BRADLEY,CEO,WWW.ALTABATESSUMMIT.ORG,SUTTER HEALTH,TERRYLEE NEAL,SUTTER HEALTH,0,05-0043,HSC00043F,,24,24,24,7,0,0,0,0,168,"5,916",68,519,"6,678",1,0,0,0,0,15,515,6,45,582,0,0,24,0,0,0,0,0,"6,678",0,0,0,0,0,582,0,0,0,76.20,76.20,11.50,11.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,744,058","4,840,085",0,"2,903,973","67,137","5,471,283","(2,500,173)",0,0,0,0,"(2,500,173)","7,744,058",0,0,"9,589",0,0,0,0,"175,128","6,857,669","103,407","598,265","7,744,058",0,0,0,0,0,0,0,0,0,0,"7,938",0,0,0,0,0,"140,102","4,110,026",0,0,"103,407",0,"478,612",0,0,0,0,"1,651",0,0,0,0,"35,026","2,747,643",0,"119,653",0,0,0,0,0,0,"3,473,584",0,0,0,0,0,0,"1,151,421","33,178","620,017","193,083","1,877,383","973,656","173,752","9,691","85,251","1,891,591","137,227",313,"12,651","47,813","261,955","402,522",0,"435,048",0,0,0,"837,570","111,514",0,"726,056",0,"837,570",0,"964,594","(757,670)","955,735","386,140","1,504,357","1,069,309",0,0,"731,238","731,238","5,182",0,0,26,6,"48,980","6,025","55,005",11,0,"6,806","21,076","4,758","3,391","4,552","8,396",0,1,0,0,"48,979",0,0,0,0,0,1,0,"55,004",0,0,0,0,0,1,0
106340951,METHODIST HOSPITAL OF SACRAMENTO,7/1/2009,6/30/2010,365,Audited,Incl. Ind. Audit Adj.,Sacramento,2,311,Non-Profit,General,Comparable,,(916) 423-3000,7500 HOSPITAL DRIVE,SACRAMENTO,95823,TIM MORAN,PRESIDENT,WWW.METHODISTSACRAMENTO.ORG,CATHOLIC HEALTHCARE WEST,NANCY ARATA-FONG,CATHOLIC HEALTHCARE WEST,0,05-0590,HSC00590G,ZZR00590G,333,333,333,"16,733","6,264","50,992","5,092",558,413,"8,114",896,"1,264","90,326","2,415",770,"2,161","1,414",154,74,"2,187",96,149,"9,420",162,0,0,0,171,0,"34,874",0,0,0,"55,452",0,"8,708",0,0,0,712,0,74.30,74.30,9.60,4.00,0,0,0,"9,038","3,378","8,646","16,145",434,"4,846","16,063","1,288","5,895","65,733","54,000","10,597",0,"2,198","3,224",6,"186,300","248,850","1,915","3,757",753,261,"743,295,988","583,742,047","21,070,089","180,624,030","925,577","182,718,165","(1,168,558)","674,180","1,169,544",0,0,"(1,663,922)","196,842,619","118,800,320","427,653,049","157,320,061","47,069,525","130,765,430","49,341,876","9,215,888","6,119,294","75,096,886","4,295,101","6,049,543","485,273,604","42,724,539","11,920,689","29,160,475","48,568,917","3,318,048","20,422,813","80,122,463","3,885,935","17,898,505","258,022,384","156,843,128","51,837,058","126,463,563","83,278,374","(1,593,166)","10,433,396","23,059,129","101,382,506","22,979,307",0,"8,672,913",0,"385,839","5,190,438",0,0,"15,879,651","43,201,472","12,331,647","34,575,578","14,632,419","2,100,540","3,482,978","69,716,494",0,"582,902",0,"(2,910,733)","6,588","130,421",0,0,"49,083,617","13,426,646","46,265,261","4,345,932",0,0,"1,000,965","31,810,530","2,647,762","26,454,823","7,682,629","81,928,231","28,087,969","5,433,886","5,622,584","21,854,368","23,223,435","7,879,792","2,001,103","674,808","1,725,986","4,286,003","31,754,644",0,"97,271,129","2,327,009","1,915,386",0,"133,268,168","111,874,412",0,"24,690,887","(3,297,131)","133,268,168","209,816","113,890,676","(89,865,586)","88,818,931","55,481,558","174,790,948","77,519,819",0,0,"27,893,976","27,893,976","3,203,089",0,"87,319,965",996,378,"1,893,083","292,827","2,185,910",162,20,"95,359","349,657","510,387","34,261","206,312","328,677","176,162","77,082","34,256","80,930","718,042","162,541","412,469","41,628","356,850","65,328","135,296",929,"845,908","189,347","466,280","48,809","403,207","74,744","156,583","1,032"
106190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,1/1/2010,12/31/2010,365,Audited,Excl. Ind. Audit Adj.,Los Angeles,11,913,Non-Profit,General,Comparable,,(626) 445-4441,300 WEST HUNTINGTON DRIVE,ARCADIA,91007,DENNIS M. LEE,CEO,WWW.METHODISTHOSPITAL.ORG,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,DEREK F. PETRAK,"PETRAK & ASSOCIATES, INC.",0,05-0238,HSC30238F,ZZT30238F,460,395,277,"48,671","8,017","9,654","1,308",0,598,"12,567",758,"3,039","84,612","7,919","1,348","2,109",330,0,156,"4,045",169,674,"16,750",414,0,0,20,26,0,"70,929",0,0,"5,152","8,531",0,"15,290",0,0,414,"1,046",0,50.40,58.70,5.10,4.80,24,"3,803","1,798","15,929","6,981","5,322","5,702",0,629,"21,629","1,106","4,428","61,726","40,357",0,0,"28,990",0,10,"431,954","137,205","3,962","2,245","1,156",572,"915,213,390","660,697,781",0,"254,515,609","1,583,425","251,795,774","4,303,260","1,054,703","1,812,700",0,0,"3,545,263","264,130,337","31,755,937","619,327,116","387,431,907","88,092,425","75,976,299","11,930,250",0,"6,954,971","133,849,541","7,115,276","28,514,546","739,865,215","62,589,988","20,914,180","16,689,530","9,571,859",0,"1,916,613","51,056,706","2,518,077","10,091,222","175,348,175","363,541,738","64,101,434","72,987,928","12,644,336",0,0,"3,830,166","108,734,295","13,355,054",0,"8,671,478",0,"12,831,352",0,0,0,0,"84,381,217","44,507,400","19,508,830","8,818,542",0,"4,879,554","74,485,122","961,875","16,973,069",0,0,"960,104","94,599",0,0,"62,370,188","9,086,259","74,791,259",0,0,0,0,"37,875,336","8,215,459","53,168,906","6,288,367","96,623,274","38,540,615","3,772,360","10,164,645","40,734,234","38,234,389","12,557,108","3,340,030","892,614","2,250,274","4,686,231","90,034,728","162,504,827","73,709,922","180,104,406","17,854,128","11,953,510","536,161,521","51,830,877","1,802,000","334,731,917","147,796,727","536,161,521","25,462,835","143,809,139","(89,625,621)","115,377,600","105,050,451","225,915,887","152,205,965",0,"149,309","304,497,742","338,776,253","4,044,336","17,245,424",0,"1,597",622,"2,991,150","374,986","3,366,136",282,0,"176,418","685,262","844,624","60,244","356,296","419,015","208,336","196,009","32,254","12,692","1,154,620","148,780","622,249",0,"521,103","171,171","373,227",0,"1,290,162","164,444","702,041",0,"585,151","193,466","430,872",0
106190958,METROPOLITAN STATE HOSPITAL,7/1/2009,6/30/2010,365,Audited,Excl. Ind. Audit Adj.,Los Angeles,11,921,State,Psychiatric,State,,(562) 863-7011,11401 S. BLOOMFIELD AVENUE,NORWALK,90650,SHARON SMITH-NEVINS,CEO,WWW.DMH.CA.GOV/SERVICES_AND_PROGRAMS/STATE_HOSPITALS/METROPOLITAN/,STATE OF CALIFORNIA ,GALE NAGATO,STATE OF CALIFORNIA,0,05-4133,,,"1,096",718,659,179,0,0,0,0,39,0,0,"237,670","237,888",0,0,0,0,0,0,0,0,578,578,0,974,0,0,122,0,0,"212,035",0,0,"25,853",0,0,516,0,0,62,0,59.50,90.80,411.60,410.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"154,913,617","161,206,763",0,"(6,293,146)",0,"154,913,617","(161,206,763)","161,206,763",0,0,0,0,"121,201,862",0,"33,711,755",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,309",0,"371,985",0,0,0,0,0,0,0,0,0,"160,833,469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106190681,MIRACLE MILE MEDICAL CENTER,1/1/2010,12/31/2010,365,Audited,Excl. Ind. Audit Adj.,Los Angeles,11,925,Investor,General,Comparable,,(323) 930-1040,6000 SAN VICENTE BLVD,LOS ANGELES,90036,DON KREITZ,CEO,WWW.MIRACLEMILEMEDICALCENTER.COM,"GIL TEPPER, MD",BERT ROBERTS,MIRACLE MILE MEDICAL CENTER,0,05-0751,,,17,17,17,265,0,0,0,0,0,0,0,716,981,64,0,0,0,0,0,0,0,195,259,17,0,0,0,0,0,981,0,0,0,0,0,259,0,0,0,0,0,15.80,15.80,3.80,3.80,0,0,0,214,0,0,0,0,0,0,0,"4,137","4,351",0,"3,213",0,54,0,4,"69,443","78,658",277,"1,084",0,0,"51,808,199","37,654,159",0,"14,154,040",0,"12,834,932","1,319,108",0,0,0,0,"1,319,108","1,740,805","883,949","49,183,445","8,349,295",0,0,0,0,0,0,0,"21,902,237","30,251,532","1,506,769",0,0,0,0,0,0,0,"20,049,898","21,556,667","7,822,070",0,0,0,0,0,0,0,"728,966",0,0,0,"29,103,123",0,0,0,0,"2,033,994",0,0,0,0,0,0,0,"12,120,046",0,0,0,0,0,0,"1,733,377","26,438","3,207,402",0,0,0,0,"4,538,080","746,543","2,174,267","408,825","3,529,665","469,239",0,"498,841","5,002,202","784,963","165,836","1,344,100",0,0,"1,040,086","15,654,241",0,"476,440","130,322","3,411,504","320,832","19,993,339","7,826,839",0,0,"12,166,500","19,993,339","758,444","116,056,680","(101,361,857)","155,974","587,268","1,117,989","641,549",0,0,0,0,0,"3,411,504","6,630,160",63,10,"122,505","8,419","130,924",26,0,"28,955","31,570","20,789",0,964,"36,904",0,"3,323",0,0,"12,891","1,864","26,561",0,"17,121","36,739","27,329",0,"14,470","1,983","28,115",0,"18,211","39,077","29,068",0
106190524,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,7/1/2009,6/30/2010,365,Audited,Excl. Ind. Audit Adj.,Los Angeles,11,905,Non-Profit,General,Comparable,,(818) 787-2222,14850 ROSCOE BOULEVARD,PANORAMA CITY,91402,HEIDI LENNARTZ,CEO,WWW.MCHONLINE.ORG,"SAN FERNANDO COMMUNITY HOSPITAL, INC",CATHERINE MATSUDA,"HEALTHQUEST CONSULTING, INC.",0,05-0704,HSC30704F,,145,145,145,"13,354",336,"14,743",396,71,993,130,"1,434","1,971","33,428","2,551",91,"2,716",157,24,271,53,469,540,"6,872",85,60,0,0,0,0,"15,067","18,361",0,0,0,0,"3,651","3,221",0,0,0,0,63.20,63.20,4.90,4.90,0,0,0,"44,251",82,"3,095","3,598",65,"2,813",868,"1,582","3,812","60,166","16,591",0,0,"8,638",0,2,"87,479","71,546","1,095",821,0,0,"181,560,461","129,711,385",0,"51,849,076","1,159,913","52,547,356","461,633","675,569","604,428",0,0,"532,774","60,891,888","19,304,349","101,364,224","48,326,836","1,066,644","49,162,497","2,354,041","152,131","22,600,308","1,424,150","4,083,569","7,047,040","136,217,216","18,044,667","228,696","6,479,299","4,782,212","228,876","5,790,691","1,407,291","1,706,086","6,675,427","45,343,245","32,753,441","1,144,692","42,678,548","6,343,359","(2,716,521)","282,521","26,399,253","2,144,161","15,086,725",0,"7,268,797",0,"(1,673,591)",0,0,0,0,"33,618,062","150,648","14,200,627","792,894","98,486","1,991,746","687,280",0,"309,333",0,0,"85,888","171,269",0,0,"13,093,062","5,259,729","12,784,144",0,0,0,0,"10,223,761","2,436,008","5,877,911","2,872,741","23,256,534","6,615,892","1,316,370","2,976,223","6,019,075","5,443,553","2,187,307","602,231","507,507","1,694,396","1,928,268","11,932,487","3,804,749","52,906,164","485,786",0,"2,269,733","71,398,919","10,454,551","27,200","27,818,278","33,098,890","71,398,919","3,754,005","26,835,902","(21,617,536)","60,027,936","14,702,033","81,584,686","28,678,522",0,"137,960","28,835,000","28,972,960","1,154,682",0,0,427,166,"806,486","98,372","904,858",190,0,"79,081","174,768","178,871","64,007","85,749","129,978","77,974",0,"16,058",0,"313,915","82,442","122,056",0,"136,986","58,776","92,311",0,"356,095","91,997","138,096",0,"151,120","64,370","103,180",0
106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,7/1/2009,6/30/2010,365,Audited,Incl. Ind. Audit Adj.,Orange,13,1017,Non-Profit,General,Comparable,,(949) 364-1400,27700 MEDICAL CENTER ROAD,MISSION VIEJO,92691,PETER BASTONE,CEO,WWW.MISSION4HEALTH.COM,ST. JOSEPH HEALTH SYSTEM,FERRY TANDAYO,MISSION HOSPITAL,2,05-0567,,ZZT30567I,552,552,253,"33,649","6,752","3,952","5,326","3,251","3,843","33,605",430,"1,517","92,325","6,864","1,710","1,340","1,361",687,999,"9,140",157,553,"22,811",452,36,10,25,29,0,"77,860","4,879","4,911","4,675",0,0,"20,715",931,775,390,0,0,45.80,45.80,4.00,4.00,0,"7,414","3,289","31,856","9,819","2,763","9,403","4,473","1,990","84,879","2,437","8,627","156,247","53,163",0,0,"107,837",0,14,"812,762","356,810","5,271","4,315","2,087","1,095","1,562,460,665","1,133,994,067",0,"428,466,598","11,679,464","396,276,461","43,869,601","28,068,623","14,298,491",0,0,"57,639,733","301,095,965","159,681,831","1,101,682,869","405,133,280","102,671,959","30,298,091","65,425,395","45,898,217","11,943,624","448,121,984","19,763,318","19,609,083","1,148,864,951","85,756,827","26,582,078","7,111,090","25,831,845","12,050,404","5,589,853","222,277,684","6,625,884","21,770,049","413,595,714","400,331,097","68,436,004","26,188,603","65,507,197",0,"50,304,192","12,688,489","435,660,553","29,344,205",0,"25,599,123",0,"19,934,604",0,0,0,0,"90,312,450","60,762,984","11,088,193","24,322,783","7,644,429","4,794,825","229,632,397","9,096,242","(9,187,705)",0,"(354,135)",0,"11,668,506",0,0,"79,116,685","20,203,275","133,739,366",0,0,"222,530","171,273","68,542,925","15,196,042","51,196,636","27,887,729","138,761,475","61,928,756","1,808,383","15,905,795","73,768,654","49,074,924","21,161,458","9,311,669","2,099,939","12,227,254","10,228,154","140,644,007","35,997,063","318,456,108","7,096,732","43,431,133","15,558,205","561,183,248","148,950,299",0,"193,117,285","219,115,664","561,183,248","65,837,179","132,859,098","(68,714,813)","269,718,595","111,863,278","433,158,654","114,702,546",0,0,"191,389,700","195,790,055","2,672,770",0,"30,926,610","2,098",812,"4,102,456","459,174","4,561,630",431,3,"432,640","788,796","1,128,066","14,947","398,699","561,575","337,902","241,637","147,635","50,559","1,231,553","317,694","1,008,577","3,809","843,405","265,821","431,597",0,"1,366,461","348,437","1,115,813","4,075","935,149","297,947","493,748",0
106250956,MODOC MEDICAL CENTER,7/1/2009,6/30/2010,365,Audited,Excl. Ind. Audit Adj.,Modoc,1,201,City/County,General,Comparable,Small/Rural,(530) 233-5131,228 MCDOWELL ST.,ALTURAS,96101,MONICA DERNER,CEO,MODOCMEDICALCENTER.COM,COUNTY OF MODOC,MICHAEL R BELL,"WIPFLI, LLP",0,05-0430,,HSP30430H,87,87,56,"1,672",0,"13,946",0,21,160,0,0,390,"16,189",179,0,86,0,13,5,0,0,25,308,16,0,0,0,71,0,"1,693",0,0,0,"14,496",0,261,0,0,0,47,0,51.00,51.00,52.60,6.50,0,0,0,"9,974",0,"7,145",0,"1,125","7,300",0,0,"1,588","27,132","4,173","13,387",0,"9,512",0,1,127,"3,453",3,30,0,0,"27,817,548","13,506,658",0,"14,310,890","316,775","15,275,015","(647,350)","47,080",0,0,0,"(600,270)","7,763,109","8,770,868","11,283,571","4,147,460",0,"5,787,236",0,"98,780","294,470",0,0,"332,310","10,660,256","6,696,533",0,"4,236,208",0,"822,718","4,248,306",0,0,"1,153,527","17,157,292","4,580,108",0,"6,120,759",0,"(30,619)",0,"1,603,111",0,"790,826",0,17,0,"442,456",0,0,0,0,"6,263,885",0,"3,933,304",0,"921,481","2,939,665",0,0,"252,555",0,0,0,"2,042",0,0,"3,384,256","4,547,758","2,539,206",0,0,0,0,"2,023,917","1,033,957","1,281,232","464,689","6,443,897","2,227,846","1,516,777","1,636,233","1,326,090","348,851","437,480","81,440","175,301","175,531","905,569","2,946,100",0,"1,935,569","18,532","116,072",0,"5,016,273","13,484,041",0,"1,947,674","(10,415,442)","5,016,273",0,"10,011,755","(7,501,726)","3,324,955","3,412,292","6,953,136","5,017,567",0,"2,086,347",0,"2,086,347","138,673",0,0,137,52,"288,685","22,552","311,237",9,0,"35,369","38,973","25,896","12,368","48,202","44,462","43,985","13,025","22,119","4,286","91,486","67,385","24,347",0,"60,006","26,291","19,170",0,"98,231","72,495","26,229",0,"65,479","28,207","20,596",0
106190541,MONROVIA MEMORIAL HOSPITAL,1/1/2010,12/31/2010,365,Audited,Excl. Ind. Audit Adj.,Los Angeles,11,913,Investor,General,Comparable,,(626) 408-9800,323 S. HELIOTROPE AVENUE,MONROVIA,91016,RON KUPFERSTEIN,CEO,,ALAKOR HEALTHCARE LLC,JACKIE BROWN,J. BROWN & ASSOCIATES,0,05-0155,,,49,49,49,"7,461",0,0,0,0,"1,068",0,0,0,"8,529",515,0,0,0,0,80,0,0,0,595,49,0,0,0,0,0,"8,529",0,0,0,0,0,595,0,0,0,0,0,47.70,47.70,14.30,14.30,0,0,0,4,0,0,0,0,"1,049",0,0,0,"1,053",0,0,0,503,0,2,"57,533","13,338",351,550,0,0,"84,255,834","56,104,373",0,"28,151,461","14,775","24,090,075","4,076,161",0,0,0,0,"4,076,161","10,949,650",0,"73,306,184","39,465,094",0,0,0,0,"36,011,960",0,0,0,"75,477,054","38,467",0,0,0,0,"8,740,313",0,0,0,"8,778,780","27,934,744",0,0,0,0,0,"28,169,629",0,0,0,0,0,0,0,0,0,0,"11,568,817",0,0,0,0,"16,582,644",0,0,0,0,0,0,0,0,0,"5,071,925",0,"8,677,226",0,0,0,0,"2,742,078","4,342,515","2,586,192","670,139","8,272,960","1,794,281","26,000","104,102","6,683,054","5,502,211","322,530","563,536","42,368","308,844","470,189","5,605,507",0,"5,914,679",0,0,"74,234","11,594,420","8,502,767",0,"462,187","2,629,466","11,594,420","1,746,529","38,692,642","(35,224,673)","4,240,289","1,600,517","6,605,446","690,767",0,"634,022",0,"634,022","171,835",0,0,123,52,"246,398","11,047","257,445",39,0,"32,688","44,212","76,958","5,830","25,614","29,268","23,754","7,314",0,760,"105,573",0,"53,607",0,"39,825","14,538","32,855",0,"109,043",0,"56,124",0,"42,318","15,348","34,612",0
