"providerid","dshquartile","dshquintile","dshdecile","name","year","urban","beds","adc","dsh_pct","dsh_opg","dsh_cpg","mcr_pct","cmi","Hospital.Name","Address","City","State","ZIP.Code","County.Name","Phone.Number","Hospital.Type","Hospital.Ownership","Emergency.Services","Location","lon","lat","safetydsh4","safetydsh","safetydsh10","safetynaph"
50159,4,5,10,"Ventura County Medical Center",2010,"OURBAN",229,115,79.931,0.55158075,0.175695956,14.118321,1.436134498,"Ventura County Medical Center","3291 Loma Vista Rd","Ventura","CA",93003,"Ventura",8056526075,"Acute Care Hospitals","Government - Local","true","3291 LOMA VISTA RD
VENTURA, CA 93003
(34.276187279000055, -119.25235314599996)",-119.252353146,34.2761872790001,TRUE,TRUE,TRUE,TRUE
50159,4,5,10,"Ventura County Medical Center",2011,"OURBAN",229,114,77.487,0.53142,0.16989,13.563,1.32729,"Ventura County Medical Center","3291 Loma Vista Rd","Ventura","CA",93003,"Ventura",8056526075,"Acute Care Hospitals","Government - Local","true","3291 LOMA VISTA RD
VENTURA, CA 93003
(34.276187279000055, -119.25235314599996)",-119.252353146,34.2761872790001,TRUE,TRUE,TRUE,TRUE
50167,4,5,9,"San Joaquin General Hospital",2007,"OURBAN",178,125,70.603,0.47462,0.1537,15.999,1.30606,"San Joaquin General Hospital","500 W Hospital Road","French Camp","CA",95231,"San Joaquin",2094686000,"Acute Care Hospitals","Government - Local","true","500 W HOSPITAL ROAD
FRENCH CAMP, CA 95231
(37.886270403000026, -121.28121387699997)",-121.281213877,37.886270403,TRUE,TRUE,FALSE,TRUE
50167,4,5,9,"San Joaquin General Hospital",2008,"OURBAN",178,125,66.702,0.44244,0.14462,15.999,1.34745,"San Joaquin General Hospital","500 W Hospital Road","French Camp","CA",95231,"San Joaquin",2094686000,"Acute Care Hospitals","Government - Local","true","500 W HOSPITAL ROAD
FRENCH CAMP, CA 95231
(37.886270403000026, -121.28121387699997)",-121.281213877,37.886270403,TRUE,TRUE,FALSE,TRUE
50167,4,5,9,"San Joaquin General Hospital",2010,"OURBAN",196,113,78.363,0.53864475,0.171968806,14.024434,1.531604962,"San Joaquin General Hospital","500 W Hospital Road","French Camp","CA",95231,"San Joaquin",2094686000,"Acute Care Hospitals","Government - Local","true","500 W HOSPITAL ROAD
FRENCH CAMP, CA 95231
(37.886270403000026, -121.28121387699997)",-121.281213877,37.886270403,TRUE,TRUE,FALSE,TRUE
50167,4,5,9,"San Joaquin General Hospital",2009,"OURBAN",196,115,78.574,0.54039,0.17247,15.4,1.52648,"San Joaquin General Hospital","500 W Hospital Road","French Camp","CA",95231,"San Joaquin",2094686000,"Acute Care Hospitals","Government - Local","true","500 W HOSPITAL ROAD
FRENCH CAMP, CA 95231
(37.886270403000026, -121.28121387699997)",-121.281213877,37.886270403,TRUE,TRUE,FALSE,TRUE
50167,4,5,9,"San Joaquin General Hospital",2011,"OURBAN",196,106,79.694,0.54963,0.17513,12.471,1.47247,"San Joaquin General Hospital","500 W Hospital Road","French Camp","CA",95231,"San Joaquin",2094686000,"Acute Care Hospitals","Government - Local","true","500 W HOSPITAL ROAD
FRENCH CAMP, CA 95231
(37.886270403000026, -121.28121387699997)",-121.281213877,37.886270403,TRUE,TRUE,FALSE,TRUE
50168,1,2,3,"St Jude Medical Center",2008,"LURBAN",242,172,17.201,0.03931,0.03545,37.648,1.62996,"St Jude Medical Center","101 E Valencia Mesa Drive","Fullerton","CA",92835,"Orange",7149923000,"Acute Care Hospitals","Voluntary non-profit - Church","true","101 E VALENCIA MESA DRIVE
FULLERTON, CA 92835
(33.89354749200004, -117.92746292199996)",-117.927462922,33.893547492,FALSE,FALSE,FALSE,FALSE
50168,1,2,3,"St Jude Medical Center",2010,"LURBAN",281,180,15.094,0.025611,0.031037266,37.7825635,1.626598962,"St Jude Medical Center","101 E Valencia Mesa Drive","Fullerton","CA",92835,"Orange",7149923000,"Acute Care Hospitals","Voluntary non-profit - Church","true","101 E VALENCIA MESA DRIVE
FULLERTON, CA 92835
(33.89354749200004, -117.92746292199996)",-117.927462922,33.893547492,FALSE,FALSE,FALSE,FALSE
50168,1,2,3,"St Jude Medical Center Fullerton",2011,"LURBAN",291,185,18.755,0.04941,0.03871,36.816,1.697,"St Jude Medical Center","101 E Valencia Mesa Drive","Fullerton","CA",92835,"Orange",7149923000,"Acute Care Hospitals","Voluntary non-profit - Church","true","101 E VALENCIA MESA DRIVE
FULLERTON, CA 92835
(33.89354749200004, -117.92746292199996)",-117.927462922,33.893547492,FALSE,FALSE,FALSE,FALSE
50168,1,2,3,"St Jude Medical Center",2007,"LURBAN",242,172,19.745,0.05584,0.04079,37.648,1.66108,"St Jude Medical Center","101 E Valencia Mesa Drive","Fullerton","CA",92835,"Orange",7149923000,"Acute Care Hospitals","Voluntary non-profit - Church","true","101 E VALENCIA MESA DRIVE
FULLERTON, CA 92835
(33.89354749200004, -117.92746292199996)",-117.927462922,33.893547492,FALSE,FALSE,FALSE,FALSE
50168,1,2,3,"St Jude Medical Center",2009,"LURBAN",282,182,15.075,0.02549,0.031,37.32,1.56927,"St Jude Medical Center","101 E Valencia Mesa Drive","Fullerton","CA",92835,"Orange",7149923000,"Acute Care Hospitals","Voluntary non-profit - Church","true","101 E VALENCIA MESA DRIVE
FULLERTON, CA 92835
(33.89354749200004, -117.92746292199996)",-117.927462922,33.893547492,FALSE,FALSE,FALSE,FALSE
50169,3,3,6,"Presbyterian Intercommunity Hospital",2010,"LURBAN",401,209,28.994,0.1313505,0.060470683,28.4454965,1.602399371,"Presbyterian Intercommunity Hospital","12401 E Washington Blvd","Whittier","CA",90602,"Los Angeles",5266980811,"Acute Care Hospitals","Voluntary non-profit - Private","true","12401 E WASHINGTON BLVD
WHITTIER, CA 90602
(33.96755740100008, -118.04751340299998)",-118.047513403,33.9675574010001,FALSE,FALSE,FALSE,FALSE
50169,3,3,6,"Presbyterian Intercommunity Hospital",2008,"LURBAN",287,192,34.096,0.17344,0.07148,29.329,1.46987,"Presbyterian Intercommunity Hospital","12401 E Washington Blvd","Whittier","CA",90602,"Los Angeles",5266980811,"Acute Care Hospitals","Voluntary non-profit - Private","true","12401 E WASHINGTON BLVD
WHITTIER, CA 90602
(33.96755740100008, -118.04751340299998)",-118.047513403,33.9675574010001,FALSE,FALSE,FALSE,FALSE
50169,3,3,6,"Presbyterian Intercommunity Hospital",2009,"LURBAN",416,201,33.021,0.16457,0.06915,28.14,1.54211,"Presbyterian Intercommunity Hospital","12401 E Washington Blvd","Whittier","CA",90602,"Los Angeles",5266980811,"Acute Care Hospitals","Voluntary non-profit - Private","true","12401 E WASHINGTON BLVD
WHITTIER, CA 90602
(33.96755740100008, -118.04751340299998)",-118.047513403,33.9675574010001,FALSE,FALSE,FALSE,FALSE
50169,3,3,6,"Presbyterian Intercommunity Hospital",2011,"LURBAN",392,218,30.488,0.14368,0.06368,26.059,1.70052,"Presbyterian Intercommunity Hospital","12401 E Washington Blvd","Whittier","CA",90602,"Los Angeles",5266980811,"Acute Care Hospitals","Voluntary non-profit - Private","true","12401 E WASHINGTON BLVD
WHITTIER, CA 90602
(33.96755740100008, -118.04751340299998)",-118.047513403,33.9675574010001,FALSE,FALSE,FALSE,FALSE
50169,3,3,6,"Presbyterian Intercommunity Hospital",2007,"LURBAN",287,192,34.743,0.17878,0.07289,29.329,1.45662,"Presbyterian Intercommunity Hospital","12401 E Washington Blvd","Whittier","CA",90602,"Los Angeles",5266980811,"Acute Care Hospitals","Voluntary non-profit - Private","true","12401 E WASHINGTON BLVD
WHITTIER, CA 90602
(33.96755740100008, -118.04751340299998)",-118.047513403,33.9675574010001,FALSE,FALSE,FALSE,FALSE
50173,4,5,9,"Anaheim General Hospital",2010,"LURBAN",101,40,69.462,0.4652115,0.151033863,38.1686747,1.387523085,NA,"38","2","1",92804,NA,NA,NA,NA,NA,NA,-118.007042,33.81559,TRUE,TRUE,FALSE,FALSE
50173,4,5,9,"Anaheim General Hospital",2009,"LURBAN",101,34,69.726,0.46739,0.15165,42.59,1.30077,NA,"38","2","1",92804,NA,NA,NA,NA,NA,NA,-118.007042,33.81559,TRUE,TRUE,FALSE,FALSE
50173,4,5,9,"Anaheim General Hospital",2008,"LURBAN",101,32,53.746,0.33555,0.11498,52.442,1.44532,NA,"38","2","1",92804,NA,NA,NA,NA,NA,NA,-118.007042,33.81559,TRUE,TRUE,FALSE,FALSE
50173,4,5,9,"Anaheim General Hospital",2007,"LURBAN",101,32,54.752,0.34385,0.11725,52.442,1.28813,NA,"38","2","1",92804,NA,NA,NA,NA,NA,NA,-118.007042,33.81559,TRUE,TRUE,FALSE,FALSE
50173,4,5,9,"Anaheim General Hospital",2011,"LURBAN",104,18,70.978,0.47772,0.15457,39.683,1.39244,NA,"38","2","1",92804,NA,NA,NA,NA,NA,NA,-118.007042,33.81559,TRUE,TRUE,FALSE,FALSE
50174,2,2,4,"Santa Rosa Memorial Hospital",2011,"OURBAN",269,153,27.973,0.12293,0.05828,47.294,1.75636,"Santa Rosa Memorial Hospital","1165 Montgomery Dr","Santa Rosa","CA",95405,"Sonoma",7075255300,"Acute Care Hospitals","Voluntary non-profit - Private","true","1165 MONTGOMERY DR
SANTA ROSA, CA 95405
(38.44289782800007, -122.70149207999998)",-122.70149208,38.4428978280001,FALSE,FALSE,FALSE,FALSE
50174,2,2,4,"Santa Rosa Memorial Hospital",2008,"OURBAN",238,154,23.409,0.08527,0.04854,48.127,1.55102,"Santa Rosa Memorial Hospital","1165 Montgomery Dr","Santa Rosa","CA",95405,"Sonoma",7075255300,"Acute Care Hospitals","Voluntary non-profit - Private","true","1165 MONTGOMERY DR
SANTA ROSA, CA 95405
(38.44289782800007, -122.70149207999998)",-122.70149208,38.4428978280001,FALSE,FALSE,FALSE,FALSE
50174,2,2,4,"Santa Rosa Memorial Hospital",2009,"OURBAN",270,185,22.83,0.0805,0.04732,47.24,1.56742,"Santa Rosa Memorial Hospital","1165 Montgomery Dr","Santa Rosa","CA",95405,"Sonoma",7075255300,"Acute Care Hospitals","Voluntary non-profit - Private","true","1165 MONTGOMERY DR
SANTA ROSA, CA 95405
(38.44289782800007, -122.70149207999998)",-122.70149208,38.4428978280001,FALSE,FALSE,FALSE,FALSE
50174,2,2,4,"Santa Rosa Memorial Hospital",2007,"OURBAN",238,154,20.255,0.05925,0.04187,48.127,1.62845,"Santa Rosa Memorial Hospital","1165 Montgomery Dr","Santa Rosa","CA",95405,"Sonoma",7075255300,"Acute Care Hospitals","Voluntary non-profit - Private","true","1165 MONTGOMERY DR
SANTA ROSA, CA 95405
(38.44289782800007, -122.70149207999998)",-122.70149208,38.4428978280001,FALSE,FALSE,FALSE,FALSE
50174,2,2,4,"Santa Rosa Memorial Hospital",2010,"OURBAN",269,175,25.419,0.10185675,0.05282126,47.0844614,1.688590441,"Santa Rosa Memorial Hospital","1165 Montgomery Dr","Santa Rosa","CA",95405,"Sonoma",7075255300,"Acute Care Hospitals","Voluntary non-profit - Private","true","1165 MONTGOMERY DR
SANTA ROSA, CA 95405
(38.44289782800007, -122.70149207999998)",-122.70149208,38.4428978280001,FALSE,FALSE,FALSE,FALSE
50179,3,3,6,"Emanuel Medical Center",2011,"OURBAN",221,126,36.678,0.19474,0.0771,32.195,1.2656,"Emanuel Medical Center","825 Delbon Ave","Turlock","CA",95382,"Stanislaus",2096674200,"Acute Care Hospitals","Voluntary non-profit - Church","true","825 DELBON AVE
TURLOCK, CA 95382
(37.51051747500003, -120.83966277799999)",-120.839662778,37.510517475,FALSE,FALSE,FALSE,FALSE
50179,3,3,6,"Emanuel Medical Center Inc",2010,"OURBAN",207,128,34.879,0.17990175,0.073184047,34.0245871,1.221618042,"Emanuel Medical Center","825 Delbon Ave","Turlock","CA",95382,"Stanislaus",2096674200,"Acute Care Hospitals","Voluntary non-profit - Church","true","825 DELBON AVE
TURLOCK, CA 95382
(37.51051747500003, -120.83966277799999)",-120.839662778,37.510517475,FALSE,FALSE,FALSE,FALSE
50179,3,3,6,"Emanuel Medical Center Inc",2008,"OURBAN",150,107,29.539,0.13585,0.06164,33.047,1.21548,"Emanuel Medical Center","825 Delbon Ave","Turlock","CA",95382,"Stanislaus",2096674200,"Acute Care Hospitals","Voluntary non-profit - Church","true","825 DELBON AVE
TURLOCK, CA 95382
(37.51051747500003, -120.83966277799999)",-120.839662778,37.510517475,FALSE,FALSE,FALSE,FALSE
50179,3,3,6,"Emanuel Medical Center Inc",2007,"OURBAN",150,107,32.724,0.16212,0.06851,33.047,1.22312,"Emanuel Medical Center","825 Delbon Ave","Turlock","CA",95382,"Stanislaus",2096674200,"Acute Care Hospitals","Voluntary non-profit - Church","true","825 DELBON AVE
TURLOCK, CA 95382
(37.51051747500003, -120.83966277799999)",-120.839662778,37.510517475,FALSE,FALSE,FALSE,FALSE
50179,3,3,6,"Emanuel Medical Center Inc",2009,"OURBAN",156,110,34.918,0.18022,0.07327,33.72,1.14055,"Emanuel Medical Center","825 Delbon Ave","Turlock","CA",95382,"Stanislaus",2096674200,"Acute Care Hospitals","Voluntary non-profit - Church","true","825 DELBON AVE
TURLOCK, CA 95382
(37.51051747500003, -120.83966277799999)",-120.839662778,37.510517475,FALSE,FALSE,FALSE,FALSE
50180,1,1,2,"John Muir Medical Center - Walnut Creek Campus",2008,"LURBAN",303,226,8.718,0,0.01781,42.085,1.58817,"John Muir Medical Center - Walnut Creek Campus","1601 Ygnacio Valley Rd","Walnut Creek","CA",94598,"Contra Costa",9259393000,"Acute Care Hospitals","Voluntary non-profit - Other","true","1601 YGNACIO VALLEY RD
WALNUT CREEK, CA 94598
(37.91427702300007, -122.04204119799999)",-122.042041198,37.9142770230001,FALSE,FALSE,FALSE,FALSE
50180,1,1,2,"John Muir Medical Center - Walnut Creek Campus",2007,"LURBAN",303,226,9.417,0,0.01925,42.085,1.58579,"John Muir Medical Center - Walnut Creek Campus","1601 Ygnacio Valley Rd","Walnut Creek","CA",94598,"Contra Costa",9259393000,"Acute Care Hospitals","Voluntary non-profit - Other","true","1601 YGNACIO VALLEY RD
WALNUT CREEK, CA 94598
(37.91427702300007, -122.04204119799999)",-122.042041198,37.9142770230001,FALSE,FALSE,FALSE,FALSE
50180,1,1,2,"John Muir Medical Center - Walnut Creek Campus",2009,"LURBAN",306,230,11.367,0,0.02328,39.79,1.65916,"John Muir Medical Center - Walnut Creek Campus","1601 Ygnacio Valley Rd","Walnut Creek","CA",94598,"Contra Costa",9259393000,"Acute Care Hospitals","Voluntary non-profit - Other","true","1601 YGNACIO VALLEY RD
WALNUT CREEK, CA 94598
(37.91427702300007, -122.04204119799999)",-122.042041198,37.9142770230001,FALSE,FALSE,FALSE,FALSE
50180,1,1,2,"John Muir Medical Center-Walnut Cree",2011,"LURBAN",308,234,11.346,0,0.02324,40.42,1.70069,"John Muir Medical Center - Walnut Creek Campus","1601 Ygnacio Valley Rd","Walnut Creek","CA",94598,"Contra Costa",9259393000,"Acute Care Hospitals","Voluntary non-profit - Other","true","1601 YGNACIO VALLEY RD
WALNUT CREEK, CA 94598
(37.91427702300007, -122.04204119799999)",-122.042041198,37.9142770230001,FALSE,FALSE,FALSE,FALSE
50180,1,1,2,"John Muir Medical Center - Walnut Creek Campus",2010,"LURBAN",306,233,10.1792161,0,0.020826826,43.0305487,1.680403445,"John Muir Medical Center - Walnut Creek Campus","1601 Ygnacio Valley Rd","Walnut Creek","CA",94598,"Contra Costa",9259393000,"Acute Care Hospitals","Voluntary non-profit - Other","true","1601 YGNACIO VALLEY RD
WALNUT CREEK, CA 94598
(37.91427702300007, -122.04204119799999)",-122.042041198,37.9142770230001,FALSE,FALSE,FALSE,FALSE
50188,1,1,2,"Community Hospital Of Los Gatos",2008,"LURBAN",113,59,8.511,0,0.01738,47.573,1.45278,NA,"47","20","1",95032,NA,NA,NA,NA,NA,NA,-121.9661103,37.2621211,FALSE,FALSE,FALSE,FALSE
50188,1,1,2,"Community Hospital Of Los Gatos",2010,"LURBAN",113,42,9.341,0,0.019095557,45.318632,1.504921914,NA,"47","20","1",95032,NA,NA,NA,NA,NA,NA,-121.9661103,37.2621211,FALSE,FALSE,FALSE,FALSE
50188,1,1,2,"Community Hospital Of Los Gatos",2009,"LURBAN",113,44,9.507,0,0.01944,49.52,1.57007,NA,"47","20","1",95032,NA,NA,NA,NA,NA,NA,-121.9661103,37.2621211,FALSE,FALSE,FALSE,FALSE
50188,1,1,2,"Community Hospital Of Los Gatos",2007,"LURBAN",113,59,11.327,0,0.0232,47.573,1.43977,NA,"47","20","1",95032,NA,NA,NA,NA,NA,NA,-121.9661103,37.2621211,FALSE,FALSE,FALSE,FALSE
50188,1,1,2,"Comm Hosp.& Rehab- Los Gatos",2011,"LURBAN",113,32,10.995,0,0.02251,45.331,1.52987,NA,"47","20","1",95032,NA,NA,NA,NA,NA,NA,-121.9661103,37.2621211,FALSE,FALSE,FALSE,FALSE
50189,4,4,8,"Mee Memorial Hospital",2011,"OURBAN",76,15,71.213,0.12,0,24.712,0.97288,"George L Mee Memorial Hospital","300 Canal Street","King City","CA",93930,"Monterey",8313856000,"Acute Care Hospitals","Voluntary non-profit - Other","true","300 CANAL STREET
KING CITY, CA 93930
(36.20660113400004, -121.13199436999997)",-121.13199437,36.206601134,TRUE,FALSE,FALSE,FALSE
50189,4,4,8,"George L Mee Memorial Hospital",2008,"OURBAN",41,13,46.666,0.12,0,26.152,0.99948,"George L Mee Memorial Hospital","300 Canal Street","King City","CA",93930,"Monterey",8313856000,"Acute Care Hospitals","Voluntary non-profit - Other","true","300 CANAL STREET
KING CITY, CA 93930
(36.20660113400004, -121.13199436999997)",-121.13199437,36.206601134,TRUE,FALSE,FALSE,FALSE
50189,4,4,8,"George L Mee Memorial Hospital",2009,"OURBAN",41,14,69.37,0.12,0,27.24,1.04484,"George L Mee Memorial Hospital","300 Canal Street","King City","CA",93930,"Monterey",8313856000,"Acute Care Hospitals","Voluntary non-profit - Other","true","300 CANAL STREET
KING CITY, CA 93930
(36.20660113400004, -121.13199436999997)",-121.13199437,36.206601134,TRUE,FALSE,FALSE,FALSE
50189,4,4,8,"George L Mee Memorial Hospital",2007,"OURBAN",41,13,38.636,0.12,0,26.152,1.06098,"George L Mee Memorial Hospital","300 Canal Street","King City","CA",93930,"Monterey",8313856000,"Acute Care Hospitals","Voluntary non-profit - Other","true","300 CANAL STREET
KING CITY, CA 93930
(36.20660113400004, -121.13199436999997)",-121.13199437,36.206601134,TRUE,FALSE,FALSE,FALSE
50189,4,4,8,"George L Mee Memorial Hospital",2010,"OURBAN",76,15,76.55,0.12,0,26.36,1.032960859,"George L Mee Memorial Hospital","300 Canal Street","King City","CA",93930,"Monterey",8313856000,"Acute Care Hospitals","Voluntary non-profit - Other","true","300 CANAL STREET
KING CITY, CA 93930
(36.20660113400004, -121.13199436999997)",-121.13199437,36.206601134,TRUE,FALSE,FALSE,FALSE
50191,4,5,9,"St Mary Medical Center",2007,"LURBAN",372,149,77.735,0.53346,0.17048,31.123,1.53394,"St Mary Medical Center","1050 Linden Ave","Long Beach","CA",90813,"Los Angeles",5624919000,"Acute Care Hospitals","Voluntary non-profit - Church","true","1050 LINDEN AVE
LONG BEACH, CA 90813
(33.78024016400008, -118.18664682299999)",-118.186646823,33.7802401640001,TRUE,TRUE,FALSE,FALSE
50191,4,5,9,"St Mary Medical Center",2009,"LURBAN",354,158,70.817,0.47639,0.1542,29.57,1.57909,"St Mary Medical Center","1050 Linden Ave","Long Beach","CA",90813,"Los Angeles",5624919000,"Acute Care Hospitals","Voluntary non-profit - Church","true","1050 LINDEN AVE
LONG BEACH, CA 90813
(33.78024016400008, -118.18664682299999)",-118.186646823,33.7802401640001,TRUE,TRUE,FALSE,FALSE
50191,4,5,9,"St Mary Medical Center",2010,"LURBAN",324,146,70.162,0.4709865,0.152666611,28.9212969,1.682283369,"St Mary Medical Center","1050 Linden Ave","Long Beach","CA",90813,"Los Angeles",5624919000,"Acute Care Hospitals","Voluntary non-profit - Church","true","1050 LINDEN AVE
LONG BEACH, CA 90813
(33.78024016400008, -118.18664682299999)",-118.186646823,33.7802401640001,TRUE,TRUE,FALSE,FALSE
50191,4,5,9,"St Mary Medical Center",2008,"LURBAN",372,149,75.109,0.5118,0.16427,31.123,1.54674,"St Mary Medical Center","1050 Linden Ave","Long Beach","CA",90813,"Los Angeles",5624919000,"Acute Care Hospitals","Voluntary non-profit - Church","true","1050 LINDEN AVE
LONG BEACH, CA 90813
(33.78024016400008, -118.18664682299999)",-118.186646823,33.7802401640001,TRUE,TRUE,FALSE,FALSE
50191,4,5,9,"St. Mary Medical Center",2011,"LURBAN",314,140,68.843,0.4601,0.14959,26.706,1.68471,"St Mary Medical Center","1050 Linden Ave","Long Beach","CA",90813,"Los Angeles",5624919000,"Acute Care Hospitals","Voluntary non-profit - Church","true","1050 LINDEN AVE
LONG BEACH, CA 90813
(33.78024016400008, -118.18664682299999)",-118.186646823,33.7802401640001,TRUE,TRUE,FALSE,FALSE
50192,4,5,9,"Sierra Kings District Hospital",2008,"OURBAN",27,14,79.985,0.12,0,35.026,0.98203,"Adventist Medical Center - Reedley","372 W Cypress Ave","Reedley","CA",93654,"Fresno",5596388155,"Acute Care Hospitals","Government - Hospital District or Authority","true","372 W CYPRESS AVE
REEDLEY, CA 93654
(36.60782796700005, -119.45170937299997)",-119.451709373,36.607827967,TRUE,TRUE,FALSE,FALSE
50192,4,5,9,"Sierra Kings District Hospital",2010,"OURBAN",44,16,71.204,0.12,0,30.5350554,0.934217483,"Adventist Medical Center - Reedley","372 W Cypress Ave","Reedley","CA",93654,"Fresno",5596388155,"Acute Care Hospitals","Government - Hospital District or Authority","true","372 W CYPRESS AVE
REEDLEY, CA 93654
(36.60782796700005, -119.45170937299997)",-119.451709373,36.607827967,TRUE,TRUE,FALSE,FALSE
50192,4,5,9,"Sierra Kings District Hospital",2011,"OURBAN",44,15,73.534,0.12,0,29.832,0.89799,"Adventist Medical Center - Reedley","372 W Cypress Ave","Reedley","CA",93654,"Fresno",5596388155,"Acute Care Hospitals","Government - Hospital District or Authority","true","372 W CYPRESS AVE
REEDLEY, CA 93654
(36.60782796700005, -119.45170937299997)",-119.451709373,36.607827967,TRUE,TRUE,FALSE,FALSE
