Provider Number	Name	Geographic Labor Market Area	Pre Reclass Labor Market Area  	Payment Labor Market Area (for purposes of Capital and DSH)	SSA COUNTY CODE	REGION	URGEO	URSPA	RECLASS	POST RECLASS Labor Market Area	FY 2011 Wage Index	 FY 2011 Puerto Rico Specific wage index	LUGAR	Section 401 hospital	Section 505 eligible	Section 505 wage adjustment	Cost of Living Adjustment	Resident to Bed Ratio	RDAY	BEDS	Average Daily Census	TCHOP	TCHCP	DSHPCT	DSHOPG	DSHCPG	Operating CCR	Capital CCR	Provider Type	FY11 HSP Rate	BILLS	TACMIV27	CMIV27	CASETA27	IME_TACMIV27	IME_CASETA27	TACMIV28	CMIV28	CASETA28	IME_TACMIV28	IME_CASETA28	FY 2011 GAF	FY 2011 Puerto Rico Specific GAF	Cost of Living Adjustment-Capital	OUT11F	COUT11F	MCR_PCT
100007	FLORIDA HOSPITAL	36740	36740	36740	10470	3	LURBAN	LURBAN	N	36740	0.9164	0				.	1	0.0387	0.0523	1869	1363	0.02092	0.01487	0.23962	0.08984	0.04972	0.232	0.019	0	.	35863	1.64458	1.65747	35407.49	1.46343	4891.77	1.63011	1.64109	35483.6	1.44159	4899.34	0.9420	0	1	0.0932	0.1022	0.40223
100008	BAPTIST HOSPITAL	33124	33124	33124	10120	3	LURBAN	LURBAN	N	33124	1.0187	0				.	1	0	0	561	430	0	0	0.41016	0.23053	0.0866	0.211	0.021	0	.	7279	1.63783	1.64678	7157.4	.	.	1.63126	1.63867	7175.26	.	.	1.0128	0	1	0.1656	0.2566	0.25169
100009	UNIVERSITY OF MIAMI HOSPITAL	33124	33124	33124	10120	3	LURBAN	LURBAN	N	33124	1.0187	0				.	1	0.0374	0.0632	525	274	0.02023	0.018	0.50356	0.30759	0.10735	0.194	0.023	0	.	7271	1.66845	1.68255	7215.94	1.58213	2769.87	1.67095	1.68295	7223.83	1.59524	2773.03	1.0128	0	1	0.0736	0.1717	0.46611
100012	LEE MEMORIAL HOSPITAL	15980	15980	15980	10350	3	OURBAN	OURBAN	N	15980	0.9154	0				.	1	0	0	765	439	0	0	0.27751	0.1211	0.0578	0.236	0.017	0	.	11312	1.66021	1.67889	11111.19	.	.	1.67155	1.68743	11141.27	.	.	0.9413	0	1	0.0185	0.0156	0.31627
100014	BERT FISH MEDICAL CENTER	19660	19660	19660	10630	3	OURBAN	OURBAN	W	36740	0.9164	0				.	1	0	0	112	55	0	0	0.06494	0	0.01324	0.352	0.036	0	.	1844	1.53526	1.55255	1807.5	.	.	1.5462	1.56141	1811.54	.	.	0.9420	0	1	0.023	0.0389	0.50681
100017	HALIFAX MEDICAL CENTER	19660	19660	19660	10630	3	OURBAN	OURBAN	W	36740	0.9164	0				.	1	0.0386	0.0525	551	344	0.02087	0.01493	0.2356	0.08652	0.04887	0.315	0.014	0	.	7250	1.58918	1.59807	7158.34	1.60395	3887.41	1.60166	1.60904	7171.82	1.61905	3895.49	0.9420	0	1	0.0701	0.0152	0.33977
100018	NAPLES COMMUNITY HOSPITAL	34940	34940	34940	10100	3	OURBAN	OURBAN	N	34940	0.9775	0				.	1	0	0	598	376	0	0	0.17133	0.03886	0.0353	0.274	0.02	0	.	14751	1.77072	1.78983	14447.16	.	.	1.74876	1.7634	14516.51	.	.	0.9845	0	1	0.0276	0.0219	0.56893
100019	HOLMES REG L MEDICAL CENTER	37340	37340	37340	10040	3	OURBAN	OURBAN	N	37340	0.93	0				.	1	0	0	565	446	0	0	0.13775	0	0.02829	0.266	0.028	0	.	10791	1.72397	1.73072	10636.12	.	.	1.71418	1.71936	10664.19	.	.	0.9515	0	1	0.0665	0.1094	0.43586
100022	JACKSON MEMORIAL	33124	33124	33124	10120	3	LURBAN	LURBAN	W	22744	1.0331	0				.	1	0.4121	0.5535	1564	1154	0.20249	0.16906	0.72195	0.48776	0.15742	0.3	0.018	0	.	9007	1.75507	1.76793	8904.91	1.63835	3680.43	1.76901	1.78065	8915.6	1.64049	3684.95	1.0226	0	1	0.152	0.1074	0.16459
100023	CITRUS MEMORIAL HOSPITAL	10	10	10	10080	3	RURAL	RURAL	W	45300	0.9062	0				.	1	0	0	198	136	0	0	0.10337	0	0	0.214	0.022	7	.	6512	1.65302	1.68788	6364.16	.	.	1.66894	1.69987	6383.97	.	.	0.9348	0	1	0.0392	0.066	0.62237
100024	FISHERMEN S HOSPITAL	10	10	10	10430	3	RURAL	RURAL	W	33124	1.0187	0				.	1	0	0	58	7	0	0	0.08084	0	0	0.381	0.068	16	8793.86	273	1.21461	1.22282	267.15	.	.	1.24273	1.25107	267.48	.	.	1.0128	0	1	0.0447	0.2115	0.52664
100025	SACRED HEART HOSPITAL	37860	37860	37860	10160	3	OURBAN	OURBAN	N	37860	0.8429	0				.	1	0.0604	0.0862	458	315	0.03245	0.02462	0.40798	0.22873	0.08612	0.29	0.023	0	.	7805	1.78631	1.80797	7633.79	1.70933	1130.42	1.79517	1.81407	7657.01	1.7067	1133.66	0.8896	0	1	0.033	0.0401	0.313
100026	BAY MEDICAL CENTER	37460	37460	37460	10020	3	OURBAN	OURBAN	N	37460	0.8429	0				.	1	0	0	413	238	0	0	0.31148	0.14912	0.06511	0.249	0.025	0	.	8983	1.59621	1.61192	8877.69	.	.	1.60151	1.61431	8894.03	.	.	0.8896	0	1	0.0205	0.0377	0.57422
100028	PARRISH MEDICAL CENTER	37340	37340	37340	10040	3	OURBAN	OURBAN	N	37340	0.93	0				.	1	0	0	210	104	0	0	0.17928	0.04403	0.03697	0.351	0.048	0	.	3743	1.42496	1.44726	3689.01	.	.	1.42753	1.44778	3696.84	.	.	0.9515	0	1	0.0332	0.0859	0.47255
100029	NORTH SHORE MEDICAL CENTER	33124	33124	33124	10120	3	LURBAN	LURBAN	N	33124	1.0187	0				.	1	0	0	339	177	0	0	0.5444	0.34128	0.11655	0.184	0.011	0	.	4139	1.36788	1.38288	4081.79	.	.	1.37539	1.38839	4088.08	.	.	1.0128	0	1	0.0636	0.0421	0.30174
100030	HEALTH CENTRAL	36740	36740	36740	10470	3	LURBAN	LURBAN	N	36740	0.9164	0				.	1	0	0	171	116	0	0	0.2872	0.12909	0.05988	0.247	0.027	0	.	2996	1.44924	1.4671	2935.98	.	.	1.44671	1.46198	2944.77	.	.	0.9420	0	1	0.0212	0.0422	0.4652
100032	HOSPITAL	45300	45300	45300	10510	3	LURBAN	LURBAN	N	45300	0.9062	0				.	1	0.1061	0.1554	350	231	0.05628	0.04483	0.39065	0.21444	0.08232	0.202	0.016	0	.	4066	1.69032	1.72901	4010.66	1.5334	2163.49	1.71124	1.74647	4018.23	1.54929	2166.29	0.9348	0	1	0.0412	0.048	0.26847
100034	MT. SINAI MEDICAL CENTER	33124	33124	33124	10120	3	LURBAN	LURBAN	N	33124	1.0187	0				.	1	0.2629	0.4216	540	317	0.13384	0.12634	0.33723	0.17036	0.07067	0.209	0.013	0	.	6922	1.827	1.85156	6812.15	2.15442	2417.2	1.82776	1.85002	6825.68	2.15021	2421.28	1.0128	0	1	0.0674	0.0432	0.45334
100035	MANATEE MEMORIAL HOSPITAL	35840	35840	35840	10400	3	OURBAN	OURBAN	N	35840	0.9234	0				.	1	0	0	302	212	0	0	0.30495	0.14373	0.0637	0.251	0.033	0	.	5848	1.55691	1.57879	5783.79	.	.	1.56976	1.58894	5791.3	.	.	0.9469	0	1	0.0256	0.0811	0.46807
100038	MEMORIAL REGIONAL HOSPITAL	22744	22744	22744	10050	3	LURBAN	LURBAN	N	22744	1.0331	0				.	1	0.0077	0.013	900	502	0.0042	0.00368	0.41157	0.2317	0.08691	0.216	0.016	0	.	7142	1.59459	1.61838	7031.37	1.60287	4824.71	1.58912	1.6112	7044.56	1.5939	4836.85	1.0226	0	1	0.0896	0.0857	0.31079
100039	BROWARD GENERAL MEDICAL CENTER	22744	22744	22744	10050	3	LURBAN	LURBAN	N	22744	1.0331	0				.	1	0.0586	0.0919	557	378	0.0315	0.02627	0.52207	0.32286	0.11151	0.213	0.021	0	.	3565	1.97137	1.99515	3515.89	1.59178	2148.56	1.93805	1.95942	3523.16	1.59459	2152.8	1.0226	0	1	0.0918	0.1575	0.19231
100040	ST. VINCENT S MEDICAL CENTER	27260	27260	27260	10150	3	LURBAN	LURBAN	N	27260	0.8872	0				.	1	0.0525	0.0785	518	346	0.02827	0.0224	0.19876	0.05669	0.04107	0.242	0.026	0	.	12530	1.69376	1.70638	12287.39	1.63496	1716.29	1.68321	1.69169	12335.22	1.62509	1720.45	0.9213	0	1	0.0252	0.05	0.54441
100043	MEASE HOSPITAL AND CLINIC	45300	45300	45300	10510	3	LURBAN	LURBAN	N	45300	0.9062	0				.	1	0	0	126	76	0	0	0.12402	0	0.02543	0.257	0.024	0	.	2736	1.41229	1.42603	2689.42	.	.	1.41603	1.42735	2697.64	.	.	0.9348	0	1	0.0293	0.0404	0.53994
100044	MARTIN MEMORIAL MEDICAL CENTER	38940	38940	38940	10420	3	OURBAN	OURBAN	N	38940	1.0725	0				.	1	0	0	343	203	0	0	0.12652	0	0.02595	0.208	0.015	0	.	7692	1.55357	1.56699	7575.97	.	.	1.57541	1.58749	7589.56	.	.	1.0491	0	1	0.0316	0.024	0.53623
100045	FH DELAND	19660	19660	19660	10630	3	OURBAN	OURBAN	W	36740	0.9164	0				.	1	0	0	146	87	0	0	0.26598	0.11158	0.05534	0.261	0.039	0	.	2775	1.30624	1.31207	2735.89	.	.	1.30519	1.31099	2740.36	.	.	0.9420	0	1	0.0083	0.0268	0.44245
100046	FLORIDA HOSPITAL ZEPHYRHILLS	45300	45300	45300	10500	3	LURBAN	LURBAN	N	45300	0.9062	0				.	1	0	0	139	93	0	0	0.18432	0.04731	0.03803	0.169	0.018	0	.	3585	1.54441	1.55322	3528.61	.	.	1.54512	1.55218	3536.77	.	.	0.9348	0	1	0.0103	0.0218	0.50588
100047	CHARLOTTE REGIONAL MEDICAL CENTER	39460	39460	39460	10070	3	OURBAN	OURBAN	W	35840	0.9234	0				.	1	0	0	156	97	0	0	0.07077	0	0.01443	0.178	0.015	0	.	4877	1.66119	1.67628	4826.51	.	.	1.68885	1.70233	4830.74	.	.	0.9469	0	1	0.0333	0.0373	0.67332
100048	JAY HOSPITAL	37860	37860	10	10560	3	OURBAN	RURAL	S	10	0.8429	0		SEC401		.	1	0	0	55	14	0	0	0.21734	0.07146	0	0.323	0.026	0	.	628	0.95142	0.95349	622.47	.	.	0.96408	0.96636	622.7	.	.	0.8896	0	1	0.0005	0.0008	0.64979
100049	HIGHLANDS REGIONAL MEDICAL CENTER	10	10	10	10270	3	RURAL	RURAL	W	29460	0.8598	0				.	1	0	0	126	55	0	0	0.25386	0.10158	0	0.185	0.025	7	.	2789	1.3082	1.32877	2721.55	.	.	1.31101	1.32934	2728.42	.	.	0.9017	0	1	0.0068	0.0219	0.6433
100050	PALM SPRINGS GENERAL HOSPITAL	33124	33124	33124	10120	3	LURBAN	LURBAN	N	33124	1.0187	0				.	1	0	0	247	116	0	0	0.63292	0.41431	0.13674	0.269	0.015	0	.	3944	1.23513	1.24268	3917.62	.	.	1.2395	1.24578	3921.41	.	.	1.0128	0	1	0.0106	0.0064	0.65747
100051	SOUTH LAKE HOSPITAL	36740	36740	36740	10340	3	LURBAN	LURBAN	N	36740	0.9164	0				.	1	0	0	104	64	0	0	0.14563	0	0.02993	0.222	0.025	0	.	2438	1.47982	1.49213	2389.93	.	.	1.4481	1.45613	2401.37	.	.	0.9420	0	1	0.0273	0.0506	0.51961
100052	WINTER HAVEN HOSPITAL	29460	29460	29460	10520	3	OURBAN	OURBAN	N	29460	0.8598	0				.	1	0	0	503	203	0	0	0.27457	0.11867	0.05718	0.221	0.013	0	.	6816	1.38611	1.40221	6698.91	.	.	1.3945	1.40853	6713.78	.	.	0.9017	0	1	0.0348	0.0178	0.50536
100053	HIALEAH HOSPITAL	33124	33124	33124	10120	3	LURBAN	LURBAN	N	33124	1.0187	0				.	1	0	0	362	152	0	0	0.65109	0.4293	0.14093	0.135	0.009	0	.	3234	1.40675	1.42016	3208.98	.	.	1.39781	1.40956	3212.11	.	.	1.0128	0	1	0.0193	0.0168	0.3611
100054	TWIN CITIES HOSPITAL	18880	18880	18880	10450	3	OURBAN	OURBAN	N	18880	0.8732	0				.	1	0	0	51	21	0	0	0.10674	0	0	0.173	0.018	0	.	1183	1.40283	1.41748	1157.11	.	.	1.40917	1.41625	1162.63	.	.	0.9113	0	1	0.0551	0.1009	0.6432
100055	HELEN ELLIS MEMORIAL HOSPITAL	45300	45300	45300	10510	3	LURBAN	LURBAN	N	45300	0.9062	0				.	1	0	0	150	61	0	0	0.1502	0.02513	0.03088	0.243	0.016	0	.	1905	1.46298	1.47797	1869.21	.	.	1.47142	1.48394	1874.76	.	.	0.9348	0	1	0.0197	0.0123	0.49051
100057	FLORIDA HOSPTIAL WATERMAN	36740	36740	36740	10340	3	LURBAN	LURBAN	N	36740	0.9164	0				.	1	0	0	204	134	0	0	0.16267	0.03324	0.03349	0.255	0.038	0	.	6554	1.47042	1.48222	6453.79	.	.	1.48005	1.49068	6468.18	.	.	0.9420	0	1	0.0097	0.0336	0.64333
100061	MERCY HOSPITAL  INC.	33124	33124	33124	10120	3	LURBAN	LURBAN	N	33124	1.0187	0				.	1	0.0176	0.0248	326	221	0.00957	0.00702	0.40845	0.22912	0.08623	0.19	0.018	0	.	4993	1.56761	1.58215	4928.79	1.57658	4423.96	1.57839	1.59156	4937.46	1.59847	4431.04	1.0128	0	1	0.0553	0.0794	0.40897
100062	MUNROE REGIONAL HEALTH SYSTEM  INC.	36100	36100	36100	10410	3	OURBAN	OURBAN	N	36100	0.8548	0				.	1	0	0	370	291	0	0	0.17667	0.04234	0.03642	0.251	0.022	0	.	11073	1.69922	1.71708	10916.2	.	.	1.7099	1.7257	10938.31	.	.	0.8981	0	1	0.0162	0.0207	0.579
100063	MORTON PLANT NORTH BAY HOSPITAL	45300	45300	45300	10500	3	LURBAN	LURBAN	N	45300	0.9062	0				.	1	0	0	102	62	0	0	0.11844	0	0.02427	0.241	0.028	0	.	1881	1.38489	1.40177	1843.69	.	.	1.39189	1.40757	1847.05	.	.	0.9348	0	1	0.026	0.0501	0.45937
100067	ST.ANTHONY S HOSPITAL	45300	45300	45300	10510	3	LURBAN	LURBAN	N	45300	0.9062	0				.	1	0	0	223	131	0	0	0.22329	0.07636	0.04625	0.234	0.024	0	.	4186	1.53629	1.55285	4113.87	.	.	1.55091	1.56611	4121.69	.	.	0.9348	0	1	0.0191	0.0341	0.48637
100068	FLORIDA HOSPITAL MEMORIAL MEDICAL CE	19660	19660	19660	10630	3	OURBAN	OURBAN	W	36740	0.9164	0				.	1	0	0	284	127	0	0	0.13747	0	0.02823	0.247	0.041	0	.	4757	1.74426	1.77141	4662.64	.	.	1.74868	1.77113	4677.04	.	.	0.9420	0	1	0.0121	0.0476	0.50229
100069	UCH-CARROLLWOOD	45300	45300	45300	10280	3	LURBAN	LURBAN	N	45300	0.9062	0				.	1	0	0	109	58	0	0	0.20353	0.06006	0.04208	0.22	0.02	0	.	1369	1.84942	1.86406	1344.14	.	.	1.87617	1.88905	1347.86	.	.	0.9348	0	1	0.1125	0.1547	0.40219
100070	VENICE REGIONAL MEDICAL CENTER	35840	35840	35840	10570	3	OURBAN	OURBAN	N	35840	0.9234	0				.	1	0	0	312	116	0	0	0.03714	0	0.00755	0.222	0.027	0	.	7037	1.65871	1.68826	6912.17	.	.	1.67064	1.69647	6928.66	.	.	0.9469	0	1	0.0173	0.0437	0.73131
100071	BROOKSVILLE REGIONAL HOSPITAL	45300	45300	45300	10260	3	LURBAN	LURBAN	N	45300	0.9062	0				.	1	0	0	244	142	0	0	0.31877	0.15514	0.06668	0.109	0.012	0	.	3888	1.33888	1.35409	3835.59	.	.	1.34365	1.3564	3841.86	.	.	0.9348	0	1	0.0072	0.0139	0.40504
100072	FLORIDA HOSPITAL FISH MEMORIAL	19660	19660	19660	10630	3	OURBAN	OURBAN	W	36740	0.9164	0				.	1	0	0	139	107	0	0	0.15085	0.02555	0.03102	0.277	0.061	0	.	3369	1.44223	1.45278	3308.36	.	.	1.43259	1.4418	3317.07	.	.	0.9420	0	1	0.0188	0.1063	0.43542
100073	HOLY CROSS HOSPITAL	22744	22744	22744	10050	3	LURBAN	LURBAN	N	22744	1.0331	0				.	1	0	0	523	225	0	0	0.11593	0	0.02375	0.229	0.017	0	.	7708	1.71854	1.74339	7578.36	.	.	1.71845	1.73901	7599.65	.	.	1.0226	0	1	0.0659	0.052	0.47352
100075	ST. JOSEPH S HOSPITAL	45300	45300	45300	10280	3	LURBAN	LURBAN	N	45300	0.9062	0				.	1	0	0	883	619	0	0	0.40816	0.22888	0.08616	0.25	0.036	0	.	10197	1.56193	1.57986	10068.5	.	.	1.57597	1.59199	10084.6	.	.	0.9348	0	1	0.0369	0.1161	0.27352
100076	METROPLOITAN HOSPITAL OF MIAMI	33124	33124	33124	10120	3	LURBAN	LURBAN	N	33124	1.0187	0				.	1	0	0	146	71	0	0	0.69341	0.46421	0.15075	0.215	0.028	0	.	2042	1.21736	1.2229	2028.73	.	.	1.21678	1.22004	2031.41	.	.	1.0128	0	1	0.0082	0.0228	0.46302
100077	PEACE RIVER REGIONAL MEDICAL CENTER	39460	39460	39460	10070	3	OURBAN	OURBAN	W	35840	0.9234	0				.	1	0	0	189	101	0	0	0.21308	0.06794	0.04409	0.195	0.028	0	.	3895	1.39675	1.40648	3849.2	.	.	1.41054	1.4193	3854.94	.	.	0.9469	0	1	0.0227	0.0678	0.53576
100080	JFK MEDICAL CENTER	48424	48424	48424	10490	3	LURBAN	LURBAN	W	22744	1.0331	0				.	1	0.0782	0.1061	448	317	0.0418	0.03039	0.19591	0.05484	0.04047	0.148	0.013	0	.	9130	1.61734	1.6289	8937.17	1.48034	5989.46	1.60935	1.6182	8968.46	1.46808	6008.36	1.0226	0	1	0.0271	0.0335	0.39821
100081	HEALTHMARK REGIONAL MEDICAL CENTER	10	10	23020	10650	3	RURAL	OURBAN	L	18880	0.8535	0	LUGAR			.	1	0	0	50	10	0	0	0.23339	0.0847	0	0.339	0.068	14	4707.88	594	1.01859	1.02197	580.9	.	.	1.01655	1.01901	582.72	.	.	0.8972	0	1	0	0	0.64494
100084	LEESBURG REGIONAL MEDICAL CENTER	36740	36740	36740	10340	3	LURBAN	LURBAN	N	36740	0.9164	0				.	1	0	0	294	214	0	0	0.16372	0.03392	0.03371	0.305	0.026	0	.	10539	1.64188	1.65892	10340.06	.	.	1.6545	1.66905	10367.31	.	.	0.9420	0	1	0.0182	0.0218	0.63245
100086	NORTH BROWARD MEDICAL CENTER	22744	22744	22744	10050	3	LURBAN	LURBAN	N	22744	1.0331	0				.	1	0	0	313	184	0	0	0.19819	0.05632	0.04095	0.249	0.018	0	.	3258	1.55682	1.57543	3205.01	.	.	1.55743	1.57407	3212.39	.	.	1.0226	0	1	0.1421	0.1193	0.29261
100087	SARASOTA MEMORIAL HOSPITAL	35840	35840	35840	10570	3	OURBAN	OURBAN	N	35840	0.9234	0				.	1	0	0	686	285	0	0	0.16273	0.03327	0.0335	0.301	0.025	0	.	10675	1.8178	1.83968	10472.78	.	.	1.82204	1.84068	10501.51	.	.	0.9469	0	1	0.0621	0.0689	0.55623
100088	BAPTIST MEDICAL CENTER	27260	27260	27260	10150	3	LURBAN	LURBAN	N	27260	0.8872	0				.	1	0.0473	0.0555	649	515	0.02551	0.01579	0.29027	0.13162	0.06054	0.275	0.024	0	.	9309	1.6877	1.70453	9196.64	1.50671	1210.71	1.6792	1.69216	9217.05	1.49041	1213.05	0.9213	0	1	0.0669	0.0868	0.3034
100090	FLAGLER HOSPITAL  INC	27260	27260	27260	10540	3	LURBAN	LURBAN	N	27260	0.8872	0				.	1	0	0	281	159	0	0	0.17284	0.03985	0.03562	0.237	0.029	16	6019.69	6763	1.44982	1.46139	6701.56	.	.	1.45684	1.46612	6710.24	.	.	0.9213	0	1	0.0319	0.0731	0.59139
100092	WUESTHOFF MEMORIAL HOSPITAL	37340	37340	37340	10040	3	OURBAN	OURBAN	N	37340	0.93	0				.	1	0	0	274	159	0	0	0.1762	0.04203	0.03632	0.262	0.013	0	.	5295	1.54695	1.55743	5254.19	.	.	1.53833	1.54703	5260.4	.	.	0.9515	0	1	0.0122	0.0032	0.53252
100093	BAPTIST HOSPITAL	37860	37860	37860	10160	3	OURBAN	OURBAN	N	37860	0.8429	0				.	1	0	0	450	173	0	0	0.30883	0.14693	0.06453	0.251	0.021	0	.	4775	1.73005	1.7423	4703.39	.	.	1.7243	1.73352	4716.01	.	.	0.8896	0	1	0.0514	0.0608	0.44546
100099	LAKE WALES MEDICAL CENTER	29460	29460	29460	10520	3	OURBAN	OURBAN	N	29460	0.8598	0				.	1	0	0	126	58	0	0	0.19258	0.05268	0.03977	0.158	0.017	0	.	2525	1.13475	1.14152	2498.89	.	.	1.14855	1.15523	2500.86	.	.	0.9017	0	1	0.0056	0.0125	0.51176
100102	SHANDS AT LAKE SHORE  INC	10	10	10	10110	3	RURAL	RURAL	N	10	0.8429	0				.	1	0	0	99	49	0	0	0.40026	0.12	0	0.313	0.019	0	.	1577	1.03618	1.0486	1550.57	.	.	1.04882	1.0603	1552.35	.	.	0.8896	0	1	0.0207	0.0135	0.46019
100105	INDIAN RIVER MEMORIAL HOSPITA.L	42680	42680	42680	10300	3	OURBAN	OURBAN	W	38940	1.0247	0				.	1	0	0	306	178	0	0	0.15728	0.02973	0.03236	0.353	0.026	0	.	7138	1.57601	1.59352	7001.48	.	.	1.5915	1.60673	7020.21	.	.	1.0168	0	1	0.0151	0.0119	0.59331
100106	DOCTORS MEMORIAL HOSPITAL	10	10	10	10610	3	RURAL	RURAL	N	10	0.8429	0				.	1	0	0	48	12	0	0	0.30182	0.12	0	0.5	0.079	16	4446.35	548	1.07292	1.08439	534.7	.	.	1.07319	1.08337	536.46	.	.	0.8896	0	1	0	0	0.51835
100107	LEHIGH REGIONAL MEDICAL CENTER	15980	15980	15980	10350	3	OURBAN	OURBAN	N	15980	0.9154	0				.	1	0	0	88	37	0	0	0.20605	0.06214	0	0.178	0.024	0	.	1662	1.26366	1.27505	1625.91	.	.	1.25449	1.26448	1630.27	.	.	0.9413	0	1	0.0033	0.0125	0.46114
100109	FLORIDA HOSPITAL HEARTLAND	10	10	10	10270	3	RURAL	RURAL	W	36740	0.9164	0				.	1	0	0	144	109	0	0	0.26129	0.10771	0	0.205	0.022	7	.	5517	1.3664	1.38305	5368.54	.	.	1.34284	1.35588	5393.61	.	.	0.9420	0	1	0.0155	0.0305	0.636
100110	OSCEOLA REGIONAL MEDICAL CENTER	36740	36740	36740	10480	3	LURBAN	LURBAN	N	36740	0.9164	0				.	1	0	0	235	185	0	0	0.31219	0.14971	0.06526	0.155	0.014	0	.	4312	1.57618	1.60986	4253.38	.	.	1.57986	1.61106	4260.19	.	.	0.9420	0	1	0.0277	0.04	0.38028
100113	SHANDS HOSPITAL  AT THE UNIV FLA	23540	23540	23540	10000	3	OURBAN	OURBAN	N	23540	0.9372	0				.	1	0.5606	0.6406	737	621	0.26665	0.19815	0.42076	0.23928	0.08894	0.326	0.021	0	.	11696	2.05078	2.06511	11503.68	2.14644	1135.06	2.05676	2.06919	11528.21	2.15696	1136.11	0.9566	0	1	0.1281	0.0966	0.33457
100117	BAPTIST MEDICAL CTR. BEACHES	27260	27260	27260	10150	3	LURBAN	LURBAN	N	27260	0.8872	0				.	1	0	0	146	89	0	0	0.10008	0	0.02047	0.269	0.022	0	.	2757	1.17844	1.17965	2742.26	.	.	1.18651	1.18757	2743.72	.	.	0.9213	0	1	0.0588	0.0609	0.51326
100118	MEMORIAL HOSPITAL FLAGLER	37380	37380	10	10170	3	OURBAN	RURAL	S	10	0.8429	0	LUGAR	SEC401		.	1	0	0	81	65	0	0	0.0602	0	0	0.24	0.035	14	6746.28	2925	1.43771	1.44788	2866.97	.	.	1.44694	1.45584	2872.65	.	.	0.8896	0	1	0.008	0.0261	0.50343
100121	BARTOW REGIONAL MEDICAL CENTER	29460	29460	29460	10520	3	OURBAN	OURBAN	N	29460	0.8598	0				.	1	0	0	66	46	0	0	0.19717	0.05566	0	0.204	0.022	0	.	1666	1.1823	1.19365	1637.97	.	.	1.17708	1.18661	1640.99	.	.	0.9017	0	1	0.0029	0.0065	0.41328
100122	NORTH OKALOOSA MEDICAL CENTER	18880	18880	18880	10450	3	OURBAN	OURBAN	N	18880	0.8732	0				.	1	0	0	110	59	0	0	0.24412	0.09355	0.05068	0.131	0.014	0	.	2801	1.22899	1.23832	2759.7	.	.	1.22985	1.23719	2765.98	.	.	0.9113	0	1	0.0147	0.0277	0.29445
100124	SANTA ROSA MEDICAL CENTER	37860	37860	37860	10560	3	OURBAN	OURBAN	N	37860	0.8429	0				.	1	0	0	129	42	0	0	0.33147	0.16561	0.06943	0.196	0.014	0	.	1573	1.18995	1.20155	1548.1	.	.	1.18031	1.19127	1550.72	.	.	0.8896	0	1	0.0114	0.0103	0.45848
100125	HOMESTEAD HOSPITAL	33124	33124	33124	10120	3	LURBAN	LURBAN	N	33124	1.0187	0				.	1	0	0	142	123	0	0	0.62327	0.40635	0.13452	0.229	0.038	0	.	1918	1.22233	1.23044	1890.99	.	.	1.21611	1.22375	1895.36	.	.	1.0128	0	1	0.1279	0.4084	0.20745
100126	PALMS OF PASADENA HOSPITAL	45300	45300	45300	10510	3	LURBAN	LURBAN	N	45300	0.9062	0				.	1	0	0	287	83	0	0	0.07372	0	0.01504	0.224	0.026	0	.	2932	1.36709	1.38074	2885.14	.	.	1.38396	1.39666	2889.95	.	.	0.9348	0	1	0.0293	0.0562	0.60227
100127	MORTON PLANT HOSPITAL	45300	45300	45300	10510	3	LURBAN	LURBAN	N	45300	0.9062	0				.	1	0.0351	0.0603	538	318	0.01899	0.01716	0.20891	0.0645	0.04321	0.262	0.027	0	.	8641	1.62362	1.64536	8503.86	1.69319	2361.55	1.63268	1.65008	8526.15	1.7076	2365.8	0.9348	0	1	0.0224	0.0398	0.44844
100128	TAMPA GENERAL HOSPITAL	45300	45300	45300	10280	3	LURBAN	LURBAN	N	45300	0.9062	0				.	1	0.2662	0.33	726	577	0.13541	0.0976	0.35617	0.18599	0.07479	0.187	0.016	0	.	9047	2.1937	2.21558	8923.26	2.13659	2576.51	2.19317	2.21115	8948.66	2.13896	2581.96	0.9348	0	1	0.1438	0.185	0.30206
100130	GLADES GENERAL HOSPITAL	48424	48424	48424	10490	3	LURBAN	LURBAN	W	22744	1.0331	0				.	1	0	0	73	30	0	0	0.54881	0.12	0	0.284	0.019	0	.	465	1.30856	1.32587	454.87	.	.	1.29676	1.31145	455.95	.	.	1.0226	0	1	0.0048	0.0024	0.24356
100131	AVENTURA HOSPITAL AND MED CTR	33124	33124	33124	10120	3	LURBAN	LURBAN	N	33124	1.0187	0				.	1	0	0	375	237	0	0	0.22188	0.0752	0.04596	0.169	0.019	0	.	6978	1.36419	1.37362	6886.23	.	.	1.3726	1.38088	6897.05	.	.	1.0128	0	1	0.0608	0.1124	0.47043
100132	SOUTH FLORIDA BAPTIST HOSPITAL	45300	45300	45300	10280	3	LURBAN	LURBAN	N	45300	0.9062	0				.	1	0	0	132	69	0	0	0.31451	0.15162	0.06576	0.246	0.018	0	.	1709	1.33739	1.35159	1684.5	.	.	1.33203	1.34479	1687.58	.	.	0.9348	0	1	0.0099	0.009	0.55377
100134	ED FRASER MEMORIAL HOSPITAL	27260	27260	10	10010	3	LURBAN	RURAL	S	10	0.8429	0		SEC401		.	1	0	0	25	0	0	0	0.0847	0	0	0.265	0.022	16	13415.32	7	0.8712	0.8621	6.61	.	.	0.90056	0.89089	6.65	.	.	0.8896	0	1	0	0	0.71084
