Provider Number,Name,Geographic Labor Market Area,Pre Reclass Labor Market Area  ,Payment Labor Market Area (for purposes of Capital and DSH),Section 505 wage adjustment,Section 505 eligible,Section 401 hosptial,Post Reclass Wage Index,COLA,RESBED,SSA COUNTY CODE,HSP Rate,RDAY,BEDS,ADC,OPCCR,CPCCR,DSHPCT,POST RECLASS Labor Market Area,Puerto Rico Specific Post Reclass wage index,PROVIDER TYPE,LUGAR,RECLASS,BILLS,CASETA24,TACMIV24,CMIV24,CASETA25,TACMIV25,CMIV25,REGION,URGEO,URSPA,TCHOP,TCHCP,Post Reclass GAF,Puerto Rico Specific Post Reclass GAF,COLACP,DSHOPG,DSHCPG,OUT08F,COUT08F,MCR_PCT
110165,SOUTHERN REGIONAL MEDICAL CENTER,12060,12060,12060,0,,,0.9813,1,0,11280,. ,0,267,191,0.312,0.021,0.41291,12060,0,0,,N,4583,4511.41,1.38136,1.39333,4522.87,1.4062,1.41507,3,LURBAN,LURBAN,0,0,0.9872,0,1,0.2328,0.08721,0.02609,0.0169,0.41233
110168,REDMOND REGIONAL MEDICAL CENTER,40660,40660,40660,0,,,0.9813,1,0,11460,. ,0,164,138,0.228,0.023,0.13015,12060,0,7,,W,7358,7272.4,1.77983,1.79338,7279.07,1.74344,1.75457,3,OURBAN,OURBAN,0,0,0.9872,0,1,0,0.02671,0.01539,0.02078,0.64716
110172,EMORY DUNWOODY MEDICAL CENTER,12060,12060,12060,0,,,0.9813,1,0.09,11370,. ,0.3787,134,35,0.304,0.033,0.49301,12060,0,0,,N,528,518.31,1.30506,1.31787,518.55,1.32005,1.33082,3,LURBAN,LURBAN,0.04795,0.11279,0.9872,0,1,0.29888,0.10499,0.02296,0.03888,0.24967
110177,DOCTORS HOSPITAL,12260,12260,12260,0,,,0.9599,1,0,11840,. ,0,216,135,0.214,0.017,0.3179,12260,0,0,,N,3296,3255.81,1.7585,1.79268,3256.84,1.80721,1.83626,3,OURBAN,OURBAN,0,0,0.9724,0,1,0.15442,0.06649,0.23384,0.21078,0.46057
110183,EMORY-ADVENTIST HOSPITAL,12060,12060,12060,0,,,0.9813,1,0,11290,. ,0,73,23,0.362,0.025,0.14315,12060,0,0,,N,949,922.01,1.27629,1.28725,924.34,1.29007,1.29938,3,LURBAN,LURBAN,0,0,0.9872,0,1,0,0,0.01247,0.00714,0.51197
110184,WELLSTAR DOUGLAS HOSPITAL,12060,12060,12060,0,,,0.9813,1,0,11400,. ,0,84,53,0.358,0.03,0.22055,12060,0,0,,N,2341,2289.11,1.2444,1.25575,2296.43,1.25663,1.26428,3,LURBAN,LURBAN,0,0,0.9872,0,1,0.0741,0,0.01755,0.01729,0.53719
110186,"COLUMBUS DOCTORS HOSPITAL, INC",17980,17980,17980,0,,,0.902,1,0,11780,. ,0,155,75,0.263,0.028,0.28901,17980,0,0,,N,2107,2077.09,1.35531,1.379,2080.46,1.38322,1.40233,3,OURBAN,OURBAN,0,0,0.9318,0,1,0.13058,0.06027,0.03477,0.05363,0.49931
110187,CHESTATEE REGIONAL HOSPITAL,11,11,12060,0,,,0.9813,1,0,11701,. ,0,49,16,0.321,0.015,0.37886,12060,0,0,LUGAR,L,871,850.56,1.20638,1.2144,854.24,1.15918,1.16455,3,RURAL,LURBAN,0,0,0.9872,0,1,0.12,0,0.00953,0.00216,0.54994
110189,FANNIN REGIONAL HOSPITAL,11,11,11,0,,,0.9813,1,0,11450,3806.44,0,34,20,0.265,0.026,0.38029,12060,0,14,,W,1383,1337.55,1.12665,1.14654,1344.29,1.09179,1.11445,3,RURAL,RURAL,0,0,0.9872,0,1,0.20589,0,0.00477,0.00706,0.57831
110190,FLINT RIVER HOSPITAL,11,11,11,0.0241,YES,,0.8102,1,0,11710,. ,0,49,13,0.516,0.042,0.36494,11,0,0,,N,608,578.42,1.01451,1.04304,584.1,0.99385,1.01479,3,RURAL,RURAL,0,0,0.8658,0,1,0.12,0,0,0,0.57852
110191,"HENRY MEDICAL CENTER, INC",12060,12060,12060,0,,,0.9813,1,0,11591,. ,0,124,116,0.316,0.027,0.25789,12060,0,0,,N,3993,3950.51,1.32794,1.33668,3955.23,1.33692,1.3465,3,LURBAN,LURBAN,0,0,0.9872,0,1,0.10491,0.05361,0.01131,0.01132,0.48056
110192,EMORY EASTSIDE MEDICAL CENTER,12060,12060,12060,0,,,0.9813,1,0,11530,. ,0,116,81,0.226,0.029,0.19396,12060,0,0,,N,3305,3237.33,1.40413,1.41176,3244.44,1.4068,1.41431,3,LURBAN,LURBAN,0,0,0.9872,0,1,0.05357,0.04006,0.03408,0.0707,0.47301
110194,DONALSONVILLE HOSPITAL INC,11,11,11,0,,,0.7861,1,0,11851,. ,0,65,18,0.283,0.012,0.43078,11,0,0,,N,731,725.21,0.93426,0.93973,726.2,0.90307,0.90807,3,RURAL,RURAL,0,0,0.8481,0,1,0.12,0,0,0,0.41795
110198,NORTH FULTON REGIONAL HOSPITAL,12060,12060,12060,0,,,0.9813,1,0,11470,. ,0,134,111,0.208,0.022,0.21964,12060,0,0,,N,2859,2811.18,1.41175,1.42017,2813.38,1.4419,1.44933,3,LURBAN,LURBAN,0,0,0.9872,0,1,0.07335,0.04548,0.07758,0.11069,0.35756
110200,HUGHSTON ORTHOPEDIC HOSPITAL,17980,17980,17980,0,,,0.902,1,0,11780,. ,0,72,31,0.29,0.018,0.06162,17980,0,0,,N,1812,1792.78,1.9559,1.95691,1791.53,1.94422,1.9447,3,OURBAN,OURBAN,0,0,0.9318,0,1,0,0,0.00698,0.00272,0.51668
110201,COLISEUM NORTHSIDE HOSPITAL,31420,31420,31420,0,,,0.9749,1,0,11090,. ,0,103,34,0.299,0.027,0.16919,31420,0,0,,N,1669,1639.68,1.45985,1.47204,1640.37,1.49864,1.50808,3,OURBAN,OURBAN,0,0,0.9827,0,1,0.03747,0.03485,0.06054,0.06437,0.68609
110203,WESLEY WOODS GERIATRIC HOSPITAL,12060,12060,12060,0,,,0.9813,1,0.305,11370,. ,0.442,16,11,0.594,0.029,0.13938,12060,0,0,,N,727,710.85,0.97891,0.98088,712.76,0.9927,0.99662,3,LURBAN,LURBAN,0.15368,0.13285,0.9872,0,1,0,0,0.0301,0.0098,0.92928
110205,NORTH GEORGIA MEDICAL CENTER,11,11,11,0.0507,YES,,0.8368,1,0,11471,. ,0,40,12,0.352,0.017,0.29284,11,0,0,,N,663,642.52,1.11645,1.14315,646.3,1.06872,1.09241,3,RURAL,RURAL,0,0,0.8851,0,1,0.12,0,0.00201,0.0005,0.6115
110209,TURNING POINT HOSPITAL,11,11,11,0,,,0.7861,1,0,11300,. ,0,62,11,0.492,0.019,0.29695,11,0,0,,N,1080,1067.69,0.62865,0.62848,1071.62,0.74624,0.7463,3,RURAL,RURAL,0,0,0.8481,0,1,0.12,0,0,0,0.90392
110212,SMITH NORTHVIEW HOSPITAL,46660,46660,46660,0,,,0.8204,1,0,11700,. ,0,29,22,0.339,0.05,0.43968,46660,0,0,,N,967,957.44,1.2016,1.20343,959.31,1.18442,1.18715,3,OURBAN,OURBAN,0,0,0.8732,0,1,0.12,0,0.01278,0.03654,0.42457
110215,PIEDMONT FAYETTE HOSPITAL,12060,12060,12060,0,,,0.9813,1,0,11451,. ,0,100,73,0.377,0.017,0.09122,12060,0,0,,N,3553,3494.89,1.28918,1.29747,3495.58,1.30567,1.31332,3,LURBAN,LURBAN,0,0,0.9872,0,1,0,0.01864,0.03755,0.00894,0.54725
110219,SOUTH FULTON MEDICAL CENTER,12060,12060,12060,0,,,0.9813,1,0.0172,11470,. ,0.03806,281,127,0.232,0.017,0.47724,12060,0,0,,N,2684,2649.39,1.42938,1.44746,2652.95,1.4663,1.48152,3,LURBAN,LURBAN,0.00936,0.0108,0.9872,0,1,0.28587,0.10146,0.08774,0.07183,0.43753
110225,PIEDMONT MOUNTAINSIDE HOSPITAL INC,12060,12060,12060,0,,,0.9813,1,0,11812,. ,0,35,18,0.316,0.023,0.25855,12060,0,0,,N,1213,1191.49,1.16048,1.16708,1192.21,1.16518,1.17025,3,LURBAN,LURBAN,0,0,0.9872,0,1,0.10545,0,0.01819,0.01382,0.64588
110226,DEKALB MEDICAL CENTER AT HILLANDALE,12060,12060,12060,0,,,0.9813,1,0,11370,. ,0,102,.,0.427,0.02869,0.12488,12060,0,0,,N,766,758.58,1.19884,1.20001,760.66,1.20485,1.20474,3,LURBAN,LURBAN,0,0,0.9872,0,1,0,0.02561,0.05223,0.02991,. 
110228,,12060,12060,12060,0,,,0.9813,1,0,11470,. ,0,125,.,0.367,0.02869,0.21429,12060,0,0,,N,7,7,0.68713,0.68713,7,0.67243,0.67243,3,LURBAN,LURBAN,0,0,0.9872,0,1,0.06894,0.04435,0,0,. 
120001,QUEENS MEDICAL CENTER,26180,26180,26180,0,,,1.1306,1.25,0.1407,12020,. ,0.1775,505,342,0.323,0.026,0.32691,26180,0,0,,N,5413,5394.83,1.78413,1.78928,5398.58,1.78429,1.78858,9,OURBAN,OURBAN,0.07393,0.05137,1.0877,0,1.0788,0.16185,0.06844,0.08306,0.07543,0.32661
120002,MAUI MEMORIAL MEDICAL CENTER,12,12,12,0,,,1.0741,1.25,0,12050,9503.11,0,185,134,0.462,0.034,0.23384,12,0,16,,N,1998,1983.67,1.2194,1.22395,1986.43,1.23674,1.23975,9,RURAL,RURAL,0,0,1.0502,0,1.0788,0.08507,0,0.21152,0.1674,0.26582
120004,WAHIAWA GENERAL HOSPITAL,26180,26180,26180,0,,,1.1306,1.25,0.2409,12020,. ,0.3127,46,25,0.498,0.023,0.26363,26180,0,0,,N,685,678.8,1.28409,1.28944,679.99,1.29026,1.29633,9,OURBAN,OURBAN,0.12332,0.09225,1.0877,0,1.0788,0.10964,0,0.04717,0.01257,0.42683
120005,HILO MEDICAL CENTER,12,12,12,0,,,1.0741,1.17,0,12010,6592.86,0,141,98,0.46,0.035,0.33742,12,0,16,,N,1734,1716.57,1.31587,1.32213,1721.23,1.30276,1.30624,9,RURAL,RURAL,0,0,1.0502,0,1.05358,0.12,0,0.05206,0.0439,0.26775
120006,CASTLE MEDICAL CENTER,26180,26180,26180,0,,,1.1306,1.25,0,12020,. ,0,147,88,0.338,0.024,0.36172,26180,0,0,,N,1940,1923.51,1.29287,1.29551,1928.35,1.28898,1.28926,9,OURBAN,OURBAN,0,0,1.0877,0,1.0788,0.19057,0.076,0.04082,0.02924,0.36179
120007,KUAKINI MEDICAL CENTER,26180,26180,26180,0,,,1.1306,1.25,0.0929,12020,. ,0.1475,170,115,0.416,0.022,0.1062,26180,0,0,,N,2141,2129.01,1.71387,1.71437,2130.55,1.71413,1.71498,9,OURBAN,OURBAN,0.04945,0.0425,1.0877,0,1.0788,0,0.02174,0.14544,0.05485,0.42569
120010,HAWAII MEDICAL CENTER EAST,26180,26180,26180,0,,,1.1306,1.25,0.0913,12020,. ,0.1649,188,100,0.374,0.033,0.32383,26180,0,0,,N,2055,2045.41,1.86112,1.86547,2043.06,1.93385,1.94173,9,OURBAN,OURBAN,0.04862,0.04763,1.0877,0,1.0788,0.15931,0.06777,0.0776,0.08555,0.47368
120011,KAISER FOUNDATION HOSPITAL,26180,26180,26180,0,,,1.1306,1.25,0.0188,12020,. ,0.0279,226,167,0.848,0.02,0.07692,26180,0,0,,N,674,671.73,1.57408,1.57508,671.64,1.60402,1.60472,9,OURBAN,OURBAN,0.01022,0.0079,1.0877,0,1.0788,0,0.0157,0.24804,0.01268,0.08088
120014,WILCOX MEMORIAL HOSPITAL,12,12,12,0,,,1.0741,1.25,0,12040,6135.23,0,71,52,0.367,0.034,0.10542,12,0,16,,N,1032,1012.29,1.26975,1.28857,1014.62,1.27737,1.29666,9,RURAL,RURAL,0,0,1.0502,0,1.0788,0,0,0.0434,0.04706,0.31978
120019,KONA COMMUNITY HOSPITAL,12,12,12,0,,,1.0741,1.17,0,12010,6314.44,0,49,31,0.593,0.038,0.28441,12,0,16,,N,641,623.02,1.13051,1.13501,627.22,1.12632,1.12879,9,RURAL,RURAL,0,0,1.0502,0,1.05358,0.12,0,0.05395,0.03358,0.2988
120022,STRAUB CLINIC AND HOSPITAL,26180,26180,26180,0,,,1.1306,1.25,0.041,12020,. ,0.0598,157,101,0.344,0.027,0.19053,26180,0,0,,N,2271,2258.34,1.90868,1.90986,2261.09,1.90164,1.90131,9,OURBAN,OURBAN,0.02215,0.01702,1.0877,0,1.0788,0.05134,0.03934,0.10153,0.08096,0.4202
120026,KAPIOLANI MEDICAL CENTER AT PALI MOMI,26180,26180,26180,0,,,1.1306,1.25,0,12020,. ,0,116,103,0.342,0.047,0.25329,26180,0,0,,N,1960,1953.11,1.42213,1.42357,1952.98,1.45268,1.45438,9,OURBAN,OURBAN,0,0,1.0877,0,1.0788,0.10111,0.05263,0.13219,0.25213,0.44583
120027,HAWAII MEDICAL CENTER WEST,26180,26180,26180,0,,,1.1306,1.25,0,12020,. ,0,102,80,0.387,0.029,0.48308,26180,0,0,,N,1575,1551.04,1.3651,1.37166,1549.88,1.40156,1.40809,9,OURBAN,OURBAN,0,0,1.0877,0,1.0788,0.29069,0.10277,0.04996,0.04205,0.51011
120028,NORTH HAWAII COMMUNITY HOSPITAL,12,12,12,0,,,1.1306,1.17,0,12040,0,0,35,24,0.358,0.056,0.20938,26180,0,16,,W,500,485.49,1.30552,1.30704,487.94,1.28724,1.28278,9,RURAL,RURAL,0,0,1.0877,0,1.05358,0.06489,0,0.05384,0.13714,0.29946
130002,"ST LUKE'S MAGIC VALLEY RMC, LTD - HOSPITAL",13,13,13,0,,,0.8707,1,0,13410,5154.92,0,155,77,0.485,0.04,0.24785,29,0,17,,W,3385,3320.68,1.43803,1.44541,3325.43,1.42958,1.43829,8,RURAL,RURAL,0,0,0.9095,0,1,0.09663,0,0.02341,0.02388,0.53974
130003,ST JOSEPH REGIONAL MEDICAL CENTER,30300,30300,30300,0,,,0.9615,1,0,13340,. ,0,125,61,0.524,0.026,0.19231,28420,0,7,,W,2500,2463.66,1.40915,1.41379,2472.8,1.4019,1.40682,8,OURBAN,OURBAN,0,0,0.9735,0,1,0.0525,0.03971,0.06687,0.02277,0.58838
130006,ST LUKE'S REGIONAL MEDICAL CENTER,14260,14260,14260,0,,,0.9497,1,0.022,13000,. ,0.0396,411,237,0.607,0.046,0.28126,14260,0,0,,N,5510,5443.45,1.76782,1.77627,5452.71,1.7683,1.77553,8,OURBAN,OURBAN,0.01195,0.01124,0.9653,0,1,0.12419,0.05861,0.09193,0.07286,0.27079
130007,ST ALPHONSUS REGIONAL MEDICAL CENTER,14260,14260,14260,0,,,0.9497,1,0.036,13000,. ,0.0884,318,165,0.482,0.039,0.1895,14260,0,0,,N,5335,5249.49,1.80955,1.81417,5256.92,1.80105,1.8043,8,OURBAN,OURBAN,0.01948,0.02526,0.9653,0,1,0.05068,0.03912,0.07521,0.065,0.41784
130013,MERCY MEDICAL CENTER,14260,14260,14260,0,,,0.9497,1,0,13130,. ,0,149,51,0.433,0.03,0.26594,14260,0,0,,N,1734,1704.23,1.3734,1.38379,1705.54,1.36477,1.37605,8,OURBAN,OURBAN,0,0,0.9653,0,1,0.11155,0.05533,0.06038,0.04154,0.41806
130014,WEST VALLEY MEDICAL CENTER,14260,14260,14260,0,,,0.9497,1,0.0125,13130,. ,0.0316,103,43,0.331,0.03,0.42341,14260,0,0,,N,1233,1201.49,1.23682,1.24936,1206.11,1.22021,1.23227,8,OURBAN,OURBAN,0.00681,0.00896,0.9653,0,1,0.24146,0.08952,0.00262,0.00344,0.37335
130018,EASTERN IDAHO REGIONAL MED CENTER,26820,26820,26820,0,,,0.9273,1,0,13090,5542.39,0,253,147,0.321,0.044,0.2178,26820,0,17,,N,3711,3673.97,1.7176,1.72441,3679.24,1.69671,1.70249,8,OURBAN,OURBAN,0,0,0.9496,0,1,0.07184,0.04509,0.09146,0.19697,0.38428
130024,BONNER GENERAL HOSPITAL,13,13,13,0.0675,YES,,0.8493,1,0,13080,4062.58,0,44,19,0.667,0.06,0.18241,13,0,16,,N,945,924.79,1.18334,1.19382,927.09,1.18852,1.20078,8,RURAL,RURAL,0,0,0.8942,0,1,0.04607,0,0.01174,0.01405,0.41154
130025,MADISON MEMORIAL HOSPITAL,13,13,13,0,,,0.7818,1,0,13320,. ,0,49,23,0.619,0.04,0.40191,13,0,0,,N,919,893.56,1.25635,1.26376,897.31,1.24811,1.25137,8,RURAL,RURAL,0,0,0.8449,0,1,0.12,0,0.01114,0.00658,0.37837
130028,PORTNEUF MEDICAL CENTER,38540,38540,38540,0,,,0.9187,1,0.0921,13020,. ,0.1431,155,71,0.456,0.047,0.31429,38540,0,0,,N,2715,2664.69,1.47934,1.49531,2671.07,1.49915,1.51202,8,OURBAN,OURBAN,0.04904,0.04121,0.9436,0,1,0.15144,0.06571,0.09108,0.13544,0.40412
130049,KOOTENAI MEDICAL CENTER,17660,17660,17660,0,,,1.0227,1,0,13270,. ,0,180,104,0.459,0.028,0.16951,44060,0,7,,W,4531,4459.53,1.59508,1.60432,4471.99,1.58373,1.59118,8,OURBAN,OURBAN,0,0,1.0155,0,1,0.03768,0.03492,0.03299,0.01368,0.53245
130063,HEALTHSOUTH TREASURE VALLEY HOSPITAL,14260,14260,14260,0,,,0.9497,1,0,13000,. ,0,9,2,0.725,0.089,0.05305,14260,0,0,,N,97,95.62,1.41832,1.42925,96.65,1.48385,1.48854,8,OURBAN,OURBAN,0,0,0.9653,0,1,0,0,0.0106,0.02084,0.30905
130065,MOUNTAIN VIEW HOSPITAL,26820,26820,26820,0,,,0.9273,1,0,13090,. ,0,20,8,0.381,0.052,0.34971,26820,0,0,,N,296,292.1,1.97959,1.9839,291.94,1.95429,1.95568,8,OURBAN,OURBAN,0,0,0.9496,0,1,0.12,0,0.00024,0.00155,0.16634
130066,NORTHWEST SPECIALTY HOSPITAL,17660,17660,17660,0.0319,YES,,0.9674,1,0,13270,. ,0,22,1,0.532,0.093,0.05599,17660,0,0,,N,175,172.85,2.12186,2.13304,173.4,2.15272,2.15591,8,OURBAN,OURBAN,0,0,0.9776,0,1,0,0,0.00655,0.03624,0.55952
130067,IDAHO DOCTORS HOSPITAL,13,13,26820,0,,,0.9273,1,0,13050,. ,0,8,2,0.48262,0.03908,0.86037,26820,0,0,LUGAR,L,3,3,0.60777,0.60777,3,0.77653,0.77653,8,RURAL,OURBAN,0,0,0.9496,0,1,0.12,0,0,0,0.0094
130068,,17660,17660,17660,0.0319,YES,,0.9674,1,0,13270,. ,0,40,.,0.474,0.036,0.15434,17660,0,0,,N,35,32.96,2.81638,3.02701,33.11,2.93875,3.1179,8,OURBAN,OURBAN,0,0,0.9776,0,1,0.02782,0,1.31026,1.07905,. 
140001,GRAHAM HOSPITAL ASSOCIATION,14,14,14,0.0369,YES,,0.8715,1,0,14370,5378.67,0,45,27,0.362,0.024,0.16319,14,0,16,,N,1569,1536.2,1.10947,1.11978,1540.34,1.08951,1.09791,4,RURAL,RURAL,0,0,0.9101,0,1,0.03357,0,0.00853,0.00522,0.62244
140002,ALTON MEMORIAL HOSPITAL,41180,41180,41180,0,,,0.8983,1,0,14680,. ,0,114,61,0.274,0.02,0.15813,41180,0,0,,N,2767,2713.96,1.31645,1.3244,2717.91,1.30645,1.3157,4,LURBAN,LURBAN,0,0,0.9292,0,1,0.03028,0.03254,0.05247,0.03846,0.55181
140007,PROVENA ST JOSEPH MEDICAL CENTER,16974,16974,16974,0,,,1.0588,1,0,14989,. ,0,351,253,0.319,0.028,0.10304,16974,0,0,,N,9997,9887.51,1.34764,1.35753,9908.32,1.33687,1.34521,4,LURBAN,LURBAN,0,0,1.0399,0,1,0,0.02108,0.04858,0.04745,0.5641
140008,GOTTLIEB MEMORIAL HOSPITAL,16974,16974,16974,0,,,1.0588,1,0.0099,14141,. ,0.0199,181,98,0.164,0.011,0.11208,16974,0,0,,N,3781,3742.44,1.44292,1.45914,3747.44,1.44089,1.45387,4,LURBAN,LURBAN,0.0054,0.00563,1.0399,0,1,0,0.02296,0.01837,0.00906,0.63667
140010,EVANSTON NORTHWESTERN HEALTHCARE,16974,16974,16974,0,,,1.0588,1,0.284,14141,. ,0.3528,542,423,0.34,0.037,0.08105,16974,0,0,,N,14121,13806.55,1.51278,1.53354,13844.04,1.50494,1.52344,4,LURBAN,LURBAN,0.14383,0.10468,1.0399,0,1,0,0.01655,0.06342,0.10339,0.45884
140011,HERRIN HOSPITAL,14,14,14,0,,,0.8346,1,0,14990,5382.51,0,57,47,0.393,0.028,0.1125,14,0,14,,N,2720,2676.52,1.13453,1.13732,2679.44,1.13872,1.14318,4,RURAL,RURAL,0,0,0.8835,0,1,0,0,0.02349,0.01677,0.73008
140012,KATHERINE SHAW BETHEA HOSPITAL,14,14,14,0,,,1.0472,1,0,14600,. ,0,69,27,0.327,0.026,0.17071,16974,0,0,,W,1538,1507.38,1.15846,1.16704,1514.42,1.12489,1.12975,4,RURAL,RURAL,0,0,1.0321,0,1,0.03846,0,0.02494,0.02056,0.59525
140013,PROCTOR HOSPITAL,37900,37900,37900,0,,,0.9385,1,0,14800,. ,0,155,86,0.302,0.028,0.12757,37900,0,0,,N,3481,3443.72,1.46227,1.46831,3447.69,1.46347,1.4699,4,OURBAN,OURBAN,0,0,0.9575,0,1,0,0.02617,0.0363,0.04029,0.63457
140015,BLESSING HOSPITAL,14,14,14,0,,,0.8983,1,0.063,14000,5165.12,0.1225,208,137,0.442,0.04,0.1157,41180,0,17,,W,5854,5772.5,1.41265,1.42753,5790.46,1.40508,1.41567,4,RURAL,RURAL,0.03382,0.03517,0.9292,0,1,0,0,0.04713,0.05242,0.65287
140018,MT SINAI HOSPITAL MEDICAL CENTER,16974,16974,16974,0,,,1.0588,1,0.4385,14141,. ,0.6424,264,174,0.275,0.024,0.75802,16974,0,0,,N,2629,2572.66,1.43936,1.4852,2578.29,1.46754,1.50398,4,LURBAN,LURBAN,0.21418,0.19876,1.0399,0,1,0.51752,0.16591,0.02575,0.03365,0.22962
140019,SHELBY MEMORIAL HOSPITAL,14,14,14,0,,,0.8346,1,0,14950,5293.52,0,30,12,0.398,0.045,0.15752,14,0,16,,N,899,875.84,0.91144,0.91822,877.91,0.89193,0.89891,4,RURAL,RURAL,0,0,0.8835,0,1,0.02989,0,0,0,0.73592
140026,ST MARYS HOSPITAL,14,14,14,0.0315,YES,,0.8661,1,0,14580,6066.22,0,76,35,0.491,0.037,0.10803,14,0,14,,N,2016,1980.24,1.13478,1.14487,1990.45,1.09321,1.10026,4,RURAL,RURAL,0,0,0.9062,0,1,0,0,0.01496,0.01116,0.78902
140029,RUSH COPLEY MEMORIAL HOSPITAL,16974,16974,16974,0,,,1.0588,1,0.0855,14530,. ,0.1124,124,107,0.23,0.025,0.23801,16974,0,0,,N,2758,2692.44,1.5328,1.56715,2693.37,1.53907,1.57049,4,LURBAN,LURBAN,0.04561,0.03223,1.0399,0,1,0.08851,0.04938,0.02553,0.04363,0.32106
140030,SHERMAN HOSPITAL,16974,16974,16974,0,,,1.0588,1,0,14530,. ,0,339,153,0.319,0.001,0.19536,16974,0,0,,N,4787,4726.17,1.53354,1.54761,4731.24,1.55717,1.56939,4,LURBAN,LURBAN,0,0,1.0399,0,1,0.05448,0.04035,0.10438,0,0.49474
140032,ST ANTHONYS MEMORIAL HOSPITAL,14,14,14,0,,,0.8983,1,0,14330,. ,0,133,70,0.512,0.038,0.12098,41180,0,7,,W,3668,3612.48,1.22572,1.22928,3620.31,1.20576,1.20933,4,RURAL,RURAL,0,0,0.9292,0,1,0,0,0.01894,0.01287,0.68128
140033,WAUKEGAN ILLINOIS HOSPITAL COMPANY LLC,29404,29404,29404,0,,,1.0472,1,0,14570,. ,0,184,47,0.441,0.007,0.416,16974,0,0,,W,4,3.95,0.83473,0.83605,3.95,0.93746,0.9394,4,OURBAN,OURBAN,0,0,1.0321,0,1,0.23535,0.08789,0,0,0.44389
140034,ST MARYS HOSPITAL,14,14,14,0,,,0.8983,1,0,14690,. ,0,143,66,0.443,0.031,0.21788,41180,0,7,,W,3529,3458.19,1.13638,1.15411,3469.91,1.12221,1.13883,4,RURAL,RURAL,0,0,0.9292,0,1,0.0719,0,0.01396,0.00873,0.67371
140040,GALESBURG COTTAGE HOSPITAL,14,14,14,0,,,0.9226,1,0,14560,. ,0,173,50,0.255,0.036,0.17373,37900,0,7,,W,2335,2303.33,1.21719,1.22571,2310.19,1.19881,1.20765,4,RURAL,RURAL,0,0,0.9463,0,1,0.04042,0,0.01646,0.04317,0.74034
140043,CGH MEDICAL CENTER,14,14,14,0,,,0.8894,1,0,14988,. ,0,99,48,0.426,0.044,0.14294,19340,0,7,,W,2785,2718.06,1.2756,1.28193,2719.21,1.25369,1.25971,4,RURAL,RURAL,0,0,0.9229,0,1,0,0,0.02676,0.03786,0.64954
140046,GOOD SAMARITAN REGIONAL HLTH CENTER,14,14,14,0,,,0.8983,1,0,14490,. ,0,121,78,0.437,0.027,0.1726,41180,0,7,,W,3734,3679.89,1.48368,1.49406,3691.68,1.44821,1.45781,4,RURAL,RURAL,0,0,0.9292,0,1,0.03969,0,0.03735,0.01582,0.69057
140048,ADVOCATE TRINITY HOSPITAL,16974,16974,16974,0,,,1.0588,1,0.0039,14141,. ,0.0074,166,122,0.359,0.024,0.33433,16974,0,0,,N,3867,3800.16,1.27689,1.30686,3805,1.30319,1.32809,4,LURBAN,LURBAN,0.00213,0.00209,1.0399,0,1,0.16797,0.07005,0.03328,0.01912,0.4228
140049,WEST SUBURBAN HOSPITAL MED CENTER,16974,16974,16974,0,,,1.0588,1,0.2378,14141,. ,0.3995,184,101,0.292,0.02,0.36176,16974,0,0,,N,3388,3325.18,1.45422,1.48032,3327.37,1.47452,1.50022,4,LURBAN,LURBAN,0.12183,0.11934,1.0399,0,1,0.1906,0.07601,0.01576,0.00834,0.43835
140051,RUSH NORTH SHORE MEDICAL CENTER,16974,16974,16974,0,,,1.0588,1,0.1534,14141,. ,0.2157,182,125,0.31,0.025,0.23312,16974,0,0,,N,5914,5778.7,1.49362,1.50357,5813.85,1.487,1.49275,4,LURBAN,LURBAN,0.08033,0.06276,1.0399,0,1,0.08447,0.04834,0.03591,0.03183,0.62354
140052,SAINT ANTHONY'S HEALTH CENTER,41180,41180,41180,0,,,0.8983,1,0,14680,. ,0,107,68,0.265,0.016,0.21039,41180,0,0,,N,2221,2179.52,1.29481,1.3031,2184.95,1.2872,1.29523,4,LURBAN,LURBAN,0,0,0.9292,0,1,0.06572,0.04352,0.06727,0.0306,0.50963
140053,ST JOHNS HOSPITAL,44100,44100,44100,0,,,0.8943,1,0.1117,14920,. ,0.2511,497,256,0.325,0.028,0.26475,44100,0,0,,N,8529,8447.71,1.87635,1.88497,8460.99,1.83267,1.84059,4,OURBAN,OURBAN,0.05915,0.07343,0.9264,0,1,0.11057,0.05508,0.05049,0.05187,0.51886
140054,MAC NEAL HOSPITAL,16974,16974,16974,0,,,1.0588,1,0.2699,14141,. ,0.295,219,163,0.216,0.024,0.24611,16974,0,0,,N,5118,4993.1,1.42287,1.46053,5012.44,1.42746,1.45821,4,LURBAN,LURBAN,0.13717,0.08681,1.0399,0,1,0.09519,0.0511,0.00723,0.01395,0.3889
140058,PASSAVANT AREA HOSPITAL,14,14,14,0,,,0.8983,1,0,14770,4721.28,0,97,41,0.334,0.034,0.15221,41180,0,17,,W,2015,1975.49,1.25273,1.26289,1983.74,1.24222,1.25175,4,RURAL,RURAL,0,0,0.9292,0,1,0.02644,0,0.02621,0.03617,0.66578
