Provider Number,Name,Geographic Labor Market Area,Pre Reclass Labor Market Area  ,Payment Labor Market Area (for purposes of Capital and DSH),SSA COUNTY CODE,REGION,URGEO,URSPA,RECLASS,Post Reclass Labor Market Area,Post Reclass Wage Index,Puerto Rico Specific Post Reclass wage index,LUGAR,Section 401 hospital,Section 505 eligible,Section 505 wage adjustment,Cost of Living Adjustment,Resident to Bed Ratio,RDAY,BEDS,Average Daily Census,TCHOP,TCHCP,DSHPCT,DSHOPG,DSHCPG,Operating CCR,Capital CCR,Provider Type,HSP Rate,BILLS,CASETA25,TACMIV25,CMIV25,CASETA26,TACMIV26,CMIV26,Post Reclass GAF,Puerto Rico Specific Post Reclass GAF,Cost of Living Adjustment-Capital,OUT09F,COUT09F,MCR_PCT
130002,"ST LUKES MAGIC VALLEY RMC, LTD - HOSPITAL",13,13,13,13410,8,RURAL,RURAL,W,14260,0.9061,0,,,.,,1,0,0,155,79,0,0,0.25858,0.10548,0,0.485,0.04,17,5334.07,3477,3420.65,1.39298,1.39911,3422.85,1.38565,1.39307,0.9347,0.0000,1,0.0105,0.012,0.5434
130003,ST JOSEPH REGIONAL MEDICAL CENTER,30300,30300,30300,13340,8,OURBAN,OURBAN,W,28420,0.9524,0,,,.,,1,0,0,107,55,0,0,0.17896,0.04382,0.0369,0.47,0.021,7,.,2215,2185.49,1.47049,1.4792,2186.72,1.47273,1.48244,0.9672,0.0000,1,0.0459,0.0103,0.6112
130006,ST LUKES REGIONAL MEDICAL CENTER,14260,14260,14260,13000,8,OURBAN,OURBAN,N,14260,0.9292,0,,,.,,1,0.0209,0.0297,448,256,0.01136,0.00421,0.28442,0.1268,0.05929,0.607,0.046,0,.,5001,4938.68,1.75713,1.76281,4940.86,1.73957,1.74665,0.9510,0.0000,1,0.1161,0.1025,0.2629
130007,ST ALPHONSUS REGIONAL MEDICAL CENTER,14260,14260,14260,13000,8,OURBAN,OURBAN,N,14260,0.9292,0,,,.,,1,0.0321,0.0523,332,196,0.01739,0.00743,0.25579,0.10318,0.05316,0.463,0.039,0,.,5157,5097.21,1.72368,1.7279,5099.7,1.72595,1.73111,0.9510,0.0000,1,0.0787,0.084,0.4037
130013,MERCY MEDICAL CENTER,14260,14260,14260,13130,8,OURBAN,OURBAN,N,14260,0.9292,0,,,.,,1,0,0,149,48,0,0,0.29652,0.13678,0.06188,0.47,0.038,0,.,1423,1398.13,1.34534,1.35599,1399.41,1.33704,1.34878,0.9510,0.0000,1,0.0208,0.021,0.4192
130014,WEST VALLEY MEDICAL CENTER,14260,14260,14260,13130,8,OURBAN,OURBAN,N,14260,0.9292,0,,,.,,1,0.0121,0.0323,108,40,0.00659,0.00458,0.43368,0.24994,0.09179,0.325,0.031,0,.,1087,1070.06,1.2094,1.21919,1070.88,1.19398,1.20411,0.9510,0.0000,1,0.0164,0.0235,0.4028
130018,EASTERN IDAHO REGIONAL MEDICAL CENTER,26820,26820,26820,13090,8,OURBAN,OURBAN,N,26820,0.9069,0,,,.,,1,0,0,242,141,0,0,0.22623,0.07879,0.04688,0.305,0.033,7,.,3328,3301.74,1.72262,1.72712,3302.84,1.70246,1.70754,0.9353,0.0000,1,0.0987,0.1626,0.3636
130024,BONNER GENERAL HOSPITAL,13,13,13,13080,8,RURAL,RURAL,N,13,0.8243,0,,,0.0675,YES,1,0,0,40,18,0,0,0.19093,0.0516,0,0.647,0.051,16,4203.76,957,935.38,1.19366,1.21378,935.93,1.17211,1.19537,0.8761,0.0000,1,0.0085,0.0084,0.4473
130025,MADISON MEMORIAL HOSPITAL,13,13,13,13320,8,RURAL,RURAL,N,13,0.7568,0,,,.,,1,0,0,47,25,0,0,0.40981,0.12,0,0.619,0.04,0,.,789,768.12,1.19211,1.21065,768.52,1.16744,1.18841,0.8263,0.0000,1,0.0043,0.0029,0.3869
130028,PORTNEUF MEDICAL CENTER,38540,38540,38540,13020,8,OURBAN,OURBAN,N,38540,0.9069,0,,,.,,1,0.0945,0.1715,142,79,0.05028,0.02479,0.35417,0.18434,0.07435,0.456,0.047,0,.,2362,2323.58,1.42783,1.44387,2324.8,1.41948,1.43617,0.9353,0.0000,1,0.0604,0.1114,0.42
130049,KOOTENAI MEDICAL CENTER,17660,17660,17660,13270,8,OURBAN,OURBAN,W,44060,1.0277,0,,,.,,1,0,0,173,106,0,0,0.17163,0.03906,0.03537,0.448,0.028,7,.,4440,4381.55,1.54148,1.55366,4382.83,1.51529,1.52908,1.0189,0.0000,1,0.0407,0.0218,0.5441
130063,TREASURE VALLEY HOSPITAL,14260,14260,14260,13000,8,OURBAN,OURBAN,N,14260,0.9292,0,,,.,,1,0,0,9,2,0,0,0.04516,0,0,0.655,0.042,0,.,85,84.74,1.45865,1.45922,84.78,1.42476,1.42405,0.9510,0.0000,1,0.01,0.0026,0.2973
130065,MOUNTAIN VIEW HOSPITAL,26820,26820,26820,13090,8,OURBAN,OURBAN,N,26820,0.9069,0,,,.,,1,0,0,20,11,0,0,0.33572,0.12,0,0.344,0.06,0,.,272,266.4,1.93989,1.95218,266.8,1.90902,1.92781,0.9353,0.0000,1,0,0,0.1828
130066,NORTHWEST SPECIALTY HOSPITAL,17660,17660,17660,13270,8,OURBAN,OURBAN,N,17660,0.947,0,,,0.0319,YES,1,0,0,22,3,0,0,0.07103,0,0,0.5,0.107,0,.,176,172.93,2.03587,2.04927,173.2,1.99608,2.00915,0.9634,0.0000,1,0.0014,0.0266,0.4042
140001,GRAHAM HOSPITAL ASSOCIATION,14,14,14,14370,4,RURAL,RURAL,N,14,0.8767,0,,,0.0369,YES,1,0,0,51,30,0,0,0.19453,0.05394,0,0.34,0.03,16,5565.58,1303,1282.62,1.10274,1.10395,1283.16,1.07946,1.08149,0.9138,0.0000,1,0.0051,0.0079,0.6274
140002,ALTON MEMORIAL HOSPITAL,41180,41180,41180,14680,4,LURBAN,LURBAN,N,41180,0.8963,0,,,.,,1,0,0,128,69,0,0,0.17951,0.04418,0.03702,0.262,0.022,0,.,2805,2757.5,1.33119,1.34022,2758.64,1.32448,1.33584,0.9278,0.0000,1,0.0488,0.0529,0.5451
140007,PROVENA ST JOSEPH MEDICAL CENTER,16974,16974,16974,14989,4,LURBAN,LURBAN,N,16974,1.0275,0,,,.,,1,0,0,377,258,0,0,0.10459,0,0.02141,0.288,0.027,0,.,9930,9818.61,1.38688,1.39784,9822.47,1.38722,1.39842,1.0188,0.0000,1,0.0779,0.1003,0.5664
140008,GOTTLIEB MEMORIAL HOSPITAL,16974,16974,16974,14141,4,LURBAN,LURBAN,N,16974,1.0275,0,,,.,,1,0.0099,0.0199,181,108,0.0054,0.00282,0.11911,0,0.02441,0.186,0.013,0,.,3606,3571.57,1.4342,1.44644,3572.48,1.43523,1.44813,1.0188,0.0000,1,0.0653,0.0442,0.6268
140010,EVANSTON NORTHWESTERN HEALTHCARE,16974,16974,16974,14141,4,LURBAN,LURBAN,N,16974,1.0275,0,,,.,,1,0.284,0.3528,550,398,0.14383,0.05234,0.0829,0,0.01693,0.321,0.03,0,.,14356,14025.42,1.46567,1.48568,14037.17,1.46199,1.48306,1.0188,0.0000,1,0.0544,0.0778,0.4808
140011,HERRIN HOSPITAL,14,14,14,14990,4,RURAL,RURAL,N,14,0.8398,0,,,.,,1,0,0,57,49,0,0,0.12142,0,0,0.409,0.035,14,5569.56,2634,2587.69,1.21021,1.21787,2589.18,1.21561,1.2243,0.8873,0.0000,1,0.0263,0.029,0.7526
140012,KATHERINE SHAW BETHEA HOSPITAL,14,14,14,14600,4,RURAL,RURAL,W,16974,1.0275,0,,,.,,1,0,0,69,29,0,0,0.21533,0.0698,0,0.285,0.023,0,.,1563,1539.81,1.24802,1.25584,1540.75,1.20493,1.21424,1.0188,0.0000,1,0.017,0.0195,0.5542
140013,PROCTOR HOSPITAL,37900,37900,37900,14800,4,OURBAN,OURBAN,N,37900,0.9121,0,,,.,,1,0,0,153,89,0,0,0.13914,0,0.02858,0.283,0.025,0,.,3250,3222.85,1.44775,1.45475,3224.03,1.42527,1.43312,0.9389,0.0000,1,0.0383,0.0443,0.6144
140015,BLESSING HOSPITAL,14,14,14,14000,4,RURAL,RURAL,W,41180,0.8963,0,,,.,,1,0.063,0.0928,208,122,0.03382,0.01327,0.12831,0,0,0.431,0.042,17,5344.61,6000,5942.23,1.34465,1.35367,5943.9,1.35031,1.36013,0.9278,0.0000,1,0.0825,0.1151,0.6684
140018,MT SINAI HOSPITAL MEDICAL CENTER,16974,16974,16974,14141,4,LURBAN,LURBAN,N,16974,1.0275,0,,,.,,1,0.4302,0.6278,263,184,0.21052,0.09691,0.69953,0.46926,0.15218,0.281,0.022,0,.,2688,2636.91,1.36562,1.39923,2638.63,1.38741,1.42126,1.0188,0.0000,1,0.0215,0.0274,0.2385
140019,SHELBY MEMORIAL HOSPITAL,14,14,14,14950,4,RURAL,RURAL,N,14,0.8398,0,,,.,,1,0,0,30,9,0,0,0.16974,0.03783,0,0.433,0.048,16,5477.48,751,740.44,0.87961,0.88119,740.63,0.84465,0.84657,0.8873,0.0000,1,0,0,0.7079
140026,ST MARYS HOSPITAL,14,14,14,14580,4,RURAL,RURAL,N,14,0.8713,0,,,0.0315,YES,1,0,0,98,35,0,0,0.09367,0,0,0.456,0.039,14,6277.04,2076,2048.74,1.11654,1.12252,2049.87,1.09071,1.09771,0.9100,0.0000,1,0.0194,0.0207,0.7475
140029,RUSH COPLEY MEMORIAL HOSPITAL,16974,16974,16974,14530,4,LURBAN,LURBAN,N,16974,1.0275,0,,,.,,1,0.0738,0.1016,165,116,0.0395,0.01454,0.27291,0.1173,0.05682,0.224,0.02,0,.,3037,2976.55,1.56588,1.59717,2978.76,1.58348,1.61554,1.0188,0.0000,1,0.0454,0.0629,0.3172
140030,SHERMAN HOSPITAL,16974,16974,16974,14530,4,LURBAN,LURBAN,N,16974,1.0275,0,,,.,,1,0,0,339,136,0,0,0.22088,0.07438,0.04574,0.271,0.03,0,.,4373,4313.76,1.50146,1.51186,4315.56,1.50865,1.51975,1.0188,0.0000,1,0.0579,0.1092,0.5036
140032,ST ANTHONYS MEMORIAL HOSPITAL,14,14,14,14330,4,RURAL,RURAL,W,41180,0.8963,0,,,.,,1,0,0,133,70,0,0,0.13199,0,0,0.458,0.034,7,.,3802,3759.07,1.24309,1.24719,3760.44,1.23107,1.23611,0.9278,0.0000,1,0.0119,0.0091,0.6733
140034,ST MARYS HOSPITAL,14,14,14,14690,4,RURAL,RURAL,W,41180,0.8963,0,,,.,,1,0,0,127,66,0,0,0.23038,0.08221,0,0.447,0.031,7,.,3528,3467.66,1.14309,1.15463,3469.41,1.12875,1.14113,0.9278,0.0000,1,0.0181,0.0141,0.6776
140040,GALESBURG COTTAGE HOSPITAL,14,14,14,14560,4,RURAL,RURAL,W,37900,0.9121,0,,,.,,1,0,0,85,45,0,0,0.20118,0.05827,0,0.227,0.029,7,.,2257,2230.72,1.22022,1.23023,2231.74,1.21682,1.22852,0.9389,0.0000,1,0.0275,0.0644,0.6836
140043,CGH MEDICAL CENTER,14,14,14,14988,4,RURAL,RURAL,W,19340,0.857,0,,,.,,1,0,0,96,46,0,0,0.14336,0,0,0.428,0.044,15,5779.01,2592,2532.9,1.2412,1.24819,2535.51,1.21646,1.22478,0.8997,0.0000,1,0.0306,0.0473,0.6161
140046,GOOD SAMARITAN REGIONAL HLTH CENTER,14,14,14,14490,4,RURAL,RURAL,W,41180,0.8963,0,,,.,,1,0,0,121,76,0,0,0.21145,0.0666,0,0.403,0.028,7,.,3812,3768.91,1.44239,1.45265,3770.32,1.41959,1.43093,0.9278,0.0000,1,0.0205,0.0142,0.69
140048,ADVOCATE TRINITY HOSPITAL,16974,16974,16974,14141,4,LURBAN,LURBAN,N,16974,1.0275,0,,,.,,1,0.0039,0.0074,185,138,0.00213,0.00105,0.34467,0.1765,0.07229,0.361,0.022,0,.,3505,3449.95,1.26223,1.28606,3451.37,1.27246,1.29611,1.0188,0.0000,1,0.043,0.0242,0.4425
140049,WEST SUBURBAN MEDICAL CENTER,16974,16974,16974,14141,4,LURBAN,LURBAN,N,16974,1.0275,0,,,.,,1,0.2378,0.3995,184,103,0.12183,0.05967,0.34652,0.17803,0.07269,0.317,0.022,0,.,3123,3075.36,1.53802,1.55995,3076.77,1.55856,1.5825,1.0188,0.0000,1,0.0258,0.0209,0.4512
140051,RUSH NORTH SHORE MEDICAL CENTER,16974,16974,16974,14141,4,LURBAN,LURBAN,N,16974,1.0275,0,,,.,,1,0.1341,0.1924,189,130,0.07059,0.0279,0.22886,0.08096,0.04743,0.347,0.025,0,.,5897,5795.2,1.52745,1.53581,5798.05,1.51773,1.52652,1.0188,0.0000,1,0.0505,0.0407,0.6429
140052,SAINT ANTHONY'S HEALTH CENTER,41180,41180,41180,14680,4,LURBAN,LURBAN,N,41180,0.8963,0,,,.,,1,0,0,90,58,0,0,0.21944,0.07319,0,0.262,0.013,0,.,2115,2065.63,1.32855,1.33218,2067.17,1.31733,1.32213,0.9278,0.0000,1,0.0597,0.0216,0.5422
140053,ST JOHNS HOSPITAL,44100,44100,44100,14920,4,OURBAN,OURBAN,N,44100,0.9099,0,,,.,,1,0.1359,0.2511,410,241,0.0715,0.03672,0.27357,0.11785,0.05696,0.316,0.027,0,.,8572,8502.43,1.7429,1.75129,8504.41,1.71641,1.7253,0.9374,0.0000,1,0.0474,0.0583,0.5279
140054,MAC NEAL HOSPITAL,16974,16974,16974,14141,4,LURBAN,LURBAN,N,16974,1.0275,0,,,.,,1,0.2699,0.295,231,169,0.13717,0.04341,0.24544,0.09464,0.05096,0.214,0.022,0,.,5004,4898.38,1.47068,1.50228,4901.4,1.48815,1.52031,1.0188,0.0000,1,0.0057,0.0129,0.4461
140058,PASSAVANT AREA HOSPITAL,14,14,14,14770,4,RURAL,RURAL,W,41180,0.8963,0,,,.,,1,0,0,97,40,0,0,0.16703,0.03607,0,0.352,0.036,17,4885.35,1970,1941.04,1.2191,1.22633,1942.12,1.19084,1.19921,0.9278,0.0000,1,0.038,0.057,0.7015
140059,JERSEY COMMUNITY HOSPITAL,41180,41180,41180,14500,4,LURBAN,LURBAN,N,41180,0.8963,0,,,.,,1,0,0,63,16,0,0,0.20712,0.06302,0,0.532,0.026,0,.,1150,1101.48,1.04693,1.06052,1103.07,1.03067,1.04669,0.9278,0.0000,1,0.0134,0.0066,0.7254
140062,PALOS COMMUNITY HOSPITAL,16974,16974,16974,14141,4,LURBAN,LURBAN,N,16974,1.0275,0,,,.,,1,0,0,330,225,0,0,0.02624,0,0.00533,0.367,0.015,0,.,10732,10569.3,1.35583,1.36774,10574.08,1.35852,1.37126,1.0188,0.0000,1,0.0434,0.0061,0.6613
140063,RUSH OAK PARK HOSPITAL,16974,16974,16974,14141,4,LURBAN,LURBAN,N,16974,1.0275,0,,,.,,1,0.0315,0.0652,104,50,0.01706,0.00928,0.17696,0.04252,0.03648,0.322,0.015,0,.,1999,1967.79,1.38678,1.40202,1968.82,1.39677,1.41307,1.0188,0.0000,1,0.0513,0.012,0.6517
140064,ST MARY MEDICAL CENTER,14,14,14,14560,4,RURAL,RURAL,W,37900,0.9121,0,,,.,,1,0,0,99,58,0,0,0.151,0.02565,0,0.33,0.019,15,7770.81,2811,2770.78,1.18634,1.19151,2772.51,1.16355,1.16936,0.9389,0.0000,1,0.0181,0.009,0.6241
140065,LA GRANGE MEMORIAL HOSPITAL,16974,16974,16974,14141,4,LURBAN,LURBAN,N,16974,1.0275,0,,,.,,1,0.1069,0.1698,162,109,0.05669,0.02454,0.05841,0,0.0119,0.27,0.044,0,.,5084,4997.17,1.40373,1.41705,4999.9,1.41251,1.42651,1.0188,0.0000,1,0.0365,0.1342,0.7012
140066,KENNETH HALL REGIONAL HOSPITAL,41180,41180,41180,14900,4,LURBAN,LURBAN,N,41180,0.8963,0,,,.,,1,0,0,169,42,0,0,0.70068,0.47021,0.15245,0.528,0.018,0,.,736,725.11,1.13701,1.14865,725.3,1.16811,1.18036,0.9278,0.0000,1,0.0501,0.0084,0.3678
140067,SAINT FRANCIS MEDICAL CENTER,37900,37900,37900,14800,4,OURBAN,OURBAN,N,37900,0.9121,0,,,.,,1,0.2145,0.2458,533,397,0.11054,0.03591,0.30333,0.1424,0.06335,0.276,0.019,0,.,8815,8675.05,1.80795,1.81535,8679.72,1.80623,1.81477,0.9389,0.0000,1,0.0937,0.0754,0.3612
140068,ROSELAND COMMUNITY HOSPITAL,16974,16974,16974,14141,4,LURBAN,LURBAN,N,16974,1.0275,0,,,.,,1,0,0,114,57,0,0,0.74938,0.51039,0.16387,0.267,0.008,0,.,1285,1264.35,1.28807,1.32794,1264.8,1.30874,1.34716,1.0188,0.0000,1,0.0133,0.0009,0.3868
140075,MICHAEL REESE HOSPITAL & MED CENTER,16974,16974,16974,14141,4,LURBAN,LURBAN,N,16974,1.0275,0,,,.,,1,0.6244,1.3082,162,87,0.2931,0.22327,0.57477,0.36634,0.12343,0.273,0.015,0,.,2392,2358.11,1.29873,1.30992,2359.16,1.32165,1.33337,1.0188,0.0000,1,0.0307,0.0152,0.4592
140077,TOUCHETTE REGIONAL HOSPITAL INC,41180,41180,41180,14900,4,LURBAN,LURBAN,N,41180,0.8963,0,,,.,,1,0,0,105,26,0,0,0.75011,0.51099,0.16404,0.469,0.025,0,.,422,418.16,0.94931,0.96441,418.36,0.94663,0.96091,0.9278,0.0000,1,0.0077,0.0032,0.3125
140080,RHC ST FRANCIS HOSPITAL,16974,16974,16974,14141,4,LURBAN,LURBAN,N,16974,1.0275,0,,,.,,1,0.3612,0.6943,265,136,0.17958,0.10822,0.3015,0.14089,0.06296,0.242,0.02,0,.,4904,4816.43,1.41257,1.43252,4819.15,1.41567,1.43625,1.0188,0.0000,1,0.0167,0.0205,0.5653
140082,VHS ACQUISTION DBA LOUIS A WEISS MEMORIAL HOSPITAL,16974,16974,16974,14141,4,LURBAN,LURBAN,N,16974,1.0275,0,,,.,,1,0.3473,0.6146,164,86,0.17323,0.09469,0.42525,0.24298,0.08993,0.238,0.021,0,.,3029,2938.24,1.59744,1.63976,2940.76,1.62118,1.66403,1.0188,0.0000,1,0.0163,0.0242,0.535
140083,LORETTO HOSPITAL,16974,16974,16974,14141,4,LURBAN,LURBAN,N,16974,1.0275,0,,,.,,1,0.0109,0.0166,183,121,0.00594,0.00235,0.73156,0.49569,0.15968,0.492,0.02,0,.,2347,2326.3,0.98555,1.00556,2326.53,1.03135,1.05096,1.0188,0.0000,1,0.0282,0.0067,0.3863
140084,WAUKEGAN ILLINOIS HOSPITAL COMPANY LLC DBA,29404,29404,29404,14570,4,OURBAN,OURBAN,N,29404,1.0357,0,,,.,,1,0,0,166,123,0,0,0.33999,0.17264,0.07127,0.302,0.037,0,.,4199,4140.67,1.25959,1.27585,4142.73,1.26062,1.27729,1.0243,0.0000,1,0.0428,0.0973,0.5296
140088,UNIVERSITY OF CHICAGO HOSPITALS,16974,16974,16974,14141,4,LURBAN,LURBAN,N,16974,1.0275,0,,,.,,1,0.79,1.0114,570,432,0.35899,0.16516,0.4229,0.24104,0.08941,0.238,0.018,0,.,7718,7528.72,1.87729,1.90056,7533.86,1.91517,1.93979,1.0188,0.0000,1,0.1468,0.1583,0.3046
140089,MC DONOUGH DISTRICT HOSPITAL,14,14,14,14630,4,RURAL,RURAL,N,14,0.8398,0,,,.,,1,0,0,97,30,0,0,0.14313,0,0,0.449,0.041,16,4694.88,1454,1430.82,1.18817,1.19467,1431.77,1.15714,1.16463,0.8873,0.0000,1,0.0152,0.0195,0.6817
140091,CARLE FOUNDATION HOSPITAL,16580,16580,16580,14090,4,OURBAN,OURBAN,N,16580,0.9386,0,,,.,,1,0.1464,0.183,232,185,0.07681,0.0265,0.25034,0.09868,0.052,0.313,0.02,0,.,5293,5184.7,1.74619,1.75679,5188.15,1.75518,1.76812,0.9575,0.0000,1,0.0437,0.0274,0.3417
140093,PROVENA UNITED SAMARITANS MEDCTR-LOGAN,19180,19180,19180,14982,4,OURBAN,OURBAN,N,19180,0.9675,0,,,.,,1,0,0,193,91,0,0,0.22639,0.07892,0.04691,0.23,0.02,7,.,3673,3612.41,1.20506,1.2143,3614.15,1.2026,1.21247,0.9776,0.0000,1,0.0113,0.0134,0.6296
140094,ST MARY & ELIZABETH MED CTR-CLAREMONT CAMPUS,16974,16974,16974,14141,4,LURBAN,LURBAN,N,16974,1.0275,0,,,.,,1,0.0669,0.1301,211,141,0.03587,0.0187,0.59496,0.38299,0.12804,0.251,0.01,0,.,3139,3111.98,1.09989,1.10999,3112.79,1.12365,1.13336,1.0188,0.0000,1,0.0243,0.0077,0.3877
140095,SAINT ANTHONY HOSPITAL,16974,16974,16974,14141,4,LURBAN,LURBAN,N,16974,1.0275,0,,,.,,1,0.0164,0.0298,110,59,0.00892,0.00422,0.68133,0.45425,0.14794,0.321,0.021,0,.,1423,1404.86,1.20066,1.21746,1405.14,1.20229,1.21951,1.0188,0.0000,1,0.0439,0.0355,0.3562
140100,MIDWESTERN REGION MED CENTER,29404,29404,29404,14570,4,OURBAN,OURBAN,N,29404,1.0357,0,,,.,,1,0.0251,0.0601,69,31,0.01362,0.00855,0.07419,0,0,0.444,0.037,0,.,452,445.47,1.37575,1.40583,445.64,1.33784,1.36966,1.0243,0.0000,1,0.8815,0.8687,0.2808
140101,MORRIS HOSPITAL & HEALTHCARE CENTERS,16974,16974,16974,14400,4,LURBAN,LURBAN,N,16974,1.0275,0,,,.,,1,0,0,82,45,0,0,0.0841,0,0,0.384,0.058,0,.,2182,2147.13,1.25531,1.26467,2148.57,1.24426,1.25479,1.0188,0.0000,1,0.018,0.06,0.5904
140103,ST BERNARD HOSPITAL,16974,16974,16974,14141,4,LURBAN,LURBAN,N,16974,1.0275,0,,,.,,1,0.0283,0.0468,143,85,0.01534,0.00665,0.78319,0.53828,0.17186,0.335,0.017,0,.,1800,1772.63,1.20746,1.24884,1773.17,1.21975,1.26066,1.0188,0.0000,1,0.0107,0.0053,0.392
140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,14,14,14,14580,4,RURAL,RURAL,W,16974,1.0275,0,,,.,,1,0,0,90,26,0,0,0.15556,0.02861,0,0.428,0.036,15,5564.87,1501,1450.61,1.0992,1.1216,1452.24,1.08138,1.10614,1.0188,0.0000,1,0.0052,0.0055,0.603
140113,PROVENA COVENANT MEDICAL CENTER- URBANA,16580,16580,16580,14090,4,OURBAN,OURBAN,N,16580,0.9386,0,,,.,,1,0.0539,0.1108,141,82,0.02901,0.01588,0.2399,0.09007,0.04978,0.25,0.034,0,.,3836,3744.99,1.52386,1.55315,3747.45,1.50858,1.53822,0.9575,0.0000,1,0.0174,0.0461,0.5472
140114,SWEDISH COVENANT HOSPITAL,16974,16974,16974,14141,4,LURBAN,LURBAN,N,16974,1.0275,0,,,.,,1,0.1343,0.1823,217,172,0.07069,0.0264,0.40432,0.22571,0.08532,0.204,0.016,0,.,5399,5304.9,1.49834,1.51018,5308.87,1.50934,1.52217,1.0188,0.0000,1,0.0413,0.0455,0.4943
140115,THOREK MEMORIAL HOSPITAL,16974,16974,16974,14141,4,LURBAN,LURBAN,N,16974,1.0275,0,,,.,,1,0.0199,0.039,147,75,0.01082,0.00553,0.6132,0.39804,0.13221,0.345,0.023,0,.,2081,2042.17,1.25002,1.29334,2042.77,1.25935,1.30334,1.0188,0.0000,1,0.0063,0.0052,0.371
140116,NORTHERN ILLINOIS MEDICAL CENTER,16974,16974,16974,14640,4,LURBAN,LURBAN,N,16974,1.0289,0,,,0.0014,YES,1,0,0,141,105,0,0,0.11103,0,0.02274,0.341,0.025,0,.,4575,4501.84,1.34201,1.35825,4504.27,1.33543,1.35292,1.0197,0.0000,1,0.0364,0.0271,0.503
140117,RESURRECTION MEDICAL CENTER,16974,16974,16974,14141,4,LURBAN,LURBAN,N,16974,1.0275,0,,,.,,1,0.1987,0.2608,337,209,0.10282,0.03819,0.05232,0,0.01065,0.262,0.015,0,.,9967,9836.84,1.48447,1.50589,9840.3,1.47527,1.49755,1.0188,0.0000,1,0.0389,0.0171,0.7058
140118,ST FRANCIS HOSPITAL & HEALTH CENTER,16974,16974,16974,14141,4,LURBAN,LURBAN,N,16974,1.0275,0,,,.,,1,0,0,244,166,0,0,0.2397,0.0899,0.04974,0.289,0.025,0,.,6596,6512.99,1.45633,1.47341,6515.07,1.46384,1.48136,1.0188,0.0000,1,0.0253,0.0319,0.5966
140119,RUSH UNIVERSITY MEDICAL CENTER,16974,16974,16974,14141,4,LURBAN,LURBAN,N,16974,1.0275,0,,,.,,1,0.7667,1.1082,557,382,0.34994,0.18358,0.34107,0.17353,0.07151,0.255,0.014,0,.,8760,8488.89,1.81914,1.83615,8498.61,1.84938,1.86644,1.0188,0.0000,1,0.1278,0.0673,0.3384
140120,PEKIN MEMORIAL HOSPITAL,37900,37900,37900,14980,4,OURBAN,OURBAN,N,37900,0.9121,0,,,.,,1,0,0,98,42,0,0,0.18649,0.04872,0,0.347,0.028,0,.,1627,1604.33,1.26621,1.27142,1605.01,1.24383,1.25022,0.9389,0.0000,1,0.0433,0.0451,0.5707
140122,HINSDALE HOSPITAL,16974,16974,16974,14250,4,LURBAN,LURBAN,N,16974,1.0275,0,,,.,,1,0.0852,0.1388,281,169,0.04545,0.01997,0.10389,0,0.02126,0.29,0.044,0,.,4951,4869.16,1.49992,1.51328,4871.51,1.50912,1.52304,1.0188,0.0000,1,0.065,0.1924,0.4797
140124,JOHN H STROGER JR HOSPITAL,16974,16974,16974,14141,4,LURBAN,LURBAN,N,16974,1.0275,0,,,.,,1,0.8168,1.2669,460,338,0.36931,0.21489,0.55143,0.34708,0.11814,0.312,0.025,0,.,2516,2502.29,1.24589,1.25141,2502.67,1.19518,1.20033,1.0188,0.0000,1,0.007,0.0089,0.1265
140125,GATEWAY REGIONAL MEDICAL CENTER,41180,41180,41180,14680,4,LURBAN,LURBAN,N,41180,0.8963,0,,,.,,1,0,0,201,116,0,0,0.53539,0.33385,0.11451,0.137,0.012,0,.,2464,2441.08,1.14327,1.14696,2441.78,1.13306,1.13701,0.9278,0.0000,1,0.011,0.0155,0.3208
140127,BROMENN HEALTHCARE,14060,14060,14060,14650,4,OURBAN,OURBAN,N,14060,0.9485,0,,,.,,1,0.0447,0.0846,196,104,0.02412,0.01208,0.21664,0.07088,0.04485,0.384,0.037,0,.,3383,3321.45,1.5921,1.61854,3323.05,1.5769,1.60397,0.9644,0.0000,1,0.0433,0.0652,0.4492
140130,LAKE FOREST HOSPITAL,29404,29404,29404,14570,4,OURBAN,OURBAN,N,29404,1.0357,0,,,.,,1,0,0,117,76,0,0,0.03162,0,0.00642,0.307,0.032,0,.,2701,2655.9,1.22946,1.23757,2657.43,1.22114,1.23032,1.0243,0.0000,1,0.0186,0.0295,0.4134
140133,HOLY CROSS HOSPITAL,16974,16974,16974,14141,4,LURBAN,LURBAN,N,16974,1.0275,0,,,.,,1,0,0,212,132,0,0,0.40373,0.22523,0.08519,0.251,0.015,0,.,4253,4184.09,1.39982,1.418,4186.7,1.40777,1.42623,1.0188,0.0000,1,0.0086,0.0045,0.5485
140135,DECATUR MEMORIAL HOSPITAL,19500,19500,19500,14660,4,OURBAN,OURBAN,W,16580,0.885,0,,,.,,1,0.0446,0.0783,280,141,0.02407,0.01117,0.2317,0.0833,0.04804,0.309,0.038,7,.,6797,6729.63,1.40068,1.41428,6731.87,1.39274,1.40702,0.9197,0.0000,1,0.0125,0.0349,0.6426
140137,GREENVILLE REGIONAL HOSPITAL,41180,41180,41180,14020,4,LURBAN,LURBAN,N,41180,0.8963,0,,,.,,1,0,0,32,11,0,0,0.23062,0.08241,0,0.576,0.055,0,.,744,723.48,1.02211,1.03235,724.09,1.00635,1.01791,0.9278,0.0000,1,0,0,0.638
