Provider Number,Name,Geographic Labor Market Area,Pre Reclass Labor Market Area  ,Payment Labor Market Area (for purposes of Capital and DSH),SSA COUNTY CODE,REGION,URGEO,URSPA,RECLASS,Post Reclass Labor Market Area,Post Reclass Wage Index,Puerto Rico Specific Post Reclass wage index,LUGAR,Section 401 hospital,Section 505 eligible,Section 505 wage adjustment,Cost of Living Adjustment,Resident to Bed Ratio,RDAY,BEDS,Average Daily Census,TCHOP,TCHCP,DSHPCT,DSHOPG,DSHCPG,Operating CCR,Capital CCR,Provider Type,FY10 HSP Rate,FY09 HSP Rate,BILLSV27,TACMIV27,CASETA27,CMIV27,IME_CASETA27,IME_TACMIV27,TACMIV26,CASETA26,CMIV26,IME_CASETA26,IME_TACMIV26,Post Reclass GAF,Puerto Rico Specific Post Reclass GAF,Cost of Living Adjustment-Capital,OUT10F,COUT10F,MCR_PCT,,,,,,,,,,,,,,,,,,,,,,,,,
140065,LA GRANGE MEMORIAL HOSPITAL,16974,16974,16974,14141,4,LURBAN,LURBAN,W,29404,1.0394,0,,,,,1,0.1069,0.1698,177,112,0.05668762,0.049084165,0.06954,0,0.014181466,0.282,0.031,0,,,4915,1.466774183,4832.836,1.480207202,,,1.467045556,4823.7494,1.480856134,,,1.0983,0.0000,1,0.051172088,0.08839719,0.687873462,,,,,,,,,,,,,,,,,,,,,,,,,
140066,KENNETH HALL REGIONAL HOSPITAL,41180,41180,41180,14900,4,LURBAN,LURBAN,N,41180,0.9043,0,,,,,1,0,0,169,38,0,0,0.63258,0.4140285,0.136663765,0.47,0.014,0,,,523,1.094184632,517.09695,1.097228681,,,1.074274747,516.6619,1.077888145,,,1.0861,0.0000,1,0.015600549,0.002980642,0.330240706,,,,,,,,,,,,,,,,,,,,,,,,,
140067,SAINT FRANCIS MEDICAL CENTER,37900,37900,37900,14800,4,OURBAN,OURBAN,N,37900,0.9268,0,,,,,1,0.205,0.2962,550,415,0.105906626,0.087180492,0.2972,0.13734,0.06203088,0.276,0.018,0,,,9079,1.847873656,8924.72275,1.854567397,,,1.848194615,8907.1544,1.855612832,,,1.0983,0.0000,1,0.096843038,0.065410369,0.352826186,,,,,,,,,,,,,,,,,,,,,,,,,
140068,ROSELAND COMMUNITY HOSPITAL,16974,16974,16974,14141,4,LURBAN,LURBAN,W,29404,1.0394,0,,,,,1,0,0,115,62,0,0,0.59257,0.38102025,0.127491693,0.275,0.008,0,,,1154,1.368986537,1137.5333,1.409034142,3.917,3.477020603,1.364251039,1136.2868,1.406781109,3.8936,3.44513195,1.0861,0.0000,1,0.015697157,0.00030285,0.363349131,,,,,,,,,,,,,,,,,,,,,,,,,
140075,MICHAEL REESE HOSPITAL & MED CENTER,16974,16974,16974,14141,4,LURBAN,LURBAN,W,29404,1.0394,0,,,,,1,0.6158,1.2031,156,79,0.289572963,0.404266103,0.53613,0.33445725,0.114678837,0.269,0.014,0,,,1134,1.158064202,1109.7563,1.173883069,,,1.158027915,1108.006,1.174028131,,,1.0983,0.0000,1,0.01274336,0.003157688,0.447433606,,,,,,,,,,,,,,,,,,,,,,,,,
140077,TOUCHETTE REGIONAL HOSPITAL INC,41180,41180,41180,14900,4,LURBAN,LURBAN,N,41180,0.9043,0,,,,,1,0,0,105,24,0,0,0.83435,0.58048875,0.184067891,0.548,0.021,0,,,421,1.018965474,415.66495,1.027433017,,,1.020454725,415.31235,1.028494299,,,1.0983,0.0000,1,0.066919753,0.020409763,0.275534943,,,,,,,,,,,,,,,,,,,,,,,,,
140080,RHC ST FRANCIS HOSPITAL,16974,16974,16974,14141,4,LURBAN,LURBAN,W,29404,1.0394,0,,,,,1,0.3498,0.7296,271,127,0.174378747,0.228621882,0.30835,0.14653875,0.064431523,0.271,0.023,0,,,4481,1.47353757,4402.6285,1.503691341,,,1.473555686,4394.1745,1.50459518,,,1.0983,0.0000,1,0.027650656,0.031625478,0.545231635,,,,,,,,,,,,,,,,,,,,,,,,,
140082,VHS ACQUISTION DBA LOUIS A WEISS MEMORIAL HOSPITAL,16974,16974,16974,14141,4,LURBAN,LURBAN,W,29404,1.0394,0,,,,,1,0.3036,0.6136,147,83,0.153028553,0.189053866,0.35334,0.1836555,0.074173308,0.22,0.024,0,,,3404,1.544871698,3311.98355,1.589765805,,,1.538456415,3305.3696,1.584099706,,,1.0983,0.0000,1,0.010663031,0.020118321,0.543591558,,,,,,,,,,,,,,,,,,,,,,,,,
140083,LORETTO HOSPITAL,16974,16974,16974,14141,4,LURBAN,LURBAN,W,29404,1.0394,0,,,,,1,0.0146,0.0241,183,110,0.007948144,0.006824199,0.70877,0.47688525,0.154336737,0.49,0.019,0,,,2182,1.080852516,2161.30205,1.110915949,,,1.055510502,2159.55325,1.08657264,,,1.0861,0.0000,1,0.011601563,0.001543585,0.401185232,,,,,,,,,,,,,,,,,,,,,,,,,
140084,VISTA MEDICAL CENTER EAST,29404,29404,29404,14570,4,OURBAN,OURBAN,N,29404,1.0394,0,,,,,1,0,0,204,116,0,0,0.33873,0.17160225,0.071000036,0.233,0.027,0,,,4474,1.328007103,4425.4871,1.339875123,,,1.32887124,4419.7273,1.341340657,,,1.0861,0.0000,1,0.042050438,0.090075765,0.535656329,,,,,,,,,,,,,,,,,,,,,,,,,
140088,THE UNIVERSITY OF CHICAGO MEDICAL CENTER,16974,16974,16974,14141,4,LURBAN,LURBAN,W,29404,1.0394,0,,,,,1,0.7541,1.0231,562,414,0.345023718,0.33471638,0.48101,0.28898325,0.102306194,0.224,0.019,0,,,7565,2.001401933,7371.08225,2.037330284,,,2.001658585,7355.6673,2.038460965,,,1.0983,0.0000,1,0.142414978,0.172662749,0.285876293,,,,,,,,,,,,,,,,,,,,,,,,,
140089,MC DONOUGH DISTRICT HOSPITAL,   14,   14,   14,14630,4,RURAL,RURAL,N,   14,0.8322,0,,,,,1,0,0,97,29,0,0,0.14313,0,0,0.453,0.041,16,5827.678363,5835.452421,1443,1.203271134,1419.3052,1.214632779,,,1.208652773,1416.84065,1.22063659,,,1.0983,0.0000,1,0.018230938,0.023686743,0.669570859,,,,,,,,,,,,,,,,,,,,,,,,,
140091,CARLE FOUNDATION HOSPITAL,16580,16580,16580,14090,4,OURBAN,OURBAN,N,16580,1.0003,0,,,,,1,0.1295,0.189,242,201,0.068249678,0.054783782,0.24477,0.09408525,0.050814865,0.281,0.021,0,,,5386,1.766613405,5297.0519,1.784531025,,,1.762726693,5287.59075,1.781340661,,,1.0983,0.0000,1,0.031536925,0.027385325,0.32973037,,,,,,,,,,,,,,,,,,,,,,,,,
140093,PROVENA UNITED SAMARITANS MEDCTR-LOGAN,19180,19180,19180,14982,4,OURBAN,OURBAN,N,19180,0.8737,0,,,,,1,0,0,174,79,0,0,0.26634,0.1118805,0.055414784,0.224,0.019,7,,,3179,1.288857896,3127.2163,1.301505379,1,0.6953,1.291249428,3121.7013,1.304478704,1,0.6994,1.0861,0.0000,1,0.008948709,0.010838139,0.625955113,,,,,,,,,,,,,,,,,,,,,,,,,
140094,ST MARY & ELIZABETH MED CTR-CLAREMONT CAMPUS,16974,16974,16974,14141,4,LURBAN,LURBAN,W,29404,1.0394,0,,,,,1,0.0659,0.1183,151,110,0.035348171,0.033947768,0.7266,0.491595,0.158512089,0.327,0.016,0,,,1661,0.916535674,1652.0424,0.918230223,,,0.896108642,1651.6749,0.897846659,,,0.9403,0.0000,1,0.041930333,0.020830663,0.426352813,,,,,,,,,,,,,,,,,,,,,,,,,
140095,SAINT ANTHONY HOSPITAL,16974,16974,16974,14141,4,LURBAN,LURBAN,W,29404,1.0394,0,,,,,1,0.0109,0.0194,110,60,0.005940361,0.005489693,0.71627,0.48307275,0.156091217,0.308,0.023,0,,,1435,1.19123101,1416.64515,1.204477282,,,1.194325882,1414.76145,1.207209617,,,0.9992,0.0000,1,0.018980634,0.021357605,0.413849382,,,,,,,,,,,,,,,,,,,,,,,,,
140100,MIDWESTERN REGION MED CENTER,29404,29404,29404,14570,4,OURBAN,OURBAN,N,29404,1.0394,0,,,,,1,0.0259,0.0537,69,33,0.01405319,0.015269546,0.04985,0,0,0.462,0.044,0,,,298,1.338971542,294.026,1.337427181,,,1.343938582,293.7695,1.342333893,,,0.9532,0.0000,1,1.2034231,1.432480825,0.234197802,,,,,,,,,,,,,,,,,,,,,,,,,
140101,MORRIS HOSPITAL & HEALTHCARE CENTERS,16974,16974,16974,14400,4,LURBAN,LURBAN,N,16974,1.0385,0,,,,,1,0,0,84,45,0,0,0.09757,0,0,0.411,0.039,0,,,2394,1.240844645,2360.9974,1.25149198,,,1.24248262,2357.0247,1.253632999,,,0.9532,0.0000,1,0.024794566,0.033936579,0.608674523,,,,,,,,,,,,,,,,,,,,,,,,,
140103,ST BERNARD HOSPITAL,16974,16974,16974,14141,4,LURBAN,LURBAN,W,29404,1.0394,0,,,,,1,0.0229,0.0406,150,83,0.012436299,0.011523206,0.78861,0.54275325,0.173151274,0.336,0.019,0,,,1888,1.13863015,1867.9082,1.174712924,,,1.135068427,1866.4532,1.171709693,,,0.9532,0.0000,1,0.002395086,0.001479496,0.365570411,,,,,,,,,,,,,,,,,,,,,,,,,
140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,   14,   14,   14,14580,4,RURAL,RURAL,W,16974,1.0385,0,,,,,1,0,0,90,27,0,0,0.21316,0.068007,0,0.387,0.032,15,5557.456976,5564.870562,1468,1.044535704,1423.01255,1.053509128,,,1.048226755,1418.16155,1.057465804,,,0.9532,0.0000,1,0.001965291,0.002089298,0.560838286,,,,,,,,,,,,,,,,,,,,,,,,,
140113,PROVENA COVENANT MEDICAL CENTER- URBANA,16580,16580,16580,14090,4,OURBAN,OURBAN,N,16580,1.0003,0,,,,,1,0.0559,0.1038,155,87,0.030069629,0.029725601,0.25911,0.10591575,0.053870708,0.235,0.03,0,,,3448,1.552013037,3342.71745,1.574587761,,,1.553382116,3332.69975,1.576748782,,,0.9598,0.0000,1,0.022454256,0.06025212,0.557101429,,,,,,,,,,,,,,,,,,,,,,,,,
140114,SWEDISH COVENANT HOSPITAL,16974,16974,16974,14141,4,LURBAN,LURBAN,W,29404,1.0394,0,,,,,1,0.1436,0.1661,217,171,0.075393578,0.047989346,0.40191,0.22372575,0.084790385,0.204,0.016,0,,,5497,1.524110861,5404.81795,1.539388466,,,1.524741382,5395.2437,1.540696998,,,0.8815,0.0000,1,0.035165333,0.038140947,0.514272949,,,,,,,,,,,,,,,,,,,,,,,,,
140115,THOREK MEMORIAL HOSPITAL,16974,16974,16974,14141,4,LURBAN,LURBAN,W,29404,1.0394,0,,,,,1,0,0,135,74,0,0,0.62213,0.40540725,0.134260986,0.339,0.022,0,,,2036,1.200907567,2004.6498,1.236626916,,,1.194625429,2002.537,1.230509479,,,0.8319,0.0000,1,0.010321796,0.008107963,0.374203184,,,,,,,,,,,,,,,,,,,,,,,,,
140116,NORTHERN ILLINOIS MEDICAL CENTER,16974,16974,16974,14640,4,LURBAN,LURBAN,N,16974,1.0399,0,,,YES,0.0014,1,0,0,157,115,0,0,0.12107,0,0.02481968,0.32,0.025,0,,,4907,1.430903438,4853.9001,1.440012717,100.68785,1.420156493,1.433964425,4847.0465,1.443710251,100.4455,1.421741905,0.9364,0.0000,1,0.03050116,0.023931178,0.518884098,,,,,,,,,,,,,,,,,,,,,,,,,
140117,RESURRECTION MEDICAL CENTER,16974,16974,16974,14141,4,LURBAN,LURBAN,W,29404,1.0394,0,,,,,1,0.1992,0.3237,337,205,0.10306444,0.095650379,0.07663,0,0.015638598,0.287,0.015,0,,,9642,1.568690116,9509.83695,1.591146214,,,1.570378827,9494.83695,1.594306212,,,1.0165,0.0000,1,0.038545788,0.011045191,0.682613189,,,,,,,,,,,,,,,,,,,,,,,,,
140118,METROSOUTH MEDICAL CENTER,16974,16974,16974,14141,4,LURBAN,LURBAN,W,29404,1.0394,0,,,,,1,0,0,244,163,0,0,0.28472,0.127044,0.059350305,0.31,0.031,0,,,5757,1.483209631,5677.4411,1.500278739,248.8215,1.412861498,1.482885928,5670.0969,1.500972642,248.508,1.414819198,0.9532,0.0000,1,0.026107657,0.04501665,0.573072991,,,,,,,,,,,,,,,,,,,,,,,,,
140119,RUSH UNIVERSITY MEDICAL CENTER,16974,16974,16974,14141,4,LURBAN,LURBAN,W,29404,1.0394,0,,,,,1,0.7724,1.1097,557,384,0.352163501,0.367736714,0.33661,0.16985325,0.070540354,0.258,0.017,0,,,8873,1.891646767,8591.58505,1.916050389,,,1.881829421,8570.49445,1.906314291,,,0.9598,0.0000,1,0.084601371,0.057292346,0.336055633,,,,,,,,,,,,,,,,,,,,,,,,,
140120,PEKIN MEMORIAL HOSPITAL,37900,37900,37900,14980,4,OURBAN,OURBAN,N,37900,0.9268,0,,,,,1,0,0,98,41,0,0,0.1735,0.040275,0,0.324,0.03,0,,,1680,1.2835874,1653.47955,1.288873869,44.29955,1.212911624,1.287404854,1650.21505,1.29312244,44.18675,1.217631813,0.9571,0.0000,1,0.028396536,0.03860157,0.568953255,,,,,,,,,,,,,,,,,,,,,,,,,
140122,HINSDALE HOSPITAL,16974,16974,16974,14250,4,LURBAN,LURBAN,N,16974,1.0385,0,,,,,1,0.0852,0.1388,281,156,0.045453057,0.039946594,0.1027,0,0.021014509,0.275,0.047,0,,,4805,1.555186479,4722.68455,1.562638169,,,1.552176385,4712.9842,1.560467305,,,0.9598,0.0000,1,0.073537655,0.25417896,0.456553445,,,,,,,,,,,,,,,,,,,,,,,,,
140124,JOHN H STROGER JR HOSPITAL,16974,16974,16974,14141,4,LURBAN,LURBAN,W,29404,1.0394,0,,,,,1,0.9346,1.3438,460,318,0.41361262,0.461144978,0.54874,0.3448605,0.117528835,0.555,0.088,0,,,2609,1.219980552,2591.43235,1.227014373,,,1.222421446,2589.74625,1.229767382,,,0.9532,0.0000,1,0.05113332,0.145947627,0.118303828,,,,,,,,,,,,,,,,,,,,,,,,,
140125,GATEWAY REGIONAL MEDICAL CENTER,41180,41180,41180,14680,4,LURBAN,LURBAN,N,41180,0.9043,0,,,,,1,0,0,277,113,0,0,0.53531,0.33378075,0.11449376,0.127,0.012,0,,,2425,1.174306981,2404.5351,1.180720948,,,1.166724885,2402.28,1.173474474,,,0.9532,0.0000,1,0.002550763,0.004897277,0.307951864,,,,,,,,,,,,,,,,,,,,,,,,,
140127,BROMENN HEALTHCARE,14060,14060,14060,14650,4,OURBAN,OURBAN,N,14060,0.9475,0,,,,,1,0.0575,0.1044,185,101,0.030916188,0.029899969,0.18877,0.0502005,0.038965935,0.377,0.043,0,,,3288,1.53242005,3231.8247,1.550910706,,,1.527173172,3224.99325,1.547624909,,,0.9084,0.0000,1,0.057569499,0.110118716,0.432896568,,,,,,,,,,,,,,,,,,,,,,,,,
140130,LAKE FOREST HOSPITAL,29404,29404,29404,14570,4,OURBAN,OURBAN,N,29404,1.0394,0,,,,,1,0,0,117,77,0,0,0.05259,0,0.010706382,0.33,0.032,0,,,2911,1.279843674,2872.4281,1.290491721,1,0.7095,1.275136237,2867.596,1.286374133,1,0.7316,0.9334,0.0000,1,0.025267335,0.033025204,0.417207324,,,,,,,,,,,,,,,,,,,,,,,,,
140133,HOLY CROSS HOSPITAL,16974,16974,16974,14141,4,LURBAN,LURBAN,W,29404,1.0394,0,,,,,1,0,0,211,110,0,0,0.39426,0.2174145,0.08311121,0.266,0.015,0,,,3902,1.342779943,3840.1973,1.361890441,113.2918,1.340504927,1.345373081,3832.60015,1.365113455,113.0497,1.344781271,1.0262,0.0000,1,0.006996959,0.003106704,0.559726463,,,,,,,,,,,,,,,,,,,,,,,,,
140135,DECATUR MEMORIAL HOSPITAL,19500,19500,19500,14660,4,OURBAN,OURBAN,W,16580,0.9055,0,,,,,1,0.0218,0.0912,278,141,0.011842732,0.026070687,0.19924,0.057006,0.041171061,0.266,0.034,7,,,6571,1.392763923,6503.98045,1.409951743,,,1.390749353,6494.80935,1.409183914,,,1.0268,0.0000,1,0.009642005,0.025428855,0.620554821,,,,,,,,,,,,,,,,,,,,,,,,,
140137,GREENVILLE REGIONAL HOSPITAL,41180,41180,41180,14020,4,LURBAN,LURBAN,N,41180,0.9043,0,,,,,1,0,0,32,10,0,0,0.235,0.086025,0,0.609,0.07,0,,,582,1.014568606,561.1017,1.024535052,,,1.019231334,559.5695,1.029753093,,,1.0268,0.0000,1,0,0,0.619809069,,,,,,,,,,,,,,,,,,,,,,,,,
140143,ST MARGARETS HOSPITAL,   14,   14,   14,14050,4,RURAL,RURAL,W,16974,1.0385,0,,,,,1,0,0,65,28,0,0,0.10027,0,0,0.369,0.026,14,5434.018873,5441.267795,1506,1.103199844,1480.5367,1.115804648,,,1.105505409,1478.517,1.117829947,,,0.8818,0.0000,1,0.004181415,0.002568096,0.651157895,,,,,,,,,,,,,,,,,,,,,,,,,
140145,ST JOSEPHS HOSPITAL,41180,41180,41180,14130,4,LURBAN,LURBAN,N,41180,0.9043,0,,,,,1,0,0,57,19,0,0,0.14765,0,0,0.471,0.048,0,,,1065,1.093110389,1041.72085,1.101419061,,,1.096945188,1039.9792,1.105591643,,,1.0262,0.0000,1,0.00282598,0.004921097,0.65014741,,,,,,,,,,,,,,,,,,,,,,,,,
140147,RICHLAND MEMORIAL HOSPITAL,   14,   14,   14,14880,4,RURAL,RURAL,N,   14,0.8322,0,,,,,1,0,0,48,19,0,0,0.24816,0.096882,0,0.39,0.019,14,5203.405503,5210.346788,997,1.076049803,973.48785,1.082922869,,,1.079879843,970.9709,1.08722658,,,0.9493,0.0000,1,0.011783418,0.002761173,0.656121611,,,,,,,,,,,,,,,,,,,,,,,,,
140148,MEMORIAL MEDICAL CENTER,44100,44100,44100,14920,4,OURBAN,OURBAN,N,44100,0.9323,0,,,,,1,0.2325,0.36,381,262,0.11927292,0.106931751,0.16755,0.0364075,0.034511025,0.322,0.025,0,,,10918,1.678157773,10790.93405,1.686378421,,,1.67624762,10777.18235,1.684703407,,,0.9250,0.0000,1,0.050372284,0.042415081,0.583590582,,,,,,,,,,,,,,,,,,,,,,,,,
140150,UNIVERSITY OF ILLINOIS HOSPITAL,16974,16974,16974,14141,4,LURBAN,LURBAN,W,29404,1.0394,0,,,,,1,1.0617,1.4929,408,289,0.459652071,0.523935876,0.60159,0.38846175,0.129552995,0.324,0.013,0,,,4168,1.753847876,4119.58945,1.776630494,,,1.753182458,4115.2524,1.777603887,,,1.0268,0.0000,1,0.153751835,0.034896452,0.236225026,,,,,,,,,,,,,,,,,,,,,,,,,
140151,SACRED HEART HOSPITAL,16974,16974,16974,14141,4,LURBAN,LURBAN,W,29404,1.0394,0,,,,,1,0.0381,0.1249,119,36,0.020599727,0.035875311,0.77188,0.528951,0.169183568,0.315,0.016,0,,,1299,0.856807029,1295.0985,0.858061894,,,0.855323903,1294.519,0.856938722,,,0.8818,0.0000,1,0.00302845,0.000723324,0.444139768,,,,,,,,,,,,,,,,,,,,,,,,,
140155,PROVENA ST MARYS HOSPITAL,28100,28100,28100,14540,4,OURBAN,OURBAN,W,16974,1.0385,0,,,,,1,0.0037,0.0087,186,77,0.002020753,0.002458156,0.2354,0.086355,0.048822913,0.249,0.026,0,,,3602,1.316674606,3565.75245,1.32625186,,,1.3127292,3561.74045,1.322281705,,,0.9045,0.0000,1,0.053071233,0.081340089,0.585779234,,,,,,,,,,,,,,,,,,,,,,,,,
140158,MERCY HOSPITAL AND MEDICAL CENTER,16974,16974,16974,14141,4,LURBAN,LURBAN,W,29404,1.0394,0,,,,,1,0.3705,0.5918,237,151,0.183803695,0.181761309,0.5134,0.315705,0.109559955,0.313,0.018,0,,,5324,1.366422998,5237.2401,1.38576914,,,1.366779152,5228.72645,1.387146488,,,1.0262,0.0000,1,0.012891813,0.00598721,0.423992296,,,,,,,,,,,,,,,,,,,,,,,,,
140160,FHN MEMORIAL HOSPITAL,   14,   14,   14,14970,4,RURAL,RURAL,W,40420,1,0,,,,,1,0,0,135,61,0,0,0.19784,0.056096,0,0.391,0.013,7,,,2613,1.208122169,2586.0971,1.212795408,443.9547,1.263976272,1.209036497,2582.5326,1.213939686,443.438,1.268843426,1.0262,0.0000,1,0.021691742,0.001982921,0.599482217,,,,,,,,,,,,,,,,,,,,,,,,,
140161,SAINT JAMES HOSPITAL,   14,   14,   14,14610,4,RURAL,RURAL,W,16974,1.0385,0,,,,,1,0,0,42,16,0,0,0.19609,0.0549585,0,0.474,0.052,16,6576.770789,6405.476623,758,1.296964677,735.59155,1.301473351,67.14265,1.285443882,1.293917073,732.96905,1.298890501,66.90475,1.278657896,0.9250,0.0000,1,0.015496016,0.030520157,0.525318578,,,,,,,,,,,,,,,,,,,,,,,,,
140162,ST JOSEPH MEDICAL CENTER,14060,14060,14060,14650,4,OURBAN,OURBAN,N,14060,0.9475,0,,,,,1,0,0,145,62,0,0,0.17098,0.038637,0.03522982,0.288,0.022,0,,,2201,1.616033218,2159.43,1.639181145,320.9214,1.560313264,1.613678258,2153.98045,1.638755157,320.10215,1.562001666,0.9250,0.0000,1,0.049790667,0.044404674,0.488109909,,,,,,,,,,,,,,,,,,,,,,,,,
140164,MEMORIAL HOSPITAL OF CARBONDALE,   14,   14,   14,14470,4,RURAL,RURAL,W,41180,0.8924,0,,,,,1,0.0375,0.1219,144,88,0.020278839,0.03499871,0.35579,0.18567675,0,0.351,0.034,7,,,3547,1.756231989,3477.27925,1.768454215,,,1.754067781,3470.1055,1.767782774,,,0.9493,0.0000,1,0.026419951,0.046537497,0.470029801,,,,,,,,,,,,,,,,,,,,,,,,,
140166,ST MARYS HOSPITAL,19500,19500,19500,14660,4,OURBAN,OURBAN,W,16580,0.9055,0,,,,,1,0.0022,0.0054,186,99,0.001202064,0.001525042,0.33629,0.16958925,0.070470986,0.308,0.038,0,,,3341,1.215842359,3311.05445,1.225763065,,,1.212574718,3309.42195,1.223030201,,,0.8926,0.0000,1,0.012137562,0.028430173,0.444719849,,,,,,,,,,,,,,,,,,,,,,,,,
140167,IROQUOIS MEMORIAL HOSPITAL,   14,   14,   14,14460,4,RURAL,RURAL,S,   14,0.8322,0,LUGAR,SEC401,,,1,0,0,49,19,0,0,0.10564,0,0,0.49,0.031,16,5699.05234,5706.654813,1352,1.146880407,1325.98285,1.155251923,,,1.158253739,1323.55185,1.167330843,,,0.9250,0.0000,1,0.002764104,0.001426832,0.751608392,,,,,,,,,,,,,,,,,,,,,,,,,
140172,ST JAMES HOSP & HLTH CTR-OLYMPIA FLDS,16974,16974,16974,14141,4,LURBAN,LURBAN,W,29404,1.0394,0,,,,,1,0.2614,0.3444,354,261,0.133129807,0.102069394,0.24128,0.091206,0.05007249,0.299,0.025,0,,,10228,1.370790559,10096.55385,1.381517873,,,1.371044867,10083.5746,1.382461068,,,1.0268,0.0000,1,0.019697802,0.021313586,0.559394893,,,,,,,,,,,,,,,,,,,,,,,,,
140174,PROVENA MERCY MEDICAL CENTER,16974,16974,16974,14530,4,LURBAN,LURBAN,N,16974,1.0385,0,,,,,1,0,0,173,86,0,0,0.23407,0.08525775,0.048540477,0.202,0.012,0,,,2804,1.623827249,2737.34215,1.659941655,,,1.623144318,2731.5957,1.660829208,,,1.0268,0.0000,1,0.033682377,0.016597226,0.393239158,,,,,,,,,,,,,,,,,,,,,,,,,
140176,MEMORIAL MEDICAL CENTER,16974,16974,16974,14640,4,LURBAN,LURBAN,N,16974,1.0399,0,,,YES,0.0014,1,0,0,96,75,0,0,0.19316,0.053054,0,0.364,0.03,0,,,2976,1.23007071,2919.87,1.236173656,68.6347,1.097570539,1.230375104,2914.8079,1.237066801,68.3107,1.103101317,1.0268,0.0000,1,0.038555492,0.038735012,0.526935594,,,,,,,,,,,,,,,,,,,,,,,,,
140177,JACKSON PARK HOSPITAL,16974,16974,16974,14141,4,LURBAN,LURBAN,W,29404,1.0394,0,,,,,1,0.0509,0.0908,212,119,0.0274192,0.025954871,0.79407,0.54725775,0.174449086,0.29,0.004,0,,,2444,1.027498702,2407.8836,1.047022995,,,1.011993496,2405.156,1.032420663,,,0.9334,0.0000,1,0.009732035,4.06438E-05,0.285464822,,,,,,,,,,,,,,,,,,,,,,,,,
140179,LITTLE COMPANY OF MARY HOSPITAL,16974,16974,16974,14141,4,LURBAN,LURBAN,W,29404,1.0394,0,,,,,1,0.0117,0.0248,266,169,0.006374846,0.007023107,0.22577,0.07841025,0.046779622,0.228,0.023,0,,,6833,1.299644923,6718.5241,1.314662901,,,1.300100897,6706.5001,1.315857164,,,0.9531,0.0000,1,0.013993492,0.022189314,0.570910119,,,,,,,,,,,,,,,,,,,,,,,,,
140180,ST MARY & ELIZABETH MED CTR-DIVISION CAMPUS,16974,16974,16974,14141,4,LURBAN,LURBAN,W,29404,1.0394,0,,,,,1,0.0823,0.1206,345,235,0.043941571,0.03461908,0.68174,0.4545855,0.148035648,0.25,0.026,0,,,5052,1.32701343,5023.51745,1.344793092,,,1.321308622,5021.2917,1.339733393,,,1.0268,0.0000,1,0.028906091,0.056890214,0.314668847,,,,,,,,,,,,,,,,,,,,,,,,,
140181,SOUTH SHORE HOSPITAL,16974,16974,16974,14141,4,LURBAN,LURBAN,W,29404,1.0394,0,,,,,1,0,0,125,85,0,0,0.47184,0.281418,0.100261193,0.326,0.009,0,,,2416,1.240750799,2397.2308,1.266589611,,,1.231010653,2395.4823,1.258281498,,,0.9531,0.0000,1,0.011940151,0.000746315,0.605897231,,,,,,,,,,,,,,,,,,,,,,,,,
140182,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER,16974,16974,16974,14141,4,LURBAN,LURBAN,W,29404,1.0394,0,,,,,1,0.6362,0.9056,297,205,0.297925241,0.291184895,0.4535,0.2662875,0.096182567,0.303,0.02,0,,,4113,1.462653322,4042.56205,1.489942354,,,1.460116301,4035.28995,1.489298249,,,0.9334,0.0000,1,0.100476793,0.072944969,0.294043433,,,,,,,,,,,,,,,,,,,,,,,,,
140184,HEARTLAND REGIONAL MEDICAL CENTER,   14,   14,   14,14990,4,RURAL,RURAL,N,   14,0.8322,0,,,,,1,0,0,92,67,0,0,0.31579,0.15267675,0,0.161,0.022,14,5310.815947,5317.900517,2980,1.365527055,2947.61955,1.379794899,34.9793,1.365826991,1.364692522,2944.1923,1.380049799,34.774,1.364227533,1.0268,0.0000,1,0.015441188,0.060525982,0.585123327,,,,,,,,,,,,,,,,,,,,,,,,,
140185,MEMORIAL HOSPITAL,41180,41180,41180,14900,4,LURBAN,LURBAN,N,41180,0.9043,0,,,,,1,0,0,313,172,0,0,0.20978,0.0652185,0.043395658,0.371,0.023,0,,,6091,1.463754389,6018.3219,1.478875899,1,0.8166,1.464961736,6010.15285,1.480961698,1,0.8213,1.0268,0.0000,1,0.014617688,0.007400222,0.517743126,,,,,,,,,,,,,,,,,,,,,,,,,
140186,RIVERSIDE MEDICAL CENTER,28100,28100,28100,14540,4,OURBAN,OURBAN,W,16974,1.0385,0,,,,,1,0,0,246,165,0,0,0.34294,0.1750755,0.07191348,0.261,0.027,0,,,5989,1.515695131,5911.46645,1.531464618,138.5441,1.675661586,1.512066099,5902.4992,1.529068876,138.351,1.679603078,0.9493,0.0000,1,0.018040527,0.035776263,0.517287957,,,,,,,,,,,,,,,,,,,,,,,,,
140187,ST ELIZABETH HOSPITAL,41180,41180,41180,14900,4,LURBAN,LURBAN,N,41180,0.9043,0,,,,,1,0.0441,0.0673,200,129,0.023802547,0.019173556,0.16511,0.0348215,0.033999999,0.305,0.021,0,,,5064,1.561844482,4975.77745,1.580308748,,,1.562409998,4967.1806,1.581228298,,,1.0268,0.0000,1,0.017152182,0.011668334,0.540426325,,,,,,,,,,,,,,,,,,,,,,,,,
