Provider Number,Name,Geographic Labor Market Area,Pre Reclass Labor Market Area  ,Payment Labor Market Area (for purposes of Capital and DSH),Section 508 Labor Market Area if applicable,Special Exception Labor Market Area if applicable,Section 508 Provider,Section 505 wage adjustment_a,Section 505 wage adjustment_b,Section 505 eligible_a,Section 505 eligible_b,Section 401 hosptial,Post Reclass Wage Index_a,Post Reclass Wage Index_b,COLA,RESBED,SSA COUNTY CODE,HSP Rate,HSP_MDH,RDAY,BEDS,ADC,OPCCR,CPCCR,DSHPCT,POST RECLASS Labor Market Area_a,POST RECLASS Labor Market Area_b,Puerto Rico Specific Post Reclass wage index_a,Puerto Rico Specific Post Reclass wage index_b,PTYPE,LUGAR,RECLASS1,RECLASS2,BILLS,CASETA23,TACMIV23,CMIV23,CASETA24,TACMIV24,CMIV24,REGION,URGEO,URSPA,TCHOP,TCHCP,Post Reclass GAF_a,Post Reclass GAF_b,Puerto Rico Specific Post Reclass GAF_a,Puerto Rico Specific Post Reclass GAF_b,COLACP,DSHOPG,DSHCPG,OUT07F,COUT07F,MCR_PCT
110163,PALMYRA MEDICAL CENTERS,10500,10500,10500,,,,. ,. ,,,,0.9056,0.9056,1,0,11390,. ,0,0,168,46,0.339,0.033,0.25484,10500,10500,0,0,0,,N,N,1842,1821.6,1.37862,1.39103,1824.14,1.39949,1.41124,3,OURBAN,OURBAN,0,0,0.93435,0.93435,0,0,1,0.10239,0.05296,0.09226,0.10578,0.67387
110164,COLISEUM MEDICAL CENTER,31420,31420,31420,,,,. ,. ,,,,0.9798,0.9798,1,0,11090,. ,0,0,185,94,0.28,0.027,0.32085,31420,31420,0,0,0,,N,N,3634,3590.44,1.57279,1.58636,3593.06,1.57515,1.58728,3,OURBAN,OURBAN,0,0,0.98612,0.98612,0,0,1,0.15685,0.06713,0.04727,0.05599,0.59678
110165,SOUTHERN REGIONAL MEDICAL CENTER,12060,12060,12060,,,,. ,. ,,,,0.9793,0.9793,1,0,11280,. ,0,0,267,191,0.345,0.021,0.33566,12060,12060,0,0,0,,N,N,4911,4831.14,1.35521,1.37607,4834.09,1.37225,1.39244,3,LURBAN,LURBAN,0,0,0.98578,0.98578,0,0,1,0.16907,0.07033,0.04198,0.01801,0.41233
110168,REDMOND REGIONAL MEDICAL CENTER,40660,40660,40660,,,,. ,. ,,,,0.9793,0.9793,1,0,11460,. ,0,0,164,138,0.248,0.023,0.15352,12060,12060,0,0,7,,W,W,6723,6624.12,1.8647,1.87011,6633.04,1.83679,1.84173,3,OURBAN,OURBAN,0,0,0.98578,0.98578,0,0,1,0.02729,0.03158,0.01871,0.0194,0.64716
110172,EMORY DUNWOODY MEDICAL CENTER,12060,12060,12060,,,,. ,. ,,,,0.9793,0.9793,1,0.0534,11370,. ,0,0.2,134,35,0.316,0.03024,0.4406,12060,12060,0,0,0,,N,N,740,722.02,1.2032,1.20645,722.63,1.21008,1.21208,3,LURBAN,LURBAN,0.02811,0.05806,0.98578,0.98578,0,0,1,0.25564,0.09332,0.02967,0.03321,0.24967
110177,DOCTORS HOSPITAL,12260,12260,12260,,,,. ,. ,,,,0.964,0.964,1,0,11840,. ,0,0,216,135,0.229,0.019,0.32564,12260,12260,0,0,0,,N,N,3533,3484.18,1.68211,1.71504,3487.55,1.69054,1.72098,3,OURBAN,OURBAN,0,0,0.97521,0.97521,0,0,1,0.1608,0.06816,0.17267,0.1551,0.46057
110183,EMORY-ADVENTIST HOSPITAL,12060,12060,12060,,,,. ,. ,,,,0.9793,0.9793,1,0,11290,. ,0,0,73,23,0.342,0.024,0.11673,12060,12060,0,0,0,,N,N,1016,980.18,1.22105,1.22813,981.84,1.23023,1.23817,3,LURBAN,LURBAN,0,0,0.98578,0.98578,0,0,1,0,0,0.02846,0.0179,0.51197
110184,WELLSTAR DOUGLAS HOSPITAL,12060,12060,12060,,,,. ,. ,,,,0.9793,0.9793,1,0,11400,. ,0,0,84,53,0.346,0.031,0.22604,12060,12060,0,0,0,,N,N,2174,2122.78,1.16033,1.17376,2125.75,1.16949,1.18124,3,LURBAN,LURBAN,0,0,0.98578,0.98578,0,0,1,0.07863,0,0.00764,0.00701,0.53719
110186,"COLUMBUS DOCTORS HOSPITAL, INC",17980,17980,17980,,,,. ,. ,,,,0.853,0.853,1,0,11780,. ,0,0,155,75,0.278,0.024,0.27051,17980,17980,0,0,0,,N,N,2300,2268.05,1.33381,1.35906,2269.3,1.34059,1.36412,3,OURBAN,OURBAN,0,0,0.89684,0.89684,0,0,1,0.11532,0.05631,0.01953,0.01931,0.49931
110187,CHESTATEE REGIONAL HOSPITAL,11,11,12060,,,,. ,. ,,,,0.9793,0.9793,1,0,11701,. ,0,0,49,16,0.327,0.019,0.33867,12060,12060,0,0,0,LUGAR,W,W,845,825.97,1.23505,1.24174,827.08,1.22946,1.2337,3,RURAL,LURBAN,0,0,0.98578,0.98578,0,0,1,0.12,0,0.00883,0.00271,0.54994
110189,FANNIN REGIONAL HOSPITAL,11,11,11,,,,. ,. ,,,,0.9793,0.9793,1,0,11450,3667.88,3727.51,0,34,20,0.263,0.021,0.30125,12060,12060,0,0,14,,W,W,1314,1266.31,1.07978,1.09487,1268.56,1.08661,1.09903,3,RURAL,RURAL,0,0,0.98578,0.98578,0,0,1,0.14068,0,0.00174,0.00155,0.57831
110190,FLINT RIVER HOSPITAL,11,11,11,,,,0.0182,0.0182,YES,YES,,0.8007,0.8007,1,0,11710,. ,0,0,49,13,0.433,0.029,0.39138,11,11,0,0,0,,N,N,725,693.36,1.05347,1.07195,694.37,1.05665,1.07319,3,RURAL,RURAL,0,0,0.84539,0.84539,0,0,1,0.12,0,0,0,0.57852
110191,HENRY MEDICAL CENTER,12060,12060,12060,,,,. ,. ,,,,0.9793,0.9793,1,0,11591,. ,0,0,124,116,0.32,0.011,0.26121,12060,12060,0,0,0,,N,N,3702,3669.51,1.27651,1.28203,3671.9,1.28122,1.28645,3,LURBAN,LURBAN,0,0,0.98578,0.98578,0,0,1,0.10765,0.05432,0.00647,0.00037,0.48056
110192,EMORY EASTSIDE MEDICAL CENTER,12060,12060,12060,,,,. ,. ,,,,0.9793,0.9793,1,0,11530,. ,0,0,116,81,0.226,0.029,0.19742,12060,12060,0,0,0,,N,N,2892,2816.8,1.34759,1.35348,2821.46,1.35452,1.36112,3,LURBAN,LURBAN,0,0,0.98578,0.98578,0,0,1,0.05582,0.04079,0.0243,0.04274,0.47301
110194,DONALSONVILLE HOSPITAL INC,11,11,11,,,,. ,. ,,,,0.7825,0.7825,1,0,11851,. ,0,0,65,18,0.289,0.012,0.41892,11,11,0,0,0,,N,N,720,713.58,0.92662,0.92731,713.92,0.93815,0.9388,3,RURAL,RURAL,0,0,0.84539,0.84539,0,0,1,0.12,0,0.00072,0,0.41795
110198,NORTH FULTON REGIONAL HOSPITAL,12060,12060,12060,,,,. ,. ,,,,0.9793,0.9793,1,0,11470,. ,0,0,134,111,0.218,0.025,0.18934,12060,12060,0,0,0,,N,N,2800,2748.29,1.33152,1.33733,2753.34,1.34041,1.34415,3,LURBAN,LURBAN,0,0,0.98578,0.98578,0,0,1,0.05057,0.03909,0.03818,0.05733,0.35756
110200,HUGHSTON ORTHOPEDIC HOSPITAL,17980,17980,17980,,,,. ,. ,,,,0.853,0.853,1,0,11780,. ,0,0,72,31,0.315,0.022,0.0647,17980,17980,0,0,0,,N,N,1630,1616.22,1.84373,1.84626,1618.19,1.88005,1.8818,3,OURBAN,OURBAN,0,0,0.89684,0.89684,0,0,1,0,0,0.01411,0.00864,0.51668
110201,COLISEUM NORTHSIDE HOSPITAL,31420,31420,31420,,,,. ,. ,,,,0.9798,0.9798,1,0,11090,. ,0,0,103,34,0.322,0.033,0.1735,31420,31420,0,0,0,,N,N,1546,1518,1.43887,1.44366,1520.08,1.48127,1.48577,3,OURBAN,OURBAN,0,0,0.98612,0.98612,0,0,1,0.04028,0.03576,0.05885,0.07166,0.68609
110203,WESLEY WOODS GERIATRIC HOSPITAL,12060,12060,12060,,,,. ,. ,,,,0.9793,0.9793,1,0.28,11370,. ,0,0.3544,16,11,0.621,0.033,0.07304,12060,12060,0,0,0,,N,N,606,590.26,0.97026,0.97426,591.35,0.98428,0.98905,3,LURBAN,LURBAN,0.13879,0.10518,0.98578,0.98578,0,0,1,0,0,0.02519,0.00809,0.92928
110205,NORTH GEORGIA MEDICAL CENTER,11,11,11,,,,. ,. ,,,,0.9793,0.9793,1,0,11471,. ,0,0,40,12,0.381,0.016,0.21921,12060,12060,0,0,0,,W,W,794,765.03,1.13537,1.14903,767.2,1.13629,1.14458,3,RURAL,RURAL,0,0,0.98578,0.98578,0,0,1,0.073,0,0,0,0.6115
110209,TURNING POINT HOSPITAL,11,11,11,,,,. ,. ,,,,0.7825,0.7825,1,0,11300,. ,0,0,62,11,0.503,0.024,0.32829,11,11,0,0,0,,N,N,1058,1052.85,0.53315,0.5332,1053,0.62614,0.62617,3,RURAL,RURAL,0,0,0.84539,0.84539,0,0,1,0.12,0,0,0,0.90392
110212,SMITH NORTHVIEW HOSPITAL,46660,46660,46660,,,,. ,. ,,,,0.8632,0.8632,1,0,11700,. ,0,0,29,22,0.359,0.072,0.37184,46660,46660,0,0,0,,N,N,915,906.62,1.07538,1.07712,906.94,1.08159,1.08327,3,OURBAN,OURBAN,0,0,0.90417,0.90417,0,0,1,0.12,0,0.00293,0.01507,0.42457
110215,PIEDMONT FAYETTE HOSPITAL,12060,12060,12060,,,,. ,. ,,,,0.9793,0.9793,1,0,11451,. ,0,0,100,73,0.389,0.02,0.05823,12060,12060,0,0,0,,N,N,3325,3259.13,1.27904,1.289,3263.31,1.28063,1.29008,3,LURBAN,LURBAN,0,0,0.98578,0.98578,0,0,1,0,0.01186,0.0283,0.00596,0.54725
110219,SOUTH FULTON MEDICAL CENTER,12060,12060,12060,,,,. ,. ,,,,0.9793,0.9793,1,0.0181,11470,. ,0,0.0251,281,127,0.262,0.02,0.47896,12060,12060,0,0,0,,N,N,2986,2944.75,1.35214,1.37707,2943.74,1.37377,1.3995,3,LURBAN,LURBAN,0.00962,0.00711,0.98578,0.98578,0,0,1,0.28729,0.10185,0.08676,0.06541,0.43753
110224,,31420,31420,31420,,,,. ,. ,,,,0.9798,0.9798,1,0,11090,. ,0,0,34,11,0.386,0.036,0,31420,31420,0,0,0,,N,N,11,11,1.27997,1.27997,10.9,1.41302,1.4494,3,OURBAN,OURBAN,0,0,0.98612,0.98612,0,0,1,0,0,0.1589,0.16626,0.65712
110225,PIEDMONT MOUNTAINSIDE HOSPITAL INC,12060,12060,12060,,,,. ,. ,,,,0.9793,0.9793,1,0,11812,. ,0,0,35,18,0.32,0.022,0.28233,12060,12060,0,0,0,,N,N,1147,1121.45,1.14948,1.1592,1122.94,1.15176,1.16004,3,LURBAN,LURBAN,0,0,0.98578,0.98578,0,0,1,0.12,0,0.00264,0.00118,0.64588
110226,DEKALB MEDICAL CENTER AT HILLANDALE,12060,12060,12060,,,,. ,. ,,,,0.9793,0.9793,1,0,11370,. ,0,0,84,.,0.367,0.03024,0.22509,12060,12060,0,0,0,,N,N,113,110.71,1.16353,1.17152,110.73,1.19414,1.20183,3,LURBAN,LURBAN,0,0,0.98578,0.98578,0,0,1,0.07785,0,0.04976,0.0425,. 
120001,QUEENS MEDICAL CENTER,26180,26180,26180,,,,. ,. ,,,,1.0911,1.0911,1.25,0.124,12020,. ,0,0.167,505,342,0.322,0.027,0.37246,26180,26180,0,0,0,,N,N,5872,5845.1,1.74066,1.74907,5850.61,1.74843,1.75626,9,OURBAN,OURBAN,0.06399,0.04826,1.06152,1.06152,0,0,1.0788,0.19943,0.07834,0.10594,0.09813,0.32661
120002,MAUI MEMORIAL MEDICAL CENTER,12,12,12,,,,. ,. ,,,,1.0627,1.0627,1.238,0,12050,9238.86,0,0,185,134,0.428,0.032,0.28655,12,12,0,0,16,,N,N,2015,2000.43,1.18746,1.19118,2001.97,1.19315,1.19558,9,RURAL,RURAL,0,0,1.04252,1.04252,0,0,1.07502,0.12,0,0.11425,0.08678,0.26582
120004,WAHIAWA GENERAL HOSPITAL,26180,26180,26180,,,,. ,. ,,,,1.0911,1.0911,1.25,0.2515,12020,. ,0,0.3478,46,25,0.482,0.031,0.32329,26180,26180,0,0,0,,N,N,732,721.14,1.23254,1.24095,722.1,1.19564,1.20001,9,OURBAN,OURBAN,0.12555,0.10313,1.06152,1.06152,0,0,1.0788,0.12,0,0.06033,0.03497,0.42683
120005,HILO MEDICAL CENTER,12,12,12,,,,. ,. ,,,,1.0627,1.0627,1.165,0,12010,6409.53,0,0,141,98,0.496,0.04,0.32496,12,12,0,0,16,,N,N,1660,1641.54,1.30148,1.30537,1642.12,1.31017,1.31415,9,RURAL,RURAL,0,0,1.04252,1.04252,0,0,1.05201,0.12,0,0.05707,0.04952,0.26775
120006,CASTLE MEDICAL CENTER,26180,26180,26180,,,,. ,. ,,,,1.0911,1.0911,1.25,0,12020,. ,0,0,147,88,0.343,0.023,0.35205,26180,26180,0,0,0,,N,N,1970,1949.29,1.25073,1.25756,1951.13,1.26594,1.27123,9,OURBAN,OURBAN,0,0,1.06152,1.06152,0,0,1.0788,0.18259,0.07389,0.02934,0.0161,0.36179
120007,KUAKINI MEDICAL CENTER,26180,26180,26180,,,,. ,. ,,,,1.0911,1.0911,1.25,0.0943,12020,. ,0,0.157,170,115,0.397,0.023,0.09789,26180,26180,0,0,0,,N,N,2269,2256.86,1.67645,1.67984,2258.9,1.68525,1.68797,9,OURBAN,OURBAN,0.04907,0.0453,1.06152,1.06152,0,0,1.0788,0,0.02002,0.0959,0.03679,0.42569
120010,ST FRANCIS MEDICAL CENTER,26180,26180,26180,,,,. ,. ,,,,1.0911,1.0911,1.25,0.0913,12020,. ,0,0.1649,188,100,0.374,0.033,0.29247,26180,26180,0,0,0,,N,N,2255,2239.34,1.87873,1.89655,2240.68,1.86992,1.88559,9,OURBAN,OURBAN,0.04754,0.04763,1.06152,1.06152,0,0,1.0788,0.13344,0.06101,0.10778,0.1049,0.47368
120011,KAISER FOUNDATION HOSPITAL,26180,26180,26180,,,,. ,. ,,,,1.0911,1.0911,1.25,0.0241,12020,. ,0,0.0326,226,167,0.726,0.043,0.13234,26180,26180,0,0,0,,N,N,658,654.86,1.41038,1.40977,654.95,1.41589,1.41523,9,OURBAN,OURBAN,0.01279,0.00924,1.06152,1.06152,0,0,1.0788,0,0.02716,0.18908,0.08928,0.08088
120014,WILCOX MEMORIAL HOSPITAL,12,12,12,,,,. ,. ,,,,1.0627,1.0627,1.233,0,12040,5964.63,0,0,71,52,0.399,0.041,0.09732,12,12,0,0,16,,N,N,1067,1045.78,1.3023,1.3091,1046.86,1.31139,1.3169,9,RURAL,RURAL,0,0,1.04252,1.04252,0,0,1.07344,0,0,0.02899,0.03623,0.31978
120019,KONA COMMUNITY HOSPITAL,12,12,12,,,,. ,. ,,,,1.0627,1.0627,1.165,0,12010,6138.85,0,0,49,31,0.485,0.036,0.25966,12,12,0,0,16,,N,N,719,700.77,1.16276,1.17646,701.6,1.16088,1.17145,9,RURAL,RURAL,0,0,1.04252,1.04252,0,0,1.05201,0.10637,0,0.02968,0.0215,0.2988
120022,STRAUB CLINIC AND HOSPITAL,26180,26180,26180,,,,. ,. ,,,,1.0911,1.0911,1.25,0.041,12020,. ,0,0.0644,157,101,0.334,0.025,0.10987,26180,26180,0,0,0,,N,N,2245,2231.45,1.83072,1.83475,2232.1,1.82324,1.8276,9,OURBAN,OURBAN,0.02166,0.01834,1.06152,1.06152,0,0,1.0788,0,0.0225,0.15419,0.10948,0.4202
120026,KAPIOLANI MEDICAL CENTER AT PALI MOMI,26180,26180,26180,,,,. ,. ,,,,1.0911,1.0911,1.25,0,12020,. ,0,0,116,103,0.339,0.052,0.22031,26180,26180,0,0,0,,N,N,2082,2072.14,1.3752,1.37881,2073.2,1.40909,1.41251,9,OURBAN,OURBAN,0,0,1.06152,1.06152,0,0,1.0788,0.07391,0.04562,0.13571,0.27998,0.44583
120027,ST FRANCIS MEDICAL CENTER-WEST,26180,26180,26180,,,,. ,. ,,,,1.0911,1.0911,1.25,0,12020,. ,0,0,102,80,0.376,0.04,0.44879,26180,26180,0,0,0,,N,N,1846,1826.69,1.31958,1.32157,1827.08,1.34315,1.34663,9,OURBAN,OURBAN,0,0,1.06152,1.06152,0,0,1.0788,0.2624,0.09514,0.06148,0.08908,0.51011
120028,NORTH HAWAII COMMUNITY HOSPITAL,12,12,12,,,,. ,. ,,,,1.0911,1.0911,1.165,0,12040,0,0,0,35,24,0.405,0.038,0.17478,26180,26180,0,0,16,,W,W,481,473.11,1.32167,1.36133,473.54,1.32388,1.36031,9,RURAL,RURAL,0,0,1.06152,1.06152,0,0,1.05201,0.04111,0,0.04887,0.05268,0.29946
120029,,26180,26180,26180,,,,. ,. ,,,,1.0911,1.0911,1.25,0,12020,. ,0,0,30,6,0.407,0.033,0.17989,26180,26180,0,0,0,,N,N,6,6,2.02675,2.02675,6,2.58197,2.58197,9,OURBAN,OURBAN,0,0,1.06152,1.06152,0,0,1.0788,0.04443,0,0.51148,0.41817,0.39776
130002,"ST LUKE'S MAGIC VALLEY RMC, LTD - HOSPITAL",13,13,13,,,,. ,. ,,,,0.9313,0.9313,1,0,13410,5011.08,0,0,155,77,0.487,0.037,0.2335,14260,14260,0,0,17,,W,W,3590,3526.59,1.39318,1.40002,3535.2,1.39775,1.40203,8,RURAL,RURAL,0,0,0.95243,0.95243,0,0,1,0.08479,0,0.01716,0.013,0.53974
130003,ST JOSEPH REGIONAL MEDICAL CENTER,30300,30300,30300,,,,. ,. ,,,,0.9978,0.9978,1,0,13340,. ,0,0,125,61,0.524,0.028,0.17255,50,50,0,0,7,,W,W,2810,2766.17,1.36751,1.37657,2771.32,1.38744,1.39438,8,OURBAN,OURBAN,0,0,0.99849,0.99849,0,0,1,0.03966,0.03556,0.03969,0.01061,0.58838
130006,ST LUKES REGIONAL MEDICAL CENTER,14260,14260,14260,,,,. ,. ,,,,0.9445,0.9445,1,0.022,13000,. ,0,0.0396,411,237,0.581,0.047,0.29039,14260,14260,0,0,0,,N,N,5450,5353.01,1.78598,1.79295,5360.37,1.78337,1.78975,8,OURBAN,OURBAN,0.01169,0.01124,0.96165,0.96165,0,0,1,0.13172,0.06057,0.05759,0.0484,0.27079
130007,ST ALPHONSUS REGIONAL MEDICAL CENTER,14260,14260,14260,,,,. ,. ,,,,0.9445,0.9445,1,0.0326,13000,. ,0,0.0628,318,165,0.464,0.03,0.18535,14260,14260,0,0,0,,N,N,5386,5291.58,1.7629,1.77242,5303.6,1.76851,1.77688,8,OURBAN,OURBAN,0.01726,0.01789,0.96165,0.96165,0,0,1,0.04798,0.03825,0.04973,0.02425,0.41784
130013,MERCY MEDICAL CENTER,14260,14260,14260,,,,. ,. ,,,,0.9445,0.9445,1,0,13130,. ,0,0,149,51,0.463,0.032,0.2811,14260,14260,0,0,0,,N,N,1813,1781.96,1.31168,1.31711,1783.36,1.30995,1.31481,8,OURBAN,OURBAN,0,0,0.96165,0.96165,0,0,1,0.12406,0.05857,0.01779,0.01112,0.41806
130014,WEST VALLEY MEDICAL CENTER,14260,14260,14260,,,,. ,. ,,,,0.9445,0.9445,1,0.0121,13130,. ,0,0.0291,103,43,0.338,0.028,0.39661,14260,14260,0,0,0,,N,N,1307,1271.82,1.28122,1.29332,1274.13,1.29344,1.30353,8,OURBAN,OURBAN,0.00645,0.00825,0.96165,0.96165,0,0,1,0.21935,0.08363,0.00116,0.00117,0.37335
130018,EASTERN IDAHO REGIONAL MED CENTER,26820,26820,13,,,,. ,. ,,,YES,0.9204,0.9204,1,0,13090,5388.27,0,0,253,147,0.33,0.041,0.19729,38540,38540,0,0,17,,W,W,3829,3781.91,1.67891,1.67849,3785.94,1.67425,1.67374,8,OURBAN,RURAL,0,0,0.94478,0.94478,0,0,1,0.05574,0,0.1019,0.17656,0.38428
130024,BONNER GENERAL HOSPITAL,13,13,13,,,,0.0275,0.0275,YES,YES,,0.8843,0.8843,1,0,13080,3949.22,0,0,44,19,0.655,0.05,0.19561,13,13,0,0,16,,N,N,891,869.42,1.07039,1.07956,871.11,1.08705,1.09643,8,RURAL,RURAL,0,0,0.89957,0.89957,0,0,1,0.05465,0,0.00605,0.00407,0.41154
130025,MADISON MEMORIAL HOSPITAL,13,13,13,,,,. ,. ,,,,0.8568,0.8568,1,0,13320,. ,0,0,49,23,0.641,0.045,0.4403,13,13,0,0,0,,N,N,941,922.02,1.20992,1.21475,923.72,1.2188,1.22327,8,RURAL,RURAL,0,0,0.89957,0.89957,0,0,1,0.12,0,0.00325,0.00218,0.37837
130028,PORTNEUF MEDICAL CENTER,38540,38540,38540,,,,. ,. ,,,,0.9204,0.9204,1,0.0921,13020,. ,0,0.1451,155,71,0.486,0.041,0.33693,38540,38540,0,0,0,,N,N,2722,2669.39,1.36558,1.38553,2673.9,1.37727,1.39561,8,OURBAN,OURBAN,0.04795,0.0418,0.94478,0.94478,0,0,1,0.17012,0.07061,0.04674,0.04463,0.40412
130049,KOOTENAI MEDICAL CENTER,17660,17660,17660,,,,. ,. ,,,,1.0244,1.0244,1,0,13270,. ,0,0,180,104,0.479,0.026,0.18593,44060,44060,0,0,7,,W,W,4879,4804.34,1.55169,1.55811,4809.67,1.54982,1.55627,8,OURBAN,OURBAN,0,0,1.01665,1.01665,0,0,1,0.04835,0.03837,0.04631,0.01558,0.53245
130062,IDAHO FALLS RECOVERY CENTER,26820,26820,26820,,,,. ,. ,,,,0.9036,0.9217,1,0,13090,. ,0,0,7,1,0.752,0.019,0.0023,26820,26820,0,0,0,,N,N,1,1,0.4879,0.4879,1,0.509,0.509,8,OURBAN,OURBAN,0,0,0.93294,0.94569,0,0,1,0,0,0,0,. 
130063,HEALTHSOUTH TREASURE VALLEY HOSPITAL,14260,14260,14260,,,,. ,. ,,,,0.9445,0.9445,1,0,13000,. ,0,0,9,2,0.697,0.042,0.04112,14260,14260,0,0,0,,N,N,104,102.6,1.30074,1.32404,102.63,1.3148,1.33763,8,OURBAN,OURBAN,0,0,0.96165,0.96165,0,0,1,0,0,0,0,0.30905
130065,MOUNTAIN VIEW HOSPITAL,26820,26820,26820,,,,. ,. ,,,,0.9036,0.9217,1,0,13090,. ,0,0,20,8,0.491,0.089,0.36204,26820,26820,0,0,0,,N,N,282,279.88,1.85634,1.85813,280.66,1.87015,1.87159,8,OURBAN,OURBAN,0,0,0.93294,0.94569,0,0,1,0.12,0,0,0.00316,0.16634
130066,NORTHWEST SPECIALTY HOSPITAL,17660,17660,17660,,,,0.0349,0.0349,YES,YES,,0.9576,0.9576,1,0,13270,. ,0,0,22,1,0.441,0.09,0.05811,17660,17660,0,0,0,,N,N,180,178.89,2.02244,2.02194,179.64,2.05772,2.05715,8,OURBAN,OURBAN,0,0,0.9464,0.9464,0,0,1,0,0,0,0,0.55952
130067,MOUNTAIN RIVER BIRTHING & SURGERY CENTER,13,13,26820,,,,. ,. ,,,,0.9036,0.9217,1,0,13050,. ,0,0,8,2,1.177,0.046,0.3856,26820,26820,0,0,0,LUGAR,W,W,1,1,1.6996,1.6996,1,1.2457,1.2457,8,RURAL,OURBAN,0,0,0.93294,0.94569,0,0,1,0.12,0,0,0,0.0094
140001,GRAHAM HOSPITAL ASSOCIATION,14,14,14,,,,. ,. ,,,,0.8358,0.8358,1,0,14370,5229.1,0,0,45,27,0.373,0.026,0.16698,14,14,0,0,16,,N,N,1376,1347.8,1.07463,1.08693,1348.16,1.08146,1.09587,4,RURAL,RURAL,0,0,0.88441,0.88441,0,0,1,0.03604,0,0.0189,0.01302,0.62244
140002,ALTON MEMORIAL HOSPITAL,41180,41180,41180,,,,. ,. ,,,,0.8998,0.8998,1,0,14680,. ,0,0,114,61,0.269,0.027,0.15569,41180,41180,0,0,0,,N,N,2744,2701.54,1.31442,1.3179,2704.15,1.30517,1.30847,4,LURBAN,LURBAN,0,0,0.93025,0.93025,0,0,1,0.0287,0.03203,0.03841,0.04238,0.55181
140007,PROVENA ST JOSEPH MEDICAL CENTER,16974,16974,16974,,,,. ,. ,,,,1.067,1.067,1,0,14989,. ,0,0,351,253,0.334,0.026,0.09451,16974,16974,0,0,0,,N,N,9942,9851.27,1.31704,1.32861,9858.61,1.31605,1.32663,4,LURBAN,LURBAN,0,0,1.04541,1.04541,0,0,1,0,0.01932,0.04456,0.02853,0.5641
140008,GOTTLIEB MEMORIAL HOSPITAL,16974,16974,16974,,,,. ,. ,,,,1.067,1.067,1,0.0099,14141,. ,0,0.0199,181,98,0.191,0.012,0.11485,16974,16974,0,0,0,,N,N,4029,3985.67,1.44171,1.45065,3986.38,1.44731,1.45737,4,LURBAN,LURBAN,0.00528,0.00563,1.04541,1.04541,0,0,1,0,0.02353,0.05297,0.02054,0.63667
140010,EVANSTON NORTHWESTERN HEALTHCARE,16974,16974,16974,,,,. ,. ,,,,1.067,1.067,1,0.284,14141,. ,0,0.3528,542,423,0.325,0.039,0.07845,16974,16974,0,0,0,,N,N,13929,13595.9,1.49442,1.51427,13628.12,1.49669,1.51468,4,LURBAN,LURBAN,0.14064,0.10468,1.04541,1.04541,0,0,1,0,0.01601,0.06066,0.09583,0.45884
140011,HERRIN HOSPITAL,14,14,14,,,,. ,. ,,,,0.8358,0.8358,1,0,14990,5063.34,5190.5,0,57,47,0.375,0.026,0.10719,14,14,0,0,14,,N,N,2690,2649.1,1.14516,1.1487,2651.15,1.15847,1.16117,4,RURAL,RURAL,0,0,0.88441,0.88441,0,0,1,0,0,0.01465,0.00843,0.73008
140012,KATHERINE SHAW BETHEA HOSPITAL,14,14,14,,,,. ,. ,,,,1.0564,1.0564,1,0,14600,. ,0,0,69,27,0.359,0.026,0.16047,16974,16974,0,0,0,,W,W,1503,1471.72,1.18329,1.18989,1472.3,1.18855,1.1969,4,RURAL,RURAL,0,0,1.03829,1.03829,0,0,1,0.03181,0,0.00998,0.00647,0.59525
140013,PROCTOR HOSPITAL,37900,37900,37900,,,,. ,. ,,,,0.9126,0.9126,1,0,14800,. ,0,0,155,86,0.329,0.032,0.13545,37900,37900,0,0,0,,N,N,3804,3754.99,1.39833,1.40773,3758.23,1.39618,1.40511,4,OURBAN,OURBAN,0,0,0.93929,0.93929,0,0,1,0,0.02781,0.02615,0.02944,0.63457
140015,BLESSING HOSPITAL,14,14,14,,,,. ,. ,,,,0.8889,0.8889,1,0.063,14000,5021.49,0,0.1225,208,137,0.465,0.04,0.12453,41180,41180,0,0,17,,W,W,6511,6426.14,1.40533,1.41714,6433.27,1.41229,1.42354,4,RURAL,RURAL,0.03307,0.03517,0.92252,0.92252,0,0,1,0,0,0.04581,0.04092,0.65287
140018,MT SINAI HOSPITAL MEDICAL CENTER,16974,16974,16974,,,,. ,. ,,,,1.067,1.067,1,0.3727,14141,. ,0,0.4988,264,174,0.275,0.024,0.78182,16974,16974,0,0,0,,N,N,2419,2369.67,1.39958,1.423,2369.85,1.41957,1.44376,4,LURBAN,LURBAN,0.18069,0.15115,1.04541,1.04541,0,0,1,0.53715,0.17154,0.02892,0.03168,0.22962
140019,SHELBY MEMORIAL HOSPITAL,14,14,14,,,,. ,. ,,,,0.8358,0.8358,1,0,14950,5146.32,0,0,30,12,0.439,0.045,0.16309,14,14,0,0,16,,N,N,953,932.61,0.91958,0.93023,933.69,0.92741,0.93512,4,RURAL,RURAL,0,0,0.88441,0.88441,0,0,1,0.03351,0,0,0,0.73592
